X0,Y0,Y1,Y2
0.00000,93.500,127.000,0
0.16949,89.084,154.012,0
0.33898,83.244,184.604,0
0.50847,77.648,165.792,0
0.67797,68.380,131.260,0
0.84746,65.700,91.700,0
1.01695,70.256,60.476,0
1.18644,79.484,45.404,0
1.35593,113.760,33.968,0
1.52542,158.240,31.960,0
1.69492,209.500,23.200,0
1.86441,241.764,38.136,0
2.03390,255.000,35.100,0
2.20339,255.000,41.180,0
2.37288,255.000,53.580,0
2.54237,255.000,53.300,0
2.71186,255.000,56.752,0
2.88136,255.000,48.412,0
3.05085,255.000,61.276,0
3.22034,255.000,67.636,0
3.38983,255.000,69.800,0
3.55932,255.000,76.668,0
3.72881,255.000,87.712,0
3.89831,255.000,103.812,0
4.06780,249.072,120.232,0
4.23729,221.000,151.500,0
