X0,Y0,Y1,Y2
0.00000,68.000,171.000,0
0.16949,69.472,165.543,0
0.33898,84.753,135.321,0
0.50847,95.167,126.083,0
0.67797,103.617,132.062,0
0.84746,143.639,122.451,0
1.01695,218.556,107.444,0
1.18644,254.679,82.306,0
1.35593,255.000,47.840,0
1.52542,255.000,44.667,0
1.69492,255.000,46.506,0
1.86441,255.000,58.657,0
2.03390,255.000,48.000,0
2.20339,255.000,50.565,0
2.37288,255.000,47.074,0
2.54237,236.444,46.639,0
2.71186,199.481,41.309,0
2.88136,146.917,45.170,0
3.05085,103.667,43.667,0
