X0,Y0,Y1,Y2
0.00000,97.000,255.000,0
0.16949,82.211,255.000,0
0.33898,71.419,250.692,0
0.50847,66.712,235.560,0
0.67797,67.593,211.955,0
0.84746,76.773,173.538,0
1.01695,97.735,147.103,0
1.18644,117.921,137.614,0
1.35593,144.428,125.968,0
1.52542,177.144,121.839,0
1.69492,194.094,113.988,0
1.86441,212.051,107.450,0
2.03390,225.809,105.696,0
2.20339,236.522,101.530,0
2.37288,245.851,103.591,0
2.54237,237.194,101.262,0
2.71186,238.779,102.738,0
2.88136,243.637,109.865,0
3.05085,238.972,104.761,0
3.22034,240.431,106.913,0
3.38983,241.015,107.524,0
3.55932,242.794,100.829,0
3.72881,248.444,101.510,0
3.89831,249.318,101.227,0
4.06780,249.443,99.548,0
4.23729,252.811,95.681,0
4.40678,254.326,92.168,0
4.57627,254.092,92.473,0
4.74576,252.363,87.600,0
4.91525,237.420,91.752,0
5.08475,212.257,94.819,0
5.25424,191.000,101.000,0
