X0,Y0,Y1,Y2
0.00000,30.000,211.000,0
0.16949,34.306,235.105,0
0.33898,29.884,255.000,0
0.50847,30.024,245.925,0
0.67797,31.937,248.177,0
0.84746,32.740,253.606,0
1.01695,33.850,249.460,0
1.18644,30.618,218.044,0
1.35593,31.419,183.706,0
1.52542,33.072,160.139,0
1.69492,29.959,139.393,0
1.86441,35.749,123.600,0
2.03390,42.794,115.170,0
2.20339,48.062,115.343,0
2.37288,61.001,111.658,0
2.54237,88.069,111.341,0
2.71186,139.023,103.774,0
2.88136,214.576,107.546,0
3.05085,251.337,107.338,0
3.22034,255.000,104.591,0
3.38983,255.000,100.272,0
3.55932,255.000,100.481,0
3.72881,255.000,102.333,0
3.89831,255.000,101.872,0
4.06780,255.000,103.061,0
4.23729,255.000,94.861,0
4.40678,255.000,95.558,0
4.57627,255.000,95.930,0
4.74576,255.000,96.409,0
4.91525,255.000,97.960,0
5.08475,255.000,99.557,0
5.25424,255.000,97.000,0
