X0,Y0,Y1,Y2
0.00000,72.000,156.000,0
0.16949,70.154,184.679,0
0.33898,70.679,200.012,0
0.50847,76.722,196.278,0
0.67797,73.074,168.531,0
0.84746,72.833,148.293,0
1.01695,82.111,133.222,0
1.18644,99.494,122.642,0
1.35593,131.790,109.556,0
1.52542,185.750,98.250,0
1.69492,239.630,94.407,0
1.86441,255.000,89.799,0
2.03390,255.000,84.111,0
2.20339,255.000,79.330,0
2.37288,255.000,75.185,0
2.54237,255.000,70.861,0
2.71186,255.000,73.790,0
2.88136,254.590,73.340,0
3.05085,255.000,67.000,0
