X0,Y0,Y1,Y2
0.00000,53.889,163.778,0
0.16949,38.415,181.754,0
0.33898,34.089,172.533,0
0.50847,28.429,157.803,0
0.67797,26.824,146.297,0
0.84746,22.296,137.337,0
1.01695,24.951,115.511,0
1.18644,27.700,98.368,0
1.35593,51.166,86.592,0
1.52542,94.645,79.046,0
1.69492,153.256,76.169,0
1.86441,230.511,76.627,0
2.03390,255.000,78.692,0
2.20339,255.000,78.222,0
2.37288,255.000,79.464,0
2.54237,255.000,81.329,0
2.71186,255.000,80.958,0
2.88136,255.000,82.824,0
3.05085,255.000,78.170,0
3.22034,255.000,79.562,0
3.38983,255.000,81.864,0
3.55932,255.000,86.151,0
3.72881,255.000,84.696,0
3.89831,255.000,79.245,0
4.06780,255.000,75.303,0
4.23729,255.000,73.412,0
4.40678,255.000,70.667,0
