X0,Y0,Y1,Y2
0.00000,140.333,0,63.889
0.16949,164.682,0,64.289
0.33898,175.185,0,62.099
0.50847,177.458,0,60.208
0.67797,172.012,0,62.432
0.84746,167.935,0,59.404
1.01695,169.333,0,59.333
1.18644,168.642,0,61.176
1.35593,164.494,0,63.000
1.52542,171.347,0,60.403
1.69492,175.685,0,58.772
1.86441,177.750,0,65.461
2.03390,153.333,0,73.333
2.20339,104.500,0,99.636
2.37288,68.284,0,123.599
2.54237,52.042,0,138.333
2.71186,44.630,0,151.605
2.88136,40.562,0,167.941
3.05085,39.722,0,161.222
3.22034,37.801,0,141.864
3.38983,37.198,0,128.753
3.55932,39.500,0,131.583
3.72881,43.000,0,142.204
3.89831,40.997,0,137.397
4.06780,43.333,0,146.000
