X0,Y0,Y1,Y2
0.00000,204.333,0,145.0000
0.16949,224.860,0,155.4388
0.33898,231.504,0,162.7903
0.50847,230.506,0,168.2113
0.67797,222.042,0,170.5109
0.84746,203.977,0,178.8732
1.01695,175.251,0,178.2847
1.18644,140.421,0,188.0674
1.35593,104.940,0,203.3016
1.52542,77.403,0,217.9629
1.69492,63.714,0,239.3020
1.86441,58.494,0,251.6706
2.03390,55.479,0,255.0000
2.20339,53.681,0,255.0000
2.37288,50.300,0,255.0000
2.54237,48.141,0,255.0000
2.71186,51.882,0,255.0000
2.88136,54.325,0,255.0000
3.05085,53.923,0,255.0000
3.22034,53.359,0,255.0000
3.38983,50.071,0,255.0000
3.55932,46.900,0,255.0000
3.72881,45.008,0,255.0000
3.89831,43.338,0,255.0000
4.06780,40.323,0,255.0000
4.23729,41.479,0,255.0000
4.40678,41.226,0,255.0000
4.57627,40.686,0,255.0000
4.74576,42.350,0,255.0000
4.91525,44.000,0,255.0000
