X0,Y0,Y1,Y2
0.00000,129.500,0,60.500
0.16949,162.333,0,62.167
0.33898,202.500,0,62.333
0.50847,238.250,0,64.750
0.67797,255.000,0,64.167
0.84746,255.000,0,61.167
1.01695,255.000,0,60.500
1.18644,255.000,0,61.750
1.35593,255.000,0,62.500
1.52542,255.000,0,61.250
1.69492,224.000,0,63.667
1.86441,181.250,0,69.333
2.03390,157.000,0,78.500
2.20339,138.500,0,93.750
2.37288,126.167,0,107.333
2.54237,119.750,0,120.500
2.71186,114.667,0,130.667
2.88136,109.167,0,145.000
3.05085,111.000,0,164.500
3.22034,105.917,0,181.333
3.38983,98.000,0,193.000
3.55932,93.000,0,185.000
3.72881,92.333,0,168.000
3.89831,97.083,0,170.750
4.06780,98.000,0,183.000
4.23729,92.167,0,193.500
4.40678,92.000,0,186.500
4.57627,99.250,0,154.500
