X0,Y0,Y1,Y2
0.00000,178.500,0,68.500
0.16949,196.661,0,67.456
0.33898,206.702,0,77.467
0.50847,234.421,0,83.272
0.67797,253.140,0,79.100
0.84746,255.000,0,80.500
1.01695,255.000,0,83.717
1.18644,236.149,0,101.700
1.35593,185.640,0,134.700
1.52542,150.087,0,196.696
1.69492,127.938,0,229.000
1.86441,107.107,0,232.452
2.03390,88.320,0,241.500
2.20339,76.109,0,247.427
2.37288,65.113,0,247.485
2.54237,57.406,0,238.438
2.71186,55.380,0,215.900
2.88136,55.366,0,206.621
3.05085,55.643,0,198.113
3.22034,57.554,0,177.019
3.38983,61.500,0,167.000
