X0,Y0,Y1,Y2
0.00000,167.500,0,80.000
0.16949,175.594,0,78.219
0.33898,183.405,0,75.440
0.50847,196.985,0,74.660
0.67797,209.240,0,78.440
0.84746,219.281,0,82.781
1.01695,221.535,0,104.460
1.18644,193.496,0,127.152
1.35593,150.920,0,157.980
1.52542,121.390,0,163.545
1.69492,97.875,0,172.750
1.86441,76.923,0,185.975
2.03390,62.000,0,206.680
2.20339,50.696,0,234.008
2.37288,41.030,0,243.395
2.54237,36.438,0,224.625
2.71186,29.480,0,190.840
2.88136,24.296,0,168.730
3.05085,27.235,0,166.945
3.22034,24.175,0,180.294
3.38983,28.000,0,186.000
