X0,Y0,Y1,Y2
0.00000,251.000,0,133.000
0.16949,254.924,0,119.666
0.33898,248.750,0,129.441
0.50847,222.764,0,124.304
0.67797,216.074,0,115.192
0.84746,208.931,0,109.747
1.01695,184.395,0,109.170
1.18644,168.407,0,103.247
1.35593,147.459,0,97.091
1.52542,123.932,0,102.327
1.69492,132.054,0,105.391
1.86441,145.657,0,117.671
2.03390,138.243,0,124.177
2.20339,114.576,0,141.827
2.37288,98.111,0,170.951
2.54237,80.306,0,190.388
2.71186,64.042,0,184.202
2.88136,58.586,0,202.471
3.05085,51.803,0,197.946
3.22034,53.698,0,195.166
3.38983,56.171,0,204.821
3.55932,59.778,0,173.889
