X0,Y0,Y1,Y2
0.00000,243.1111,0,62.222
0.16949,255.0000,0,65.116
0.33898,255.0000,0,69.969
0.50847,255.0000,0,71.649
0.67797,255.0000,0,74.938
0.84746,255.0000,0,91.444
1.01695,255.0000,0,116.569
1.18644,255.0000,0,126.511
1.35593,246.7244,0,123.196
1.52542,252.4311,0,134.729
1.69492,255.0000,0,166.111
1.86441,254.2533,0,202.351
2.03390,251.1867,0,244.098
2.20339,247.1822,0,255.000
2.37288,231.5867,0,255.000
2.54237,200.0000,0,255.000
2.71186,175.2178,0,255.000
2.88136,161.4267,0,255.000
3.05085,158.8445,0,254.938
3.22034,167.4356,0,251.418
3.38983,163.1111,0,212.333
