X0,Y0,Y1,Y2
0.00000,16.889,90.444,0
0.16949,15.399,209.781,0
0.33898,26.113,255.000,0
0.50847,19.898,215.101,0
0.67797,5.769,190.712,0
0.84746,1.382,146.018,0
1.01695,1.195,29.859,0
1.18644,10.479,0.000,0
1.35593,27.326,0.000,0
1.52542,40.074,0.000,0
1.69492,66.547,0.000,0
1.86441,135.684,0.000,0
2.03390,200.572,0.000,0
2.20339,255.000,0.000,0
2.37288,255.000,0.000,0
2.54237,255.000,0.000,0
2.71186,255.000,0.000,0
2.88136,255.000,0.000,0
3.05085,255.000,0.000,0
3.22034,255.000,0.000,0
3.38983,255.000,0.000,0
3.55932,255.000,0.000,0
3.72881,255.000,0.000,0
3.89831,255.000,0.000,0
4.06780,255.000,0.000,0
4.23729,255.000,0.000,0
