X0,Y0,Y1,Y2
0.00000,30.333,208.667,0
0.16949,25.111,199.655,0
0.33898,25.046,157.119,0
0.50847,29.843,148.220,0
0.67797,28.476,171.488,0
0.84746,29.139,159.417,0
1.01695,31.402,144.923,0
1.18644,37.764,132.481,0
1.35593,72.919,112.834,0
1.52542,120.534,104.082,0
1.69492,170.691,102.451,0
1.86441,215.517,96.365,0
2.03390,250.561,90.069,0
2.20339,254.252,87.744,0
2.37288,254.767,83.852,0
2.54237,255.000,79.782,0
2.71186,255.000,73.590,0
2.88136,255.000,76.172,0
3.05085,255.000,82.657,0
3.22034,255.000,86.169,0
3.38983,255.000,83.442,0
3.55932,255.000,88.652,0
3.72881,255.000,93.907,0
3.89831,255.000,91.610,0
4.06780,255.000,87.461,0
4.23729,255.000,89.312,0
4.40678,255.000,82.641,0
4.57627,253.874,81.757,0
4.74576,217.670,78.484,0
4.91525,193.667,75.667,0
