X0,Y0,Y1,Y2
0.00000,71.667,164.333,0
0.16949,72.391,193.087,0
0.33898,74.275,232.072,0
0.50847,73.754,210.101,0
0.67797,77.739,139.826,0
0.84746,90.522,112.435,0
1.01695,114.768,101.290,0
1.18644,154.913,73.609,0
1.35593,195.435,74.333,0
1.52542,213.493,80.507,0
1.69492,228.174,70.609,0
1.86441,245.362,69.971,0
2.03390,255.000,66.420,0
2.20339,255.000,66.739,0
2.37288,255.000,65.565,0
2.54237,255.000,58.899,0
2.71186,255.000,59.696,0
2.88136,255.000,51.145,0
3.05085,255.000,52.319,0
3.22034,255.000,65.913,0
3.38983,255.000,66.638,0
3.55932,255.000,58.899,0
3.72881,255.000,49.478,0
3.89831,255.000,44.667,0
