X0,Y0,Y1,Y2
0.00000,184.556,3.556,0
0.17094,192.407,2.753,0
0.34188,219.598,1.994,0
0.51282,251.085,5.614,0
0.68376,255.000,1.404,0
0.85470,255.000,29.518,0
1.02564,255.000,19.088,0
1.19658,249.851,16.000,0
1.36752,251.809,31.424,0
1.53846,255.000,57.376,0
1.70940,255.000,75.228,0
1.88034,226.704,141.061,0
2.05128,144.233,241.359,0
2.22222,99.947,255.000,0
2.39316,91.878,255.000,0
2.56410,63.980,255.000,0
2.73504,60.054,255.000,0
2.90598,42.789,255.000,0
3.07692,51.500,222.417,0
3.24786,51.000,197.333,0
