X0,Y0,Y1,Y2
0.00000,112.750,0.000,0
0.17094,148.231,0.000,0
0.34188,150.673,0.000,0
0.51282,162.250,0.000,0
0.68376,200.731,0.000,0
0.85470,237.538,0.000,0
1.02564,253.865,0.000,0
1.19658,243.615,0.000,0
1.36752,238.692,0.000,0
1.53846,229.827,0.000,0
1.70940,204.442,0.000,0
1.88034,197.423,0.000,0
2.05128,201.962,0.000,0
2.22222,230.750,0.000,0
2.39316,255.000,0.000,0
2.56410,255.000,27.135,0
2.73504,255.000,157.827,0
2.90598,247.327,255.000,0
3.07692,201.000,255.000,0
3.24786,140.135,253.365,0
3.41880,106.481,255.000,0
3.58974,76.250,255.000,0
3.76068,66.673,255.000,0
3.93162,72.885,255.000,0
4.10256,65.212,198.769,0
4.27350,54.769,205.385,0
4.44444,44.000,255.000,0
