X0,Y0,Y1,Y2
0.00000,217.000,19.500,0
0.17094,237.000,37.571,0
0.34188,251.429,40.643,0
0.51282,233.357,30.000,0
0.68376,213.357,26.000,0
0.85470,224.286,33.000,0
1.02564,233.571,40.000,0
1.19658,242.500,40.000,0
1.36752,240.500,51.571,0
1.53846,198.857,105.500,0
1.70940,105.643,169.000,0
1.88034,34.357,192.214,0
2.05128,10.857,192.286,0
2.22222,1.786,177.643,0
2.39316,0.000,181.500,0
2.56410,0.000,195.214,0
2.73504,0.000,196.929,0
2.90598,0.000,188.357,0
3.07692,0.000,155.571,0
3.24786,0.000,136.000,0
3.41880,0.000,125.571,0
3.58974,0.000,114.000,0
3.76068,0.000,108.929,0
3.93162,0.000,112.000,0
4.10256,0.000,118.000,0
4.27350,0.000,126.786,0
4.44444,0.000,140.214,0
4.61538,0.000,155.429,0
4.78632,0.000,147.500,0
4.95726,0.000,128.500,0
5.12821,0.000,130.643,0
5.29915,0.000,146.929,0
5.47009,0.000,152.571,0
5.64103,0.000,147.857,0
5.81197,0.000,138.071,0
5.98291,0.000,127.500,0
