 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
48,Slice4-3doses.lif - Series006:0002-0014-1007:z:2/27 - Series006,0.390,190.022,73.250,255.000,181.548,2.435,45.000,2.041
49,Slice4-3doses.lif - Series006:0008-0030-0784:z:8/27 - Series006,0.716,245.672,148.000,255.000,141.414,5.456,60.945,3.793
50,Slice4-3doses.lif - Series006:0008-0011-0798:z:8/27 - Series006,0.455,250.416,209.500,255.000,143.984,1.849,51.340,2.299
51,Slice4-3doses.lif - Series006:0008-0026-0911:z:8/27 - Series006,0.455,229.891,129.250,255.000,164.367,4.645,81.254,2.299
52,Slice4-3doses.lif - Series006:0008-0009-0919:z:8/27 - Series006,0.390,126.761,23.500,212.523,165.720,1.623,84.806,2.002
53,Slice4-3doses.lif - Series006:0008-0173-0982:z:8/27 - Series006,0.716,137.606,58.332,234.388,177.174,31.205,26.565,3.711
54,Slice4-3doses.lif - Series006:0008-0158-1000:z:8/27 - Series006,0.390,231.204,52.000,255.000,180.465,28.589,52.125,2.057
55,Slice4-3doses.lif - Series006:0008-0168-0647:z:8/27 - Series006,0.618,222.443,180.000,255.000,116.567,30.303,56.310,3.203
56,Slice4-3doses.lif - Series006:0008-0174-0787:z:8/27 - Series006,0.683,234.155,72.000,255.000,141.910,31.295,22.834,3.636
57,Slice4-3doses.lif - Series006:0008-0157-0727:z:8/27 - Series006,0.586,124.271,58.850,255.000,131.088,28.319,49.764,3.014
58,Slice4-3doses.lif - Series006:0008-0014-0758:z:8/27 - Series006,0.358,245.591,151.500,255.000,136.815,2.480,96.340,1.723
59,Slice4-3doses.lif - Series006:0016-0307-0817:z:16/27 - Series006,0.521,147.331,22.000,240.580,147.231,55.330,26.565,2.703
60,Slice4-3doses.lif - Series006:0016-0030-0829:z:16/27 - Series006,0.423,245.593,198.500,255.000,149.441,5.276,71.565,2.196
61,Slice4-3doses.lif - Series006:0016-0011-0838:z:16/27 - Series006,0.455,213.578,112.750,255.000,151.154,2.029,85.236,2.262
62,Slice4-3doses.lif - Series006:0016-0349-1019:z:16/27 - Series006,0.521,239.239,187.000,255.000,183.667,62.996,74.055,2.691
63,Slice4-3doses.lif - Series006:0027-0236-0684:z:27/27 - Series006,0.325,216.000,102.000,255.000,123.332,42.433,57.995,1.578
64,Slice4-3doses.lif - Series006:0027-0228-0693:z:27/27 - Series006,0.293,161.569,103.000,207.000,125.000,41.080,60.255,1.377
65,Slice4-3doses.lif - Series006:0027-0186-0710:z:27/27 - Series006,0.293,246.719,207.500,255.000,127.976,33.640,39.806,1.409
66,Slice4-3doses.lif - Series006:0027-0510-0679:z:27/27 - Series006,0.553,169.169,91.000,246.562,122.475,91.991,52.431,2.958
67,Slice4-3doses.lif - Series006:0027-0524-0662:z:27/27 - Series006,0.358,243.755,154.500,255.000,119.273,94.517,53.130,1.751
68,Slice4-3doses.lif - Series006:0027-0473-0575:z:27/27 - Series006,0.358,236.261,141.000,255.000,103.761,85.363,63.435,1.735
69,Slice4-3doses.lif - Series006:0027-0490-0565:z:27/27 - Series006,0.293,165.009,104.465,208.312,101.867,88.339,45.000,1.403
70,Slice4-3doses.lif - Series006:0017-0522-0563:z:17/27 - Series006,0.553,245.562,126.000,255.000,101.506,94.066,47.490,2.876
71,Slice4-3doses.lif - Series006:0017-0539-0551:z:17/27 - Series006,0.488,230.843,137.000,255.000,99.432,97.222,63.435,2.462
72,Slice4-3doses.lif - Series006:0017-0594-0707:z:17/27 - Series006,0.521,224.605,126.750,255.000,127.525,107.053,42.274,2.681
73,Slice4-3doses.lif - Series006:0017-0631-0643:z:17/27 - Series006,0.651,251.145,199.750,255.000,116.026,113.772,42.879,3.453
74,Slice4-3doses.lif - Series006:0017-0615-0684:z:17/27 - Series006,0.423,245.577,180.500,255.000,123.377,110.795,41.634,2.113
75,Slice4-3doses.lif - Series006:0017-0718-0845:z:17/27 - Series006,0.618,237.310,118.000,255.000,152.417,129.554,63.435,3.308
76,Slice4-3doses.lif - Series006:0014-0119-0251:z:14/27 - Series006,0.651,234.290,127.500,255.000,45.364,21.510,-60.642,3.390
77,Slice4-3doses.lif - Series006:0014-0368-0129:z:14/27 - Series006,0.553,208.350,70.750,255.000,23.268,66.243,86.424,2.802
78,Slice4-3doses.lif - Series006:0014-0329-0156:z:14/27 - Series006,0.455,234.647,116.000,255.000,28.229,59.298,85.601,2.262
79,Slice4-3doses.lif - Series006:0014-0392-0125:z:14/27 - Series006,0.716,238.565,119.000,255.000,22.412,70.707,73.301,3.741
80,Slice4-3doses.lif - Series006:0014-0236-0283:z:14/27 - Series006,0.455,193.359,171.257,240.349,50.911,42.569,-41.987,2.360
81,Slice4-3doses.lif - Series006:0014-0355-0052:z:14/27 - Series006,0.618,182.086,37.000,255.000,9.380,64.033,-73.610,3.196
82,Slice4-3doses.lif - Series006:0014-0333-0046:z:14/27 - Series006,0.293,240.812,161.000,255.000,8.207,60.065,-45.000,1.531
83,Slice4-3doses.lif - Series006:0014-0101-0168:z:14/27 - Series006,0.423,248.641,221.000,255.000,30.393,18.083,-55.008,2.129
84,Slice4-3doses.lif - Series006:0014-0100-0242:z:14/27 - Series006,0.358,223.809,123.000,255.000,43.606,17.992,-45.000,1.790
85,Slice4-3doses.lif - Series006:0014-0148-0161:z:14/27 - Series006,0.488,249.610,190.000,255.000,29.040,26.696,85.914,2.532
86,Slice4-3doses.lif - Series006:0014-0129-0159:z:14/27 - Series006,0.260,194.241,153.980,246.500,28.680,23.313,-63.435,1.291
87,Slice4-3doses.lif - Series006:0014-0080-0158:z:14/27 - Series006,0.521,223.317,145.293,255.000,28.589,14.385,-50.711,2.634
88,Slice4-3doses.lif - Series006:0014-0008-0298:z:14/27 - Series006,0.455,224.933,101.250,255.000,53.662,1.308,38.660,2.255
89,Slice4-3doses.lif - Series006:0014-0017-0280:z:14/27 - Series006,0.325,228.438,78.000,255.000,50.505,2.976,40.601,1.663
90,Slice4-3doses.lif - Series006:0014-0025-0145:z:14/27 - Series006,0.325,249.214,225.250,255.000,26.109,4.509,-71.565,1.685
91,Slice4-3doses.lif - Series006:0014-0193-0525:z:14/27 - Series006,0.423,231.153,117.000,255.000,94.787,34.903,65.556,2.179
92,Slice4-3doses.lif - Series006:0014-0176-0537:z:14/27 - Series006,0.358,216.534,127.750,255.000,96.861,31.746,45.000,1.786
93,Slice4-3doses.lif - Series006:0014-0150-0577:z:14/27 - Series006,0.455,151.044,99.000,218.825,104.076,26.966,51.340,2.310
94,Slice4-3doses.lif - Series006:0014-0133-0614:z:14/27 - Series006,0.390,102.961,21.000,187.298,110.841,24.080,52.125,2.057
95,Slice4-3doses.lif - Series006:0014-0298-0514:z:14/27 - Series006,0.423,176.293,52.000,211.672,92.668,53.707,65.556,2.227
96,Slice4-3doses.lif - Series006:0014-0307-0817:z:14/27 - Series006,0.553,83.878,34.750,118.727,147.321,55.330,34.695,2.878
97,Slice4-3doses.lif - Series006:0012-0314-0709:z:12/27 - Series006,0.683,237.250,104.706,255.000,127.931,56.503,78.690,3.610
98,Slice4-3doses.lif - Series006:0012-0291-0719:z:12/27 - Series006,0.586,235.107,138.000,255.000,129.645,52.534,72.646,3.085
99,Slice4-3doses.lif - Series006:0012-0420-0865:z:12/27 - Series006,0.553,247.222,143.750,255.000,155.979,75.667,31.608,2.831
100,Slice4-3doses.lif - Series006:0012-0431-0843:z:12/27 - Series006,0.651,232.816,70.000,255.000,152.146,77.606,38.660,3.409
101,Slice4-3doses.lif - Series006:0012-0227-0954:z:12/27 - Series006,0.521,240.077,182.500,255.000,172.078,40.855,42.274,2.681
102,Slice4-3doses.lif - Series006:0012-0172-0981:z:12/27 - Series006,0.781,223.144,100.000,255.000,177.038,30.979,23.199,4.086
103,Slice4-3doses.lif - Series006:0012-0467-0946:z:12/27 - Series006,0.651,96.539,57.788,153.789,170.635,84.280,49.399,3.395
104,Slice4-3doses.lif - Series006:0012-0483-0933:z:12/27 - Series006,0.390,171.190,60.000,255.000,168.290,87.076,56.310,2.027
105,Slice4-3doses.lif - Series006:0009-0427-0846:z:9/27 - Series006,0.488,225.358,92.000,255.000,152.642,77.065,38.660,2.437
106,Slice4-3doses.lif - Series006:0009-0419-0865:z:9/27 - Series006,0.423,209.326,96.000,255.000,156.025,75.532,34.992,2.151
107,Slice4-3doses.lif - Series006:0001-0479-0681:z:1/27 - Series006,0.553,236.682,113.000,255.000,122.835,86.355,75.069,2.887
108,Slice4-3doses.lif - Series006:0001-0461-0687:z:1/27 - Series006,0.293,201.021,87.500,255.000,123.963,83.153,75.964,1.512
109,Slice4-3doses.lif - Series006:0009-0295-0511:z:9/27 - Series006,0.521,240.344,127.500,255.000,92.036,53.166,58.392,2.629
110,Slice4-3doses.lif - Series006:0009-0311-0501:z:9/27 - Series006,0.586,242.064,96.250,255.000,90.323,55.961,57.265,2.978
111,Slice4-3doses.lif - Series006:0009-0168-0646:z:9/27 - Series006,0.683,202.208,101.500,255.000,116.477,30.348,63.435,3.672
112,Slice4-3doses.lif - Series006:0009-0391-0457:z:9/27 - Series006,0.358,195.127,51.500,255.000,82.522,70.527,60.945,1.857
113,Slice4-3doses.lif - Series006:0009-0404-0448:z:9/27 - Series006,0.293,222.028,60.000,255.000,80.718,72.917,56.310,1.377
114,Slice4-3doses.lif - Series006:0018-0362-0339:z:18/27 - Series006,0.944,215.733,121.250,255.000,61.102,65.341,29.249,5.135
115,Slice4-3doses.lif - Series006:0018-0347-0361:z:18/27 - Series006,0.293,194.264,71.500,255.000,65.025,62.590,45.000,1.531
116,Slice4-3doses.lif - Series006:0018-0349-0577:z:18/27 - Series006,0.455,216.752,74.500,255.000,103.986,62.951,38.660,2.310
117,Slice4-3doses.lif - Series006:0018-0364-0556:z:18/27 - Series006,0.683,242.293,146.000,255.000,100.244,65.521,30.466,3.592
118,Slice4-3doses.lif - Series006:0018-0366-0567:z:18/27 - Series006,0.293,30.637,16.766,41.812,102.273,65.972,39.806,1.468
119,Slice4-3doses.lif - Series006:0018-0376-0551:z:18/27 - Series006,0.455,236.875,110.500,255.000,99.432,67.731,51.340,2.367
120,Slice4-3doses.lif - Series006:0024-0382-0500:z:24/27 - Series006,0.716,175.054,88.000,255.000,90.278,68.768,58.570,3.728
121,Slice4-3doses.lif - Series006:0024-0360-0509:z:24/27 - Series006,0.488,243.595,145.250,255.000,91.856,64.800,74.055,2.567
122,Slice4-3doses.lif - Series006:0007-0922-0384:z:7/27 - Series006,0.488,236.624,42.500,255.000,69.219,166.306,48.013,2.488
123,Slice4-3doses.lif - Series006:0007-0909-0401:z:7/27 - Series006,0.390,248.962,193.000,255.000,72.195,163.961,56.310,1.903
124,Slice4-3doses.lif - Series006:0007-0928-0307:z:7/27 - Series006,0.390,220.877,41.000,255.000,55.285,167.298,45.000,2.041
125,Slice4-3doses.lif - Series006:0007-0624-0503:z:7/27 - Series006,0.423,231.417,99.000,255.000,90.639,112.464,30.964,2.104
126,Slice4-3doses.lif - Series006:0007-0808-0615:z:7/27 - Series006,0.455,249.573,179.750,255.000,110.931,145.608,59.744,2.428
127,Slice4-3doses.lif - Series006:0014-0807-0465:z:14/27 - Series006,0.521,234.580,77.750,255.000,83.829,145.427,53.130,2.691
128,Slice4-3doses.lif - Series006:0014-0934-0530:z:14/27 - Series006,0.586,228.046,79.000,255.000,95.464,168.470,54.462,3.052
129,Slice4-3doses.lif - Series006:0014-0820-0453:z:14/27 - Series006,0.293,229.714,115.000,255.000,81.755,147.863,74.055,1.426
130,Slice4-3doses.lif - Series006:0014-0750-0501:z:14/27 - Series006,0.618,249.014,196.000,255.000,90.458,135.281,73.610,3.196
131,Slice4-3doses.lif - Series006:0014-0669-0540:z:14/27 - Series006,0.488,230.402,110.750,255.000,97.403,120.626,50.711,2.494
132,Slice4-3doses.lif - Series006:0014-0606-0589:z:14/27 - Series006,0.455,223.167,102.500,255.000,106.241,109.217,48.013,2.427
133,Slice4-3doses.lif - Series006:0014-0630-0644:z:14/27 - Series006,0.651,213.089,87.750,254.803,116.207,113.501,40.601,3.338
134,Slice4-3doses.lif - Series006:0025-0648-0457:z:25/27 - Series006,0.390,174.678,35.250,255.000,82.386,116.748,48.814,1.913
135,Slice4-3doses.lif - Series006:0025-0658-0443:z:25/27 - Series006,0.423,183.650,82.000,248.875,79.906,118.552,51.340,2.240
136,Slice4-3doses.lif - Series006:0018-0852-0415:z:18/27 - Series006,0.651,245.006,115.000,255.000,74.901,153.635,70.560,3.367
137,Slice4-3doses.lif - Series006:0010-0031-0781:z:10/27 - Series006,0.813,246.047,141.000,255.000,140.828,5.592,67.751,4.254
138,Slice4-3doses.lif - Series006:0010-0010-0801:z:10/27 - Series006,0.521,170.945,107.000,251.880,144.345,1.894,36.870,2.634
139,Slice4-3doses.lif - Series006:0010-0008-0918:z:10/27 - Series006,0.423,220.856,52.000,255.000,165.449,1.533,70.017,2.082
140,Slice4-3doses.lif - Series006:0010-0173-0981:z:10/27 - Series006,0.781,219.783,113.835,255.000,176.993,31.160,28.811,4.155
141,Slice4-3doses.lif - Series006:0010-0159-1000:z:10/27 - Series006,0.390,251.657,237.000,255.000,180.375,28.770,56.310,1.951
142,Slice4-3doses.lif - Series006:0018-0833-0229:z:18/27 - Series006,0.683,226.455,65.000,255.000,41.171,150.253,66.038,3.517
143,Slice4-3doses.lif - Series006:0018-0858-0220:z:18/27 - Series006,0.683,218.685,90.000,255.000,39.637,154.807,68.749,3.537
144,Slice4-3doses.lif - Series006:0018-0723-0181:z:18/27 - Series006,0.748,238.570,185.000,255.000,32.648,130.501,57.724,4.053
145,Slice4-3doses.lif - Series004:0001-0304-0105:z:1/33 - Series004,0.423,247.288,216.778,255.000,19.060,54.834,65.556,2.100
146,Slice4-3doses.lif - Series004:0001-0322-0459:z:1/33 - Series004,0.423,117.282,82.667,170.667,82.732,58.081,90.000,2.165
147,Slice4-3doses.lif - Series004:0001-0338-0456:z:1/33 - Series004,0.455,174.959,38.667,255.000,82.251,61.027,75.964,2.335
148,Slice4-3doses.lif - Series004:0001-0339-0476:z:1/33 - Series004,0.390,244.715,212.468,255.000,85.859,61.207,68.199,2.055
149,Slice4-3doses.lif - Series004:0001-0148-0819:z:1/33 - Series004,0.455,242.551,154.333,255.000,147.787,26.816,53.973,2.335
150,Slice4-3doses.lif - Series004:0001-0135-0825:z:1/33 - Series004,0.358,254.939,254.333,255.000,148.930,24.411,-122.005,1.734
151,Slice4-3doses.lif - Series004:0001-0201-0649:z:1/33 - Series004,0.586,119.313,43.719,200.206,117.124,36.436,83.290,3.147
152,Slice4-3doses.lif - Series004:0001-0219-0641:z:1/33 - Series004,0.455,176.081,31.000,255.000,115.741,39.562,55.008,2.269
153,Slice4-3doses.lif - Series004:0001-0978-0627:z:1/33 - Series004,0.521,219.921,70.333,255.000,113.095,176.407,90.000,2.646
154,Slice4-3doses.lif - Series004:0001-0889-0544:z:1/33 - Series004,0.325,237.359,119.778,255.000,98.064,160.414,90.000,1.684
155,Slice4-3doses.lif - Series004:0001-0961-0543:z:1/33 - Series004,0.455,189.103,53.667,243.155,98.004,173.461,81.254,2.313
156,Slice4-3doses.lif - Series004:0008-0698-0440:z:8/33 - Series004,0.651,223.936,129.667,255.000,79.485,126.082,86.987,3.489
157,Slice4-3doses.lif - Series004:0008-0721-0436:z:8/33 - Series004,0.488,249.927,193.333,255.000,78.704,130.050,81.870,2.537
158,Slice4-3doses.lif - Series004:0008-0938-0392:z:8/33 - Series004,0.390,98.795,52.333,149.190,70.707,169.192,100.305,1.958
159,Slice4-3doses.lif - Series004:0008-0901-0414:z:8/33 - Series004,0.293,158.889,113.000,189.667,74.615,162.578,90.000,1.443
160,Slice4-3doses.lif - Series004:0008-0804-0539:z:8/33 - Series004,0.553,238.183,133.111,255.000,97.162,145.022,68.199,2.858
161,Slice4-3doses.lif - Series004:0008-0824-0535:z:8/33 - Series004,0.390,231.821,129.333,255.000,96.561,148.629,79.695,1.958
162,Slice4-3doses.lif - Series004:0008-0915-0529:z:8/33 - Series004,0.455,255.000,255.000,255.000,95.539,165.043,94.399,2.297
163,Slice4-3doses.lif - Series004:0008-0944-0530:z:8/33 - Series004,0.813,229.411,120.333,255.000,95.719,170.455,-82.569,4.251
164,Slice4-3doses.lif - Series004:0008-0961-0543:z:8/33 - Series004,0.358,230.378,166.000,253.289,97.884,173.401,78.690,1.722
165,Slice4-3doses.lif - Series004:0008-0980-0542:z:8/33 - Series004,0.358,207.283,137.222,231.889,97.823,176.828,-90.000,1.804
166,Slice4-3doses.lif - Series004:0008-0994-0624:z:8/33 - Series004,0.521,161.181,45.000,233.713,112.614,179.413,82.405,2.689
167,Slice4-3doses.lif - Series004:0012-0941-0582:z:12/33 - Series004,0.813,236.582,163.556,255.000,105.038,169.793,-90.000,4.329
168,Slice4-3doses.lif - Series004:0012-0917-0588:z:12/33 - Series004,0.521,164.725,53.908,251.727,106.061,165.524,86.186,2.768
169,Slice4-3doses.lif - Series004:0012-0608-0628:z:12/33 - Series004,0.813,245.174,174.056,255.000,113.276,109.668,-87.614,4.331
170,Slice4-3doses.lif - Series004:0012-0587-0630:z:12/33 - Series004,0.358,248.155,184.000,255.000,113.636,105.940,-78.690,1.722
171,Slice4-3doses.lif - Series004:0012-0703-0508:z:12/33 - Series004,1.074,247.428,152.444,255.000,91.691,126.744,-93.576,5.792
172,Slice4-3doses.lif - Series004:0016-0721-0336:z:16/33 - Series004,0.553,228.426,163.444,255.000,60.546,129.990,104.036,2.975
173,Slice4-3doses.lif - Series004:0016-0743-0332:z:16/33 - Series004,0.553,234.853,77.333,255.000,60.065,133.959,86.424,2.896
174,Slice4-3doses.lif - Series004:0016-0703-0364:z:16/33 - Series004,0.488,183.076,84.667,255.000,65.717,126.804,81.870,2.571
175,Slice4-3doses.lif - Series004:0016-0679-0365:z:16/33 - Series004,0.521,242.461,118.667,255.000,65.957,122.535,63.435,2.689
176,Slice4-3doses.lif - Series004:0016-0624-0518:z:16/33 - Series004,0.521,249.198,191.889,255.000,93.434,112.734,93.814,2.768
177,Slice4-3doses.lif - Series004:0016-0911-0679:z:16/33 - Series004,0.878,246.082,188.799,255.000,122.475,164.382,-65.376,4.737
178,Slice4-3doses.lif - Series004:0016-0889-0670:z:16/33 - Series004,0.455,239.063,114.667,255.000,120.911,160.414,-63.435,2.369
179,Slice4-3doses.lif - Series004:0016-0905-0629:z:16/33 - Series004,0.455,212.693,128.333,248.000,113.516,163.300,71.565,2.322
180,Slice4-3doses.lif - Series004:0016-0918-0623:z:16/33 - Series004,0.423,238.155,166.000,255.000,112.374,165.645,71.565,2.168
181,Slice4-3doses.lif - Series004:0016-0759-0654:z:16/33 - Series004,0.651,189.427,35.333,248.893,118.025,136.965,83.660,3.376
182,Slice4-3doses.lif - Series004:0016-0735-0577:z:16/33 - Series004,0.618,230.175,147.222,255.000,104.016,132.576,70.560,3.195
183,Slice4-3doses.lif - Series004:0016-0712-0580:z:16/33 - Series004,0.325,241.741,222.025,255.000,104.678,128.487,90.000,1.563
184,Slice4-3doses.lif - Series004:0016-0647-0644:z:16/33 - Series004,0.455,247.889,194.778,255.000,116.222,116.763,90.000,2.405
185,Slice4-3doses.lif - Series004:0016-0632-0649:z:16/33 - Series004,0.358,212.077,66.889,255.000,117.184,113.937,84.289,1.820
186,Slice4-3doses.lif - Series004:0029-0913-0577:z:29/33 - Series004,0.586,251.474,198.444,255.000,104.197,164.683,-73.610,3.156
187,Slice4-3doses.lif - Series004:0029-0891-0574:z:29/33 - Series004,0.390,243.422,128.000,255.000,103.656,160.714,-63.435,1.990
188,Slice4-3doses.lif - Series004:0029-0828-0441:z:29/33 - Series004,0.651,73.589,36.889,153.788,79.606,149.411,77.471,3.354
189,Slice4-3doses.lif - Series004:0029-0810-0442:z:29/33 - Series004,0.325,244.110,150.333,255.000,79.846,146.164,69.444,1.675
190,Slice4-3doses.lif - Series004:0029-0656-0565:z:29/33 - Series004,0.455,250.554,207.333,255.000,101.972,118.386,-80.538,2.313
191,Slice4-3doses.lif - Series004:0029-0633-0561:z:29/33 - Series004,0.455,247.184,164.667,255.000,101.190,114.298,-77.005,2.335
192,Slice4-3doses.lif - Series004:0029-0168-0655:z:29/33 - Series004,0.651,238.913,138.778,255.000,118.206,30.243,32.005,3.403
193,Slice4-3doses.lif - Series004:0029-0168-0715:z:29/33 - Series004,0.618,154.770,75.556,255.000,128.908,30.243,77.471,3.326
194,Slice4-3doses.lif - Series004:0029-0313-0519:z:29/33 - Series004,0.455,207.567,49.556,255.000,93.675,56.518,90.000,2.405
195,Slice4-3doses.lif - Series004:0029-0419-0544:z:29/33 - Series004,0.553,178.873,67.333,244.812,98.064,75.637,66.801,2.858
196,Slice4-3doses.lif - Series004:0009-0083-0078:z:9/33 - Series004,0.781,241.994,157.984,255.000,14.069,15.031,45.000,4.081
197,Slice4-3doses.lif - Series004:0009-0074-0110:z:9/33 - Series004,1.269,140.262,37.066,254.330,19.841,13.528,23.199,6.837
198,Slice4-3doses.lif - Series004:0009-0355-0106:z:9/33 - Series004,0.683,195.547,123.789,255.000,19.240,64.153,-57.095,3.569
199,Slice4-3doses.lif - Series004:0009-0339-0480:z:9/33 - Series004,0.488,244.425,168.556,255.000,86.700,61.207,70.346,2.590
200,Slice4-3doses.lif - Series004:0009-0358-0480:z:9/33 - Series004,0.488,218.334,116.000,254.238,86.580,64.634,77.905,2.571
