 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
39,Slice5-3doses.lif - Series006:0018-0077-0707:z:18/34 - Series006,0.521,110.674,51.500,162.220,127.435,13.934,33.690,2.652
40,Slice5-3doses.lif - Series006:0018-0066-0718:z:18/34 - Series006,0.455,207.463,28.000,255.000,129.464,11.769,17.103,2.341
41,Slice5-3doses.lif - Series006:0018-0142-0528:z:18/34 - Series006,0.390,140.326,60.500,218.182,95.193,25.613,84.806,2.002
42,Slice5-3doses.lif - Series006:0018-0162-0520:z:18/34 - Series006,0.423,133.682,88.854,195.417,93.885,29.176,65.556,2.098
43,Slice5-3doses.lif - Series006:0018-0151-0611:z:18/34 - Series006,0.358,201.855,114.000,255.000,110.209,27.282,57.995,1.779
44,Slice5-3doses.lif - Series006:0018-0358-0735:z:18/34 - Series006,0.423,184.444,71.250,255.000,132.621,64.574,48.366,2.233
45,Slice5-3doses.lif - Series006:0018-0310-0825:z:18/34 - Series006,0.618,134.291,84.154,188.506,148.855,55.916,63.435,3.268
46,Slice5-3doses.lif - Series006:0018-0290-0828:z:18/34 - Series006,0.488,203.043,111.250,255.000,149.351,52.309,68.962,2.512
47,Slice5-3doses.lif - Series006:0018-0373-0692:z:18/34 - Series006,0.325,205.357,125.000,249.630,124.820,67.280,57.995,1.702
48,Slice5-3doses.lif - Series006:0018-0225-0566:z:18/34 - Series006,0.455,184.798,71.750,255.000,102.002,40.494,51.340,2.310
49,Slice5-3doses.lif - Series006:0021-0169-0542:z:21/34 - Series006,0.618,233.127,102.500,255.000,97.718,30.438,49.764,3.199
50,Slice5-3doses.lif - Series006:0021-0188-0533:z:21/34 - Series006,0.423,199.341,53.000,255.000,96.140,33.775,51.340,2.240
51,Slice5-3doses.lif - Series006:0021-0144-0524:z:21/34 - Series006,0.488,182.853,143.500,227.531,94.426,26.064,72.897,2.453
52,Slice5-3doses.lif - Series006:0021-0162-0514:z:21/34 - Series006,0.651,181.711,109.868,255.000,92.578,29.131,57.995,3.356
53,Slice5-3doses.lif - Series006:0021-0051-0608:z:21/34 - Series006,0.455,229.674,97.000,255.000,109.668,9.064,63.435,2.340
54,Slice5-3doses.lif - Series006:0021-0231-0769:z:21/34 - Series006,0.748,181.291,87.000,255.000,138.799,41.667,46.848,3.956
55,Slice5-3doses.lif - Series006:0021-0219-0787:z:21/34 - Series006,0.455,167.567,89.000,241.194,141.955,39.412,48.013,2.427
56,Slice5-3doses.lif - Series006:0023-0179-0792:z:23/34 - Series006,0.618,202.324,92.000,255.000,142.857,32.287,51.843,3.211
57,Slice5-3doses.lif - Series006:0023-0199-0780:z:23/34 - Series006,0.553,175.410,33.500,253.000,140.693,35.895,68.199,2.914
58,Slice5-3doses.lif - Series006:0025-0333-0550:z:25/34 - Series006,0.423,230.913,123.250,255.000,99.206,60.020,45.000,2.233
59,Slice5-3doses.lif - Series006:0025-0351-0538:z:25/34 - Series006,0.716,207.455,104.500,255.000,97.087,63.357,60.945,3.837
60,Slice5-3doses.lif - Series006:0025-0190-0575:z:25/34 - Series006,0.553,208.263,80.000,254.578,103.671,34.226,55.305,2.832
61,Slice5-3doses.lif - Series006:0031-0133-0861:z:31/34 - Series006,0.683,158.683,124.540,201.875,155.213,23.945,46.975,3.636
62,Slice5-3doses.lif - Series006:0031-0184-0751:z:31/34 - Series006,0.651,125.647,65.000,172.429,135.326,33.189,71.565,3.395
63,Slice5-3doses.lif - Series006:0031-0258-0569:z:31/34 - Series006,0.521,203.509,55.000,255.000,102.724,46.582,70.346,2.767
64,Slice5-3doses.lif - Series006:0031-0163-0572:z:31/34 - Series006,0.488,198.140,105.000,254.704,103.175,29.491,50.711,2.564
65,Slice5-3doses.lif - Series006:0031-0133-0573:z:31/34 - Series006,0.423,192.903,93.000,255.000,103.265,24.080,70.017,2.111
66,Slice5-3doses.lif - Series006:0031-0216-0630:z:31/34 - Series006,0.488,187.839,84.500,255.000,113.591,38.916,57.529,2.476
67,Slice5-3doses.lif - Series006:0031-0230-0620:z:31/34 - Series006,0.390,201.805,112.250,254.804,111.833,41.486,52.125,2.057
68,Slice5-3doses.lif - Series006:0033-0121-0794:z:33/34 - Series006,0.586,209.029,84.750,255.000,143.173,21.780,73.610,3.137
69,Slice5-3doses.lif - Series006:0033-0138-0787:z:33/34 - Series006,0.325,233.141,136.500,255.000,141.820,24.847,66.038,1.658
70,Slice5-3doses.lif - Series006:0033-0100-0706:z:33/34 - Series006,0.586,190.800,116.000,233.915,127.300,18.083,47.490,3.064
71,Slice5-3doses.lif - Series006:0033-0182-0749:z:33/34 - Series006,0.618,224.310,100.000,255.000,135.056,32.918,-106.390,3.223
72,Slice5-3doses.lif - Series006:0009-0294-0715:z:9/34 - Series006,0.781,182.955,72.000,255.000,128.833,52.895,59.036,4.083
73,Slice5-3doses.lif - Series006:0009-0316-0706:z:9/34 - Series006,0.553,200.184,96.000,255.000,127.300,56.999,79.380,2.954
74,Slice5-3doses.lif - Series006:0010-0498-0124:z:10/34 - Series006,0.553,212.428,121.000,255.000,22.231,89.737,75.964,2.954
75,Slice5-3doses.lif - Series006:0010-0519-0117:z:10/34 - Series006,0.586,158.005,42.250,253.482,21.014,93.525,69.444,3.082
76,Slice5-3doses.lif - Series006:0010-0573-0136:z:10/34 - Series006,0.488,192.580,93.500,239.959,24.486,103.445,68.962,2.546
77,Slice5-3doses.lif - Series006:0010-0593-0129:z:10/34 - Series006,0.748,198.991,84.500,255.000,23.268,106.917,81.870,3.916
78,Slice5-3doses.lif - Series006:0010-0673-0028:z:10/34 - Series006,0.586,207.260,95.500,255.000,5.051,121.392,57.265,3.002
79,Slice5-3doses.lif - Series006:0010-0690-0017:z:10/34 - Series006,0.488,179.387,96.500,255.000,3.021,124.369,59.744,2.462
80,Slice5-3doses.lif - Series006:0010-0692-0197:z:10/34 - Series006,0.521,203.850,56.000,255.000,35.624,124.865,53.130,2.778
81,Slice5-3doses.lif - Series006:0010-0710-0184:z:10/34 - Series006,0.423,209.704,113.500,255.000,33.234,128.021,56.310,2.076
82,Slice5-3doses.lif - Series006:0010-0337-0324:z:10/34 - Series006,0.586,224.222,102.000,255.000,58.442,60.651,45.000,2.998
83,Slice5-3doses.lif - Series006:0010-0350-0312:z:10/34 - Series006,0.586,221.096,97.750,255.000,56.142,63.086,52.431,2.978
84,Slice5-3doses.lif - Series006:0010-0337-0540:z:10/34 - Series006,0.586,194.241,70.500,255.000,97.312,60.832,45.000,3.125
85,Slice5-3doses.lif - Series006:0010-0449-0417:z:10/34 - Series006,0.683,185.894,87.000,255.000,75.081,80.898,60.945,3.671
86,Slice5-3doses.lif - Series006:0010-0486-0523:z:10/34 - Series006,0.455,211.208,159.000,243.728,94.336,87.527,59.744,2.428
87,Slice5-3doses.lif - Series006:0010-0472-0538:z:10/34 - Series006,0.488,145.841,69.000,198.888,96.907,85.137,56.310,2.552
88,Slice5-3doses.lif - Series006:0011-0183-0378:z:11/34 - Series006,0.586,220.521,120.000,255.000,68.272,33.054,86.424,2.982
89,Slice5-3doses.lif - Series006:0011-0203-0369:z:11/34 - Series006,0.488,228.885,136.038,255.000,66.513,36.481,70.346,2.567
90,Slice5-3doses.lif - Series006:0011-0353-0372:z:11/34 - Series006,0.455,205.806,51.000,255.000,66.964,63.763,30.256,2.428
91,Slice5-3doses.lif - Series006:0009-0337-0325:z:9/34 - Series006,0.553,217.526,80.500,255.000,58.667,60.786,58.392,2.802
92,Slice5-3doses.lif - Series006:0009-0350-0314:z:9/34 - Series006,0.455,215.023,106.500,255.000,56.593,63.041,48.013,2.367
93,Slice5-3doses.lif - Series006:0030-0318-0477:z:30/34 - Series006,0.683,73.762,20.740,179.320,86.129,57.449,57.095,3.652
94,Slice5-3doses.lif - Series006:0030-0300-0490:z:30/34 - Series006,0.553,114.580,27.750,234.359,88.339,54.113,55.305,2.802
95,Slice5-3doses.lif - Series006:0020-0207-0995:z:20/34 - Series006,0.521,140.656,68.000,221.000,179.563,37.293,55.305,2.778
96,Slice5-3doses.lif - Series006:0020-0225-0984:z:20/34 - Series006,0.455,156.369,72.000,229.024,177.579,40.630,67.380,2.428
97,Slice5-3doses.lif - Series006:0019-0960-0435:z:19/34 - Series006,0.618,219.282,109.500,255.000,78.508,173.205,54.462,3.229
98,Slice5-3doses.lif - Series006:0019-0945-0449:z:19/34 - Series006,0.390,201.282,115.000,255.000,80.853,170.409,56.310,1.980
99,Slice5-3doses.lif - Series006:0018-0984-0311:z:18/34 - Series006,0.423,140.387,46.000,241.750,56.097,177.534,41.634,2.233
100,Slice5-3doses.lif - Series006:0018-0995-0297:z:18/34 - Series006,0.325,153.167,79.111,215.000,53.662,179.563,54.462,1.552
101,Slice5-3doses.lif - Series006:0018-0942-0378:z:18/34 - Series006,0.455,90.006,22.500,117.556,68.092,169.959,71.565,2.367
102,Slice5-3doses.lif - Series006:0018-0956-0374:z:18/34 - Series006,0.423,83.998,14.351,162.042,67.415,172.529,74.745,2.082
103,Slice5-3doses.lif - Series006:0024-0969-0197:z:24/34 - Series006,0.651,202.008,154.019,255.000,35.624,174.784,68.749,3.484
104,Slice5-3doses.lif - Series006:0024-0949-0208:z:24/34 - Series006,0.521,106.935,33.000,128.142,37.473,171.266,61.699,2.622
105,Slice5-3doses.lif - Series006:0030-0996-0390:z:30/34 - Series006,0.390,147.435,47.000,253.843,70.346,179.609,56.310,2.027
106,Slice5-3doses.lif - Series006:0030-1010-0380:z:30/34 - Series006,0.553,95.776,26.500,213.000,68.497,182.224,53.130,2.832
107,Slice5-3doses.lif - Series006:0030-0986-0304:z:30/34 - Series006,0.455,61.559,19.527,102.929,54.789,177.805,77.005,2.341
108,Slice5-3doses.lif - Series006:0030-1004-0295:z:30/34 - Series006,0.423,192.462,83.000,255.000,53.120,181.097,80.538,2.194
109,Slice5-3doses.lif - Series006:0030-0746-0329:z:30/34 - Series006,0.618,204.341,84.250,254.917,59.253,134.425,40.601,3.268
110,Slice5-3doses.lif - Series006:0030-0759-0314:z:30/34 - Series006,0.455,169.950,91.000,255.000,56.593,136.950,41.634,2.299
111,Slice5-3doses.lif - Series006:0030-0735-0256:z:30/34 - Series006,0.748,136.733,67.000,180.750,46.086,132.621,41.186,3.895
112,Slice5-3doses.lif - Series006:0030-0752-0240:z:30/34 - Series006,0.455,129.909,76.102,203.367,43.200,135.687,38.660,2.367
113,Slice5-3doses.lif - Series006:0030-0720-0422:z:30/34 - Series006,0.618,125.123,25.000,169.062,76.163,129.825,70.560,3.199
114,Slice5-3doses.lif - Series006:0030-0646-0304:z:30/34 - Series006,0.390,208.720,69.000,255.000,54.789,116.477,52.125,1.930
115,Slice5-3doses.lif - Series006:0030-0656-0299:z:30/34 - Series006,0.325,21.079,13.750,37.463,53.842,118.326,49.399,1.663
116,Slice5-3doses.lif - Series006:0030-0659-0279:z:30/34 - Series006,0.618,180.809,118.000,221.542,50.280,118.957,59.036,3.203
117,Slice5-3doses.lif - Series006:0030-0666-0237:z:30/34 - Series006,0.586,76.612,18.750,113.896,42.749,119.995,42.709,3.131
118,Slice5-3doses.lif - Series006:0030-0748-0490:z:30/34 - Series006,0.390,216.470,89.500,255.000,88.339,135.011,95.194,1.986
119,Slice5-3doses.lif - Series006:0030-0733-0498:z:30/34 - Series006,0.390,208.659,133.500,255.000,89.782,132.260,48.814,1.930
120,Slice5-3doses.lif - Series006:0034-0607-0384:z:34/34 - Series006,0.586,208.065,146.000,255.000,69.264,109.443,40.236,3.014
121,Slice5-3doses.lif - Series006:0034-0620-0367:z:34/34 - Series006,0.521,180.348,66.500,255.000,66.153,111.788,18.435,2.738
122,Slice5-3doses.lif - Series006:0034-0648-0520:z:34/34 - Series006,0.455,199.139,74.500,255.000,93.750,116.883,67.380,2.381
123,Slice5-3doses.lif - Series006:0034-0661-0509:z:34/34 - Series006,0.455,208.324,108.000,255.000,91.901,119.318,57.529,2.352
124,Slice5-3doses.lif - Series006:0034-0635-0548:z:34/34 - Series006,0.423,186.093,57.000,238.222,98.936,114.628,65.556,2.179
125,Slice5-3doses.lif - Series006:0034-0623-0559:z:34/34 - Series006,0.390,118.579,76.000,197.000,100.920,112.464,52.125,2.057
126,Slice5-3doses.lif - Series006:0034-0832-0500:z:34/34 - Series006,0.521,128.615,83.900,255.000,90.233,150.072,45.000,2.615
127,Slice5-3doses.lif - Series006:0034-0842-0488:z:34/34 - Series006,0.390,222.587,136.500,255.000,87.933,151.966,56.310,1.951
128,Slice5-3doses.lif - Series006:0023-0576-0464:z:23/34 - Series006,0.455,184.458,131.033,254.969,83.694,103.851,45.000,2.360
129,Slice5-3doses.lif - Series006:0023-0615-0467:z:23/34 - Series006,0.455,192.844,69.000,253.509,84.235,110.886,61.390,2.340
130,Slice5-3doses.lif - Series006:0023-0630-0462:z:23/34 - Series006,0.423,181.660,71.500,255.000,83.333,113.636,85.236,2.172
131,Slice5-3doses.lif - Series006:0023-0567-0365:z:23/34 - Series006,0.423,129.435,114.250,149.000,65.792,102.273,52.125,2.113
132,Slice5-3doses.lif - Series006:0023-0579-0351:z:23/34 - Series006,0.390,109.632,57.107,157.384,63.267,104.482,33.690,1.930
133,Slice5-3doses.lif - Series006:0023-0520-0385:z:23/34 - Series006,0.878,192.802,64.000,255.000,69.444,93.750,35.538,4.603
134,Slice5-3doses.lif - Series006:0014-0801-0510:z:14/34 - Series006,0.618,184.114,99.250,255.000,91.856,144.481,40.601,3.258
135,Slice5-3doses.lif - Series006:0014-0790-0525:z:14/34 - Series006,0.390,119.434,80.000,156.975,94.742,142.541,78.690,1.947
136,Slice5-3doses.lif - Series004:0022-0226-0156:z:22/25 - Series004,0.618,171.184,70.500,227.417,28.093,40.675,-42.709,3.258
137,Slice5-3doses.lif - Series004:0022-0235-0178:z:22/25 - Series004,0.521,132.260,18.000,231.322,32.062,42.253,14.931,2.691
138,Slice5-3doses.lif - Series004:0022-0329-0289:z:22/25 - Series004,0.423,212.566,83.000,255.000,52.083,59.298,84.806,2.092
139,Slice5-3doses.lif - Series004:0022-0086-0205:z:22/25 - Series004,0.390,222.754,104.000,255.000,36.842,15.512,56.310,1.903
140,Slice5-3doses.lif - Series004:0022-0077-0219:z:22/25 - Series004,0.423,124.334,59.500,222.594,39.457,13.889,52.125,2.113
141,Slice5-3doses.lif - Series004:0022-0099-0127:z:22/25 - Series004,0.683,97.327,76.000,149.760,22.817,17.857,66.038,3.553
142,Slice5-3doses.lif - Series004:0022-0347-0545:z:22/25 - Series004,0.390,157.197,106.946,208.921,98.259,62.545,-95.194,1.896
143,Slice5-3doses.lif - Series004:0025-0591-0452:z:25/25 - Series004,0.423,214.208,77.000,255.000,81.484,106.602,65.556,2.218
144,Slice5-3doses.lif - Series004:0025-0439-0428:z:25/25 - Series004,0.358,102.829,29.500,158.240,77.291,79.140,71.565,1.797
145,Slice5-3doses.lif - Series004:0025-0314-0755:z:25/25 - Series004,0.358,152.868,61.750,202.375,136.138,56.548,84.289,1.806
146,Slice5-3doses.lif - Series004:0025-0296-0760:z:25/25 - Series004,0.423,116.705,86.000,150.250,136.995,53.301,80.538,2.194
147,Slice5-3doses.lif - Series004:0001-0899-0749:z:1/25 - Series004,0.553,188.524,147.762,253.480,135.146,162.022,-39.806,2.832
148,Slice5-3doses.lif - Series004:0001-0827-0657:z:1/25 - Series004,0.358,202.127,70.800,254.800,118.506,149.170,95.711,1.813
149,Slice5-3doses.lif - Series004:0010-0893-0532:z:10/25 - Series004,0.423,180.011,100.500,242.500,95.960,160.985,-55.008,2.202
150,Slice5-3doses.lif - Series004:0022-0661-0674:z:22/25 - Series004,0.488,162.300,86.500,216.500,121.483,119.228,-90.000,2.525
151,Slice5-3doses.lif - Series004:0006-0518-0678:z:6/25 - Series004,0.423,126.957,41.000,173.000,122.294,93.389,65.556,2.098
152,Slice5-3doses.lif - Series004:0006-0536-0668:z:6/25 - Series004,0.618,130.607,21.917,207.917,120.355,96.591,63.435,3.187
153,Slice5-3doses.lif - Series004:0017-0570-0533:z:17/25 - Series004,0.358,197.398,86.000,254.850,96.185,102.724,90.000,1.806
154,3 doses_example15.png:0001-0134-0404:z:1/28 - Series002,0.618,177.126,83.417,238.531,72.992,24.291,-45.000,3.317
155,3 doses_example15.png:0001-0156-0413:z:1/28 - Series002,0.618,246.226,166.333,255.000,74.615,28.319,-59.036,3.238
156,3 doses_example15.png:0001-0147-0434:z:1/28 - Series002,0.651,248.454,173.667,255.000,78.283,26.455,-57.995,3.403
157,3 doses_example15.png:0001-0192-0502:z:1/28 - Series002,0.683,224.562,74.000,255.000,90.669,34.632,-55.491,3.537
158,3 doses_example15.png:0001-0123-0239:z:1/28 - Series002,0.748,246.645,112.667,255.000,43.110,22.246,-56.310,4.003
159,3 doses_example15.png:0001-0100-0227:z:1/28 - Series002,0.651,244.680,206.228,255.000,41.005,18.038,-51.340,3.496
160,3 doses_example15.png:0001-0178-0216:z:1/28 - Series002,0.553,246.407,141.556,255.000,39.081,32.047,-57.265,2.970
161,3 doses_example15.png:0001-0198-0230:z:1/28 - Series002,0.683,252.889,231.667,255.000,41.607,35.714,-69.775,3.618
162,3 doses_example15.png:0001-0319-0207:z:1/28 - Series002,0.521,243.381,198.111,255.000,37.518,57.660,-61.699,2.640
163,3 doses_example15.png:0001-0337-0200:z:1/28 - Series002,0.553,216.016,117.760,255.000,36.135,60.786,-66.801,2.797
164,3 doses_example15.png:0001-0377-0214:z:1/28 - Series002,1.497,198.476,96.481,255.000,38.540,68.001,-69.146,8.107
165,3 doses_example15.png:0001-0198-0629:z:1/28 - Series002,0.716,231.715,159.889,255.000,113.456,35.774,-58.570,3.774
166,3 doses_example15.png:0001-0418-0562:z:1/28 - Series002,0.651,192.432,124.000,254.269,101.551,75.517,-75.256,3.502
167,3 doses_example15.png:0001-0314-0603:z:1/28 - Series002,0.651,236.228,78.222,255.000,108.886,56.758,-81.027,3.401
168,3 doses_example15.png:0001-0347-0452:z:1/28 - Series002,0.683,206.134,100.273,255.000,81.590,62.590,-60.945,3.657
169,3 doses_example15.png:0001-0107-0419:z:1/28 - Series002,0.716,243.543,189.311,255.000,75.697,19.240,-50.906,3.757
170,3 doses_example15.png:0001-0089-0233:z:1/28 - Series002,0.651,241.595,159.444,255.000,42.148,16.114,-68.749,3.350
171,3 doses_example15.png:0001-0603-0757:z:1/28 - Series002,0.586,204.014,84.000,255.000,136.454,108.721,-23.629,3.115
172,3 doses_example15.png:0001-0726-0538:z:1/28 - Series002,0.488,252.645,238.000,255.000,96.952,130.907,-81.254,2.462
173,3 doses_example15.png:0001-0410-0820:z:1/28 - Series002,0.455,245.773,148.000,255.000,147.772,73.909,-41.987,2.299
174,3 doses_example15.png:0001-0446-0579:z:1/28 - Series002,0.553,155.968,57.822,255.000,104.527,80.402,-45.000,2.870
175,3 doses_example15.png:0009-0671-0513:z:9/28 - Series002,0.586,245.909,125.750,255.000,92.532,120.942,-72.646,3.024
176,3 doses_example15.png:0009-0692-0517:z:9/28 - Series002,0.651,227.689,82.000,255.000,93.254,124.865,-71.565,3.508
177,3 doses_example15.png:0009-0654-0524:z:9/28 - Series002,0.781,230.523,131.136,255.000,94.471,117.920,-73.072,4.224
178,3 doses_example15.png:0009-0629-0519:z:9/28 - Series002,0.586,194.624,61.000,251.730,93.525,113.501,-75.964,3.062
179,3 doses_example15.png:0009-0421-0497:z:9/28 - Series002,0.716,243.917,140.000,255.000,89.511,76.028,-79.216,3.840
180,3 doses_example15.png:0009-0686-0753:z:9/28 - Series002,0.586,231.944,140.000,255.000,135.777,123.692,-79.992,3.042
181,3 doses_example15.png:0009-0552-0512:z:9/28 - Series002,0.748,211.065,89.000,255.000,92.397,99.567,-74.055,3.965
182,3 doses_example15.png:0009-0488-0630:z:9/28 - Series002,0.390,251.238,238.541,255.000,113.591,88.023,-73.301,1.911
183,3 doses_example15.png:0015-0399-0506:z:15/28 - Series002,0.651,222.392,81.000,255.000,91.135,72.060,-64.799,3.352
184,3 doses_example15.png:0015-0425-0515:z:15/28 - Series002,0.813,203.276,122.500,255.000,92.938,76.659,-60.255,4.408
185,3 doses_example15.png:0015-0460-0429:z:15/28 - Series002,0.553,233.279,75.500,255.000,77.381,82.973,-75.069,2.800
186,3 doses_example15.png:0015-0479-0431:z:15/28 - Series002,0.455,219.878,115.000,255.000,77.697,86.355,-77.005,2.341
187,3 doses_example15.png:0025-0461-0496:z:25/28 - Series002,0.944,226.823,175.000,255.000,89.421,83.153,-79.509,4.970
188,3 doses_example15.png:0025-0414-0496:z:25/28 - Series002,0.521,236.504,74.500,255.000,89.466,74.630,-86.186,2.622
189,3 doses_example15.png:0025-0437-0501:z:25/28 - Series002,0.683,93.709,31.000,176.500,90.233,78.689,-84.289,3.528
190,3 doses_example15.png:0025-0518-0710:z:25/28 - Series002,0.488,174.438,144.625,230.689,128.021,93.344,-59.744,2.462
191,3 doses_example15.png:0025-0762-0731:z:25/28 - Series002,0.683,195.752,148.960,253.500,131.854,137.446,-66.038,3.553
192,3 doses_example15.png:0025-0652-0831:z:25/28 - Series002,0.911,216.879,123.949,255.000,149.847,117.560,92.121,4.788
193,3 doses_example15.png:0025-0683-0834:z:25/28 - Series002,0.586,209.501,174.000,249.630,150.388,123.196,-66.371,3.115
194,3 doses_example15.png:0025-0744-0718:z:25/28 - Series002,0.488,238.435,134.000,255.000,129.554,134.289,-53.973,2.507
195,3 doses_example15.png:0025-0664-0863:z:25/28 - Series002,0.683,227.750,99.000,255.000,155.709,119.634,-84.289,3.546
196,3 doses_example15.png:0025-0324-0704:z:25/28 - Series002,0.683,197.810,108.000,250.000,127.029,58.306,-84.289,3.546
197,3 doses_example15.png:0025-0269-0604:z:25/28 - Series002,0.586,226.404,84.250,255.000,108.947,48.431,-72.646,3.024
198,3 doses_example15.png:0025-0324-0550:z:25/28 - Series002,0.521,188.670,99.750,255.000,99.251,58.351,-66.801,2.784
199,3 doses_example15.png:0025-0258-0397:z:25/28 - Series002,0.423,234.987,139.000,255.000,71.519,46.447,-59.036,2.104
200,3 doses_example15.png:0025-0315-0319:z:25/28 - Series002,0.683,228.307,148.105,255.000,57.449,56.683,-95.711,3.536
