 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
30,Slice1-3doses.lif - Series005:0001-0101-0393:z:1/12 - Series005,0.651,232.671,78,255,70.978,18.128,6.009,3.446
31,Slice1-3doses.lif - Series005:0001-0097-0420:z:1/12 - Series005,0.586,186.944,52.5,251.393,75.622,17.406,26.565,3.146
32,Slice1-3doses.lif - Series005:0001-0238-0394:z:1/12 - Series005,0.455,208.556,74,255,71.113,43.019,-22.62,2.428
33,Slice1-3doses.lif - Series005:0001-0167-0364:z:1/12 - Series005,0.455,196.162,110.731,241.731,65.657,29.987,8.746,2.36
34,Slice1-3doses.lif - Series005:0001-0120-0444:z:1/12 - Series005,0.553,207.684,73.25,255,79.951,21.645,10.62,2.848
35,Slice1-3doses.lif - Series005:0001-0145-0423:z:1/12 - Series005,0.586,231.266,115.5,255,76.254,26.064,0,2.976
36,Slice1-3doses.lif - Series005:0001-0313-0404:z:1/12 - Series005,0.488,169.143,66.357,255,72.872,56.503,8.13,2.565
37,Slice1-3doses.lif - Series005:0001-0020-0439:z:1/12 - Series005,0.553,175.504,73,255,79.185,3.608,-10.62,2.936
38,Slice1-3doses.lif - Series005:0001-0699-0251:z:1/12 - Series005,0.455,230.143,84,255,45.364,126.172,-12.995,2.407
39,Slice1-3doses.lif - Series005:0002-0957-0100:z:2/12 - Series005,0.846,123.411,67.566,195.59,18.083,172.619,-2.386,4.423
40,Slice1-3doses.lif - Series005:0012-0097-0268:z:12/12 - Series005,0.39,143.5,101.091,176.909,48.431,17.451,-5.194,2.002
41,Slice1-3doses.lif - Series005:0012-0104-0292:z:12/12 - Series005,0.683,177.283,32,255,52.624,18.759,-17.526,3.68
42,Slice1-3doses.lif - Series005:0012-0909-0143:z:12/12 - Series005,0.748,118.003,32.5,197.045,25.703,164.006,0,3.969
43,Slice1-3doses.lif - Series005:0012-0923-0212:z:12/12 - Series005,0.618,175.295,82.5,241.444,38.24,166.396,26.565,3.227
44,Slice1-3doses.lif - Series004:0001-0588-0509:z:1/20 - Series004,0.521,217.028,133.667,255,91.871,106.061,-47.726,2.721
45,Slice1-3doses.lif - Series004:0001-0611-0517:z:1/20 - Series004,0.748,211.492,84.667,255,93.314,110.269,-56.31,4.003
46,Slice1-3doses.lif - Series004:0001-0628-0393:z:1/20 - Series004,0.813,175.843,42.667,255,70.948,113.396,-39.806,4.282
47,Slice1-3doses.lif - Series004:0001-0463-0471:z:1/20 - Series004,0.553,220.847,128.111,255,85.077,83.574,-42.274,2.807
48,Slice1-3doses.lif - Series004:0001-0824-0533:z:1/20 - Series004,0.618,222.21,101.667,255,96.08,148.629,-38.157,3.175
49,Slice1-3doses.lif - Series004:0001-0832-0553:z:1/20 - Series004,0.618,213.684,72,255,99.808,150.012,-32.005,3.302
50,Slice1-3doses.lif - Series004:0001-0893-0442:z:1/20 - Series004,0.358,181.347,28.667,255,79.906,161.195,-18.435,1.788
51,Slice1-3doses.lif - Series004:0001-0895-0461:z:1/20 - Series004,0.423,198.172,28,255,83.153,161.556,-48.366,2.127
52,Slice1-3doses.lif - Series004:0001-0135-0013:z:1/20 - Series004,0.618,241.987,114.222,255,2.285,24.351,-29.358,3.282
53,Slice1-3doses.lif - Series004:0001-0440-0416:z:1/20 - Series004,0.878,235.626,134.222,255,75.096,79.485,-36.87,4.642
54,Slice1-3doses.lif - Series004:0014-0212-0200:z:14/20 - Series004,0.716,216.196,107.333,255,36.135,38.24,-36.87,3.704
55,Slice1-3doses.lif - Series004:0014-0200-0178:z:14/20 - Series004,0.618,196.831,127.296,255,32.167,36.015,-20.556,3.195
56,Slice1-3doses.lif - Series004:0014-0328-0141:z:14/20 - Series004,0.651,180.429,93.965,254.861,25.433,59.283,-62.103,3.496
57,Slice1-3doses.lif - Series004:0014-0349-0157:z:14/20 - Series004,0.651,230.78,145.444,255,28.439,62.891,-38.66,3.512
58,Slice1-3doses.lif - Series004:0019-0972-1016:z:19/20 - Series004,0.976,145.858,47.991,241.674,183.171,175.415,-69.677,5.193
59,Slice1-3doses.lif - Series004:0019-0928-0990:z:19/20 - Series004,1.529,219.911,34,255,178.526,167.253,-51.147,8.212
60,Slice1-3doses.lif - Series004:0019-0735-0676:z:19/20 - Series004,0.455,244.527,156,255,122.024,132.576,-67.38,2.345
61,Slice1-3doses.lif - Series004:0019-0725-0669:z:19/20 - Series004,0.26,216.254,45,255,120.536,130.682,-56.31,1.253
62,Slice1-3doses.lif - Series004:0019-0927-0759:z:19/20 - Series004,0.553,233.536,25.5,255,136.815,167.163,-68.199,2.831
63,Slice1-3doses.lif - Series003:0001-0121-0220:z:1/21 - Series003,1.139,160.667,83.801,241.439,39.773,21.69,-16.858,6.194
64,Slice1-3doses.lif - Series003:0001-0202-0414:z:1/21 - Series003,0.683,200.952,92.25,247.25,74.63,36.346,-30.466,3.636
65,Slice1-3doses.lif - Series003:0001-0190-0376:z:1/21 - Series003,1.594,30.499,3.371,107.891,67.776,34.316,-17.281,8.614
66,Slice1-3doses.lif - Series003:0001-0215-0421:z:1/21 - Series003,0.716,211.072,92,255,75.983,38.871,-8.531,3.737
67,Slice1-3doses.lif - Series003:0001-0381-0895:z:1/21 - Series003,0.521,191.545,86.5,255,161.526,68.768,-42.274,2.743
68,Slice1-3doses.lif - Series003:0001-0358-0853:z:1/21 - Series003,0.423,194.778,87.792,255,153.815,64.529,-37.875,2.183
69,Slice1-3doses.lif - Series003:0001-0349-0842:z:1/21 - Series003,0.423,154.23,70,212.25,151.921,62.951,-45,2.105
70,Slice1-3doses.lif - Series003:0001-0360-0844:z:1/21 - Series003,0.586,165.058,41,223.815,152.101,64.935,-54.462,3.052
71,Slice1-3doses.lif - Series003:0001-0499-0962:z:1/21 - Series003,0.618,154.176,107,243.154,173.521,90.052,-26.565,3.268
72,Slice1-3doses.lif - Series003:0001-0509-0983:z:1/21 - Series003,0.521,185.175,85,253.667,177.399,91.766,-28.301,2.707
73,Slice1-3doses.lif - Series003:0001-0541-0988:z:1/21 - Series003,0.618,125.34,42.398,235.472,178.211,97.448,-33.69,3.203
74,Slice1-3doses.lif - Series003:0001-0276-0649:z:1/21 - Series003,0.521,196.007,133.5,254.253,117.018,49.874,-39.289,2.634
75,Slice1-3doses.lif - Series003:0001-0746-0817:z:1/21 - Series003,0.586,102.044,57.872,182,147.457,134.56,-49.764,3.072
76,Slice1-3doses.lif - Series003:0001-0728-0798:z:1/21 - Series003,0.651,75.789,41.693,121.46,143.984,131.268,-42.879,3.453
77,Slice1-3doses.lif - Series003:0001-0973-0737:z:1/21 - Series003,0.651,188.994,112.671,250.992,132.801,175.37,-36.87,3.481
78,Slice1-3doses.lif - Series003:0001-0962-0717:z:1/21 - Series003,0.553,209.67,39,255,129.329,173.611,-34.695,2.852
79,Slice1-3doses.lif - Series003:0001-0414-0234:z:1/21 - Series003,0.748,189.183,73,249.723,42.208,74.675,-24.228,3.956
80,Slice1-3doses.lif - Series003:0001-0408-0214:z:1/21 - Series003,0.39,124.869,28.5,167.847,38.6,73.593,-26.565,2.017
81,Slice1-3doses.lif - Series003:0007-0159-0484:z:7/21 - Series003,0.423,146.837,87.125,236.208,87.211,28.725,-9.462,2.211
82,Slice1-3doses.lif - Series003:0007-0164-0503:z:7/21 - Series003,0.553,102.397,34,192,90.729,29.491,-14.036,2.975
83,Slice1-3doses.lif - Series003:0007-0087-0590:z:7/21 - Series003,0.683,217.157,19,255,106.421,15.648,-34.509,3.554
84,Slice1-3doses.lif - Series003:0007-0031-0656:z:7/21 - Series003,0.455,127.893,27.5,206.5,118.281,5.547,-32.471,2.383
85,Slice1-3doses.lif - Series003:0007-0042-0678:z:7/21 - Series003,0.553,231.183,126.5,255,122.294,7.576,-26.565,2.823
86,Slice1-3doses.lif - Series003:0007-0077-0810:z:7/21 - Series003,0.716,115.481,19,189.082,146.059,13.844,-37.405,3.734
87,Slice1-3doses.lif - Series003:0007-0089-0838:z:7/21 - Series003,1.171,201.285,96.49,255,151.199,16.008,-34.16,6.229
88,Slice1-3doses.lif - Series003:0007-0057-0875:z:7/21 - Series003,0.586,207.584,124.465,255,157.918,10.236,-40.236,3.014
89,Slice1-3doses.lif - Series003:0007-0065-0900:z:7/21 - Series003,0.586,75.162,42.639,118.817,162.338,11.589,-42.709,3.131
90,Slice1-3doses.lif - Series003:0007-0356-0735:z:7/21 - Series003,0.716,152.161,28.165,219.112,132.576,64.123,-35.218,3.753
91,Slice1-3doses.lif - Series003:0007-0342-0718:z:7/21 - Series003,0.455,148.38,111.462,251.538,129.374,61.643,-30.256,2.383
92,Slice1-3doses.lif - Series003:0007-0468-0821:z:7/21 - Series003,0.683,156.32,90,202.815,147.998,84.461,-23.962,3.591
93,Slice1-3doses.lif - Series003:0007-0484-0837:z:7/21 - Series003,0.455,114.404,42.75,168.044,150.974,87.302,-32.471,2.352
94,Slice1-3doses.lif - Series003:0007-0975-0404:z:7/21 - Series003,0.488,36.143,18.173,65.832,72.781,175.776,56.31,2.601
95,Slice1-3doses.lif - Series003:0007-0959-0414:z:7/21 - Series003,0.455,100.541,18,161.811,74.63,172.845,48.013,2.299
96,Slice1-3doses.lif - Series003:0007-0979-0465:z:7/21 - Series003,0.39,86.992,46.5,144.636,83.739,176.677,-100.305,2.002
97,Slice1-3doses.lif - Series003:0007-0227-0811:z:7/21 - Series003,0.488,151.73,29,217.745,146.194,40.945,-33.69,2.601
98,Slice1-3doses.lif - Series003:0013-0416-0568:z:13/21 - Series003,0.748,101.735,43.5,159.324,102.318,75.036,-35.838,3.932
99,Slice1-3doses.lif - Series003:0013-0264-0661:z:13/21 - Series003,0.455,109.739,26,141.959,119.273,47.664,-18.435,2.396
100,Slice1-3doses.lif - Series003:0013-0260-0645:z:13/21 - Series003,0.488,93.599,61,147.469,116.297,46.943,0,2.437
101,Slice1-3doses.lif - Series003:0016-0198-0821:z:16/21 - Series003,0.586,107.968,51,146.561,148.043,35.669,-34.695,2.978
102,Slice1-3doses.lif - Series003:0016-0208-0845:z:16/21 - Series003,0.553,102.551,19.75,153.625,152.417,37.428,-14.931,2.8
103,Slice1-3doses.lif - Series003:0016-0302-0672:z:16/21 - Series003,0.553,112.438,51.795,219.695,121.212,54.428,-34.695,2.904
104,Slice1-3doses.lif - Series003:0016-0318-0686:z:16/21 - Series003,0.521,30.993,18.2,54.369,123.828,57.449,-28.301,2.663
105,Slice1-3doses.lif - Series003:0016-0050-0722:z:16/21 - Series003,0.553,190.037,48,255,130.231,8.929,-29.745,2.908
106,Slice1-3doses.lif - Series003:0018-0686-0877:z:18/21 - Series003,1.204,91.59,46.852,172.704,158.249,123.737,-48.366,6.471
107,Slice1-3doses.lif - Series003:0021-0683-0783:z:21/21 - Series003,0.586,61.956,32.077,88.33,141.234,123.256,-54.462,3.006
108,Slice1-3doses.lif - Series002:0001-0169-0085:z:1/12 - Series002,0.423,245.039,162,255,15.422,30.453,-24.444,2.232
109,Slice1-3doses.lif - Series002:0001-0178-0102:z:1/12 - Series002,0.358,232.742,150.556,255,18.549,32.287,-29.055,1.887
110,Slice1-3doses.lif - Series002:0001-0160-0025:z:1/12 - Series002,0.423,218.736,137,255,4.479,28.92,-8.746,2.238
111,Slice1-3doses.lif - Series002:0001-0162-0047:z:1/12 - Series002,0.683,171.38,81.667,255,8.538,29.251,-5.711,3.632
112,Slice1-3doses.lif - Series002:0001-0168-0207:z:1/12 - Series002,0.553,240.543,188.333,255,37.308,30.453,-25.017,2.877
113,Slice1-3doses.lif - Series002:0001-0180-0227:z:1/12 - Series002,0.586,203.377,79.667,255,40.975,32.437,-17.354,3.005
114,Slice1-3doses.lif - Series002:0001-0487-0437:z:1/12 - Series002,0.488,223.133,132,255,78.824,87.843,0,2.525
115,Slice1-3doses.lif - Series002:0001-0490-0461:z:1/12 - Series002,0.716,204.265,106.5,255,83.153,88.249,-10.784,3.84
116,Slice1-3doses.lif - Series002:0001-0520-0479:z:1/12 - Series002,0.683,233.03,191,255,86.31,93.795,-36.87,3.608
117,Slice1-3doses.lif - Series002:0001-0544-0506:z:1/12 - Series002,1.106,250.727,207,255,91.27,98.079,-36.158,5.862
118,Slice1-3doses.lif - Series002:0001-0551-0476:z:1/12 - Series002,0.683,238.434,123,255,85.723,99.387,-36.87,3.536
119,Slice1-3doses.lif - Series002:0001-0842-0406:z:1/12 - Series002,0.39,170.568,87,255,73.323,151.966,15.255,2.057
120,Slice1-3doses.lif - Series002:0001-0834-0426:z:1/12 - Series002,0.781,228.325,125,255,76.84,150.388,12.804,4.09
121,Slice1-3doses.lif - Series002:0001-0826-0501:z:1/12 - Series002,0.716,234.205,137.5,255,90.368,148.99,0,3.788
122,Slice1-3doses.lif - Series002:0001-0888-0559:z:1/12 - Series002,0.716,250.358,191,255,100.875,160.173,-29.055,3.793
123,Slice1-3doses.lif - Series002:0001-0804-0687:z:1/12 - Series002,0.358,235.373,197.5,255,124.008,145.022,-29.055,1.857
124,Slice1-3doses.lif - Series002:0001-0816-0700:z:1/12 - Series002,0.423,240.032,103.75,255,126.308,147.096,-45,2.105
125,Slice1-3doses.lif - Series002:0001-0851-0713:z:1/12 - Series002,0.586,250.944,194,255,128.562,153.499,-21.801,2.998
126,Slice1-3doses.lif - Series002:0001-0697-0897:z:1/12 - Series002,0.521,246.844,124.5,255,161.706,125.676,-36.87,2.761
127,Slice1-3doses.lif - Series002:0001-0708-0914:z:1/12 - Series002,0.553,249.86,232.305,255,164.953,127.615,-37.569,2.958
128,Slice1-3doses.lif - Series002:0001-0653-0893:z:1/12 - Series002,0.455,233.523,108.25,255,161.03,117.83,-28.61,2.383
129,Slice1-3doses.lif - Series002:0001-0660-0912:z:1/12 - Series002,0.553,248.294,170,255,164.457,118.957,-37.569,2.887
130,Slice1-3doses.lif - Series002:0001-0649-0866:z:1/12 - Series002,0.521,219.849,171.25,255,156.25,117.063,-19.654,2.767
131,Slice1-3doses.lif - Series002:0001-0641-0848:z:1/12 - Series002,0.455,192.469,144,236.905,152.958,115.62,-18.435,2.282
132,Slice1-3doses.lif - Series002:0001-0860-0736:z:1/12 - Series002,0.748,225.298,122.5,255,132.621,155.078,-12.804,4.003
133,Slice1-3doses.lif - Series002:0001-0871-0909:z:1/12 - Series002,0.325,236.15,86,255,164.051,157.062,-6.34,1.626
134,Slice1-3doses.lif - Series002:0001-0861-0958:z:1/12 - Series002,0.488,231.436,153,255,172.845,155.393,-30.256,2.584
135,Slice1-3doses.lif - Series002:0001-0639-0715:z:1/12 - Series002,0.521,229.912,40.5,255,128.968,115.26,-19.654,2.681
136,Slice1-3doses.lif - Series002:0001-0375-0734:z:1/12 - Series002,0.618,242.635,147,255,132.35,67.551,-51.843,3.268
137,Slice1-3doses.lif - Series002:0001-0392-0750:z:1/12 - Series002,0.358,234.305,119.25,255,135.281,70.707,-29.055,1.857
138,Slice1-3doses.lif - Series002:0001-0421-0732:z:1/12 - Series002,0.358,239.391,181.5,255,131.944,75.938,-16.699,1.883
139,Slice1-3doses.lif - Series002:0001-0378-0578:z:1/12 - Series002,0.423,217.006,114.5,255,104.167,68.092,-9.462,2.194
140,Slice1-3doses.lif - Series002:0001-0370-0560:z:1/12 - Series002,0.488,213.971,104,255,101.01,66.604,-33.69,2.552
141,Slice1-3doses.lif - Series002:0001-0435-0524:z:1/12 - Series002,0.325,218.022,80.5,255,94.517,78.418,-18.435,1.685
142,Slice1-3doses.lif - Series002:0001-0443-0537:z:1/12 - Series002,0.325,227.098,160.5,255,96.907,79.906,-14.036,1.575
143,Slice1-3doses.lif - Series002:0001-0626-0918:z:1/12 - Series002,1.594,207.082,104,255,165.63,112.915,-36.384,8.587
144,Slice1-3doses.lif - Series002:0001-0652-0960:z:1/12 - Series002,1.171,206.195,44.74,255,173.115,117.514,-43.831,6.316
145,Slice1-3doses.lif - Series002:0001-0976-0948:z:1/12 - Series002,0.455,220.08,139.5,241.462,170.996,176.001,-12.995,2.388
146,Slice1-3doses.lif - Series002:0007-0757-0757:z:7/12 - Series002,0.781,232.827,169.435,255,136.589,136.544,-52.125,4.169
147,Slice1-3doses.lif - Series002:0007-0733-0745:z:7/12 - Series002,0.586,202.401,84,255,134.38,132.08,-54.462,3.03
148,Slice1-3doses.lif - Series002:0007-0979-0967:z:7/12 - Series002,0.586,233.721,87,255,174.513,176.632,-6.71,3.099
149,Slice1-3doses.lif - Series002:0005-0766-0954:z:5/12 - Series002,0.781,231.378,56.5,255,172.033,138.258,-41.424,4.157
150,Slice1-3doses.lif - Series002:0005-0751-0940:z:5/12 - Series002,0.39,232.62,95,255,169.508,135.326,-48.814,1.913
151,Slice1-3doses.lif - Series002:0006-0558-0997:z:6/12 - Series002,0.553,239.12,140,255,179.789,100.649,-18.435,2.938
152,Slice1-3doses.lif - Series002:0006-0563-1017:z:6/12 - Series002,0.488,211.315,97.5,255,183.306,101.596,-33.69,2.579
153,Slice1-3doses.lif - Image001:0269-0019,0.813,215.922,103.5,255,3.382,48.431,29.745,4.285
154,Slice1-3doses.lif - Image001:0312-0219,0.651,74.865,13,203.398,39.547,56.142,12.529,3.396
155,Slice1-3doses.lif - Image001:0316-0198,0.618,66.035,15.66,121.5,35.669,56.953,16.39,3.259
156,Slice1-3doses.lif - Image001:0229-0257,0.586,194.188,50,255,46.311,41.306,13.241,3.062
157,Slice1-3doses.lif - Image001:0224-0283,0.651,103.156,44.506,197.852,50.911,40.359,21.251,3.434
158,Slice1-3doses.lif - Image001:0021-0373,0.813,72.646,47.722,108.194,67.145,3.698,4.764,4.254
159,Slice1-3doses.lif - Image001:0021-0348,0.586,93.018,36.853,208.647,62.771,3.788,10.008,3.114
160,Slice1-3doses.lif - Image001:0571-0452,0.878,43.511,9.25,89.385,81.53,103.039,8.746,4.759
161,Slice1-3doses.lif - Image001:0578-0427,0.651,56.908,18.537,179,77.11,104.257,25.201,3.389
162,Slice1-3doses.lif - Image001:0501-0277,0.813,110.306,62.5,214.867,49.919,90.233,-14.621,4.353
163,Slice1-3doses.lif - Image001:0500-0241,1.301,219.583,66.25,255,43.516,90.188,-4.514,6.965
164,Slice1-3doses.lif - Image001:0507-0473,0.553,188.803,129.305,246.5,85.272,91.45,-14.931,2.887
165,Slice1-3doses.lif - Image001:0435-0273,0.358,224.523,164.25,255,49.152,78.508,11.31,1.859
166,Slice1-3doses.lif - Image001:0616-0246,0.455,135.462,86.5,208.888,44.327,111.021,-55.008,2.255
167,Slice1-3doses.lif - Image001:0605-0234,0.423,156.736,25.5,251.562,42.253,108.992,-30.964,2.138
168,Slice1-3doses.lif - Image001:0577-0316,0.748,74.685,15,121.864,56.999,104.031,2.603,3.969
169,Slice1-3doses.lif - Image001:0657-0487,0.358,62.064,20,136.6,87.843,118.597,5.711,1.813
170,Slice1-3doses.lif - Image001:0659-0471,0.488,116.016,53.026,160.408,84.912,118.777,8.746,2.462
171,Slice1-3doses.lif - Image001:0708-0637,0.748,217.348,124,255,114.899,127.661,-18.435,3.965
172,Slice1-3doses.lif - Image001:0712-0662,0.683,177.541,79.75,255,119.499,128.337,-17.526,3.594
173,Slice1-3doses.lif - Image001:0804-0556,0.683,202.318,73,255,100.379,145.112,-14.744,3.544
174,Slice1-3doses.lif - Image001:0801-0534,0.618,174.517,27.5,255,96.275,144.571,-10.008,3.203
175,Slice1-3doses.lif - Image001:0821-0522,0.748,150.609,41,226.818,94.066,148.088,5.194,3.985
176,Slice1-3doses.lif - Image001:0988-0574,0.683,223.864,107,255,103.626,178.166,-20.225,3.684
177,Slice1-3doses.lif - Image001:0247-0807,0.553,137.221,50.25,176.75,145.473,44.462,0,2.886
178,Slice1-3doses.lif - Image001:0240-0783,0.618,202.844,100.5,255,141.098,43.29,3.18,3.162
179,Slice1-3doses.lif - Image001:0553-0751,0.651,220.402,99.75,255,135.462,99.612,6.009,3.438
180,Slice1-3doses.lif - Image001:0383-0810,0.911,193.794,54.5,254.309,146.149,69.129,-8.746,4.848
181,Slice1-3doses.lif - Image001:0913-0114,0.553,223.465,139,255,20.653,164.592,-21.801,2.914
182,Slice1-3doses.lif - Image001:0910-0093,0.455,219.404,83.5,255,16.82,164.096,-14.036,2.299
183,Slice1-3doses.lif - Image001:0531-0828,0.455,216.911,147,255,149.396,95.734,-14.036,2.299
184,Slice1-3doses.lif - Image001:0439-0880,0.455,238.008,167,255,158.685,79.14,-4.399,2.271
185,Slice1-3doses.lif - Image001:0439-0857,0.618,227.722,130.5,255,154.491,79.185,12.529,3.326
186,Slice1-3doses.lif - Image001:0672-0960,0.618,181.459,101,255,173.07,121.212,6.34,3.267
187,Slice1-3doses.lif - Image001:0553-0398,0.683,184.737,80,247.637,71.654,99.838,14.036,3.631
188,Slice1-3doses.lif - Image001:0562-0373,0.586,66.323,32.994,115,67.235,101.236,-6.71,2.988
189,Slice1-3doses.lif - Image001:0940-0618,0.748,135.743,49.835,255,111.337,169.508,-12.804,4.003
190,Slice1-3doses.lif - Image001:0698-0747,0.553,42.022,23.438,61.125,134.65,125.902,7.125,2.908
191,Slice1-3doses.lif - Image001:0406-0372,0.521,164.952,83,212.944,67.145,73.277,0,2.617
192,Slice1-3doses.lif - Image001:0444-0490,0.651,120.959,56.051,167.284,88.339,80.177,-8.973,3.381
193,Slice1-3doses.lif - Image001:0284-0535,0.781,82.326,26,119.228,96.546,51.227,5.194,4.074
194,Slice1-3doses.lif - Image001:0439-0465,0.651,96.812,47.5,119.558,83.829,79.23,-6.009,3.367
195,Slice1-3doses.lif - Image001:0142-0775,0.683,173.211,25,255,139.881,25.703,14.744,3.544
196,Slice1-3doses.lif - Image001:0208-0910,0.455,95.623,39,134.615,164.141,37.518,-26.565,2.42
197,Slice1-3doses.lif - Image001:0221-0925,0.455,80.163,26,108.219,166.937,39.953,-32.471,2.352
198,Slice1-3doses.lif - Image001:0140-0796,0.586,69.092,21,144.412,143.669,25.253,13.241,3.15
199,Slice1-3doses.lif - Image001:0222-0283,0.846,132.235,34.989,245.936,51.136,40.133,21.371,4.455
200,Slice1-3doses.lif - Image001:0229-0253,0.813,188.439,36,255,45.725,41.306,14.621,4.287
