 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
46,Slice2-2doses.lif - Series002:0001-0005-0409:z:1/57 - Series002,0.390,219.225,153.500,255.000,73.683,0.947,90.000,1.894
47,Slice2-2doses.lif - Series002:0001-0132-0580:z:1/57 - Series002,0.976,127.417,85.250,193.216,104.663,23.810,90.000,5.232
48,Slice2-2doses.lif - Series002:0043-0368-0530:z:43/57 - Series002,0.488,185.270,47.500,251.625,95.464,66.243,-98.130,2.450
49,Slice2-2doses.lif - Series002:0041-0370-0378:z:41/57 - Series002,0.455,223.646,97.000,255.000,68.047,66.829,81.254,2.360
50,Slice2-2doses.lif - Series002:0041-0390-0377:z:41/57 - Series002,0.618,203.208,52.000,255.000,67.956,70.301,86.634,3.158
51,Slice2-2doses.lif - Series003:0001-0081-0957:z:1/13 - Series003,0.390,202.078,62.667,255.000,172.769,14.701,52.125,2.057
52,Slice2-2doses.lif - Series003:0001-0066-0967:z:1/13 - Series003,0.423,152.663,68.333,236.537,174.513,11.965,59.036,2.238
53,Slice2-2doses.lif - Series003:0001-0101-0786:z:1/13 - Series003,0.618,129.359,73.111,198.728,141.865,18.158,83.660,3.274
54,Slice2-2doses.lif - Series003:0001-0077-0794:z:1/13 - Series003,0.586,123.992,63.889,176.959,143.308,14.069,61.928,3.148
55,Slice2-2doses.lif - Series003:0001-0163-0848:z:1/13 - Series003,0.488,140.371,62.000,226.669,152.988,29.521,65.225,2.613
56,Slice2-2doses.lif - Series003:0001-0177-0838:z:1/13 - Series003,0.423,198.458,60.222,255.000,151.245,31.987,68.199,2.077
57,Slice2-2doses.lif - Series003:0001-0163-0824:z:1/13 - Series003,0.748,180.656,65.000,255.000,148.659,29.582,62.241,3.899
58,Slice2-2doses.lif - Series003:0010-0083-0833:z:10/13 - Series003,0.455,110.745,45.000,162.721,150.373,15.031,85.914,2.417
59,Slice2-2doses.lif - Series003:0010-0329-0582:z:10/13 - Series003,0.748,154.716,31.889,233.485,104.918,59.524,50.528,4.019
60,Slice2-2doses.lif - Series003:0010-0349-0565:z:10/13 - Series003,0.618,130.287,24.667,188.765,101.972,63.011,49.399,3.236
61,Slice2-2doses.lif - Series003:0010-0551-0659:z:10/13 - Series003,0.618,175.771,39.667,239.543,118.987,99.447,66.371,3.175
62,Slice2-2doses.lif - Series003:0010-0566-0650:z:10/13 - Series003,0.293,184.688,63.667,243.250,117.304,102.213,60.255,1.468
63,Slice2-2doses.lif - Series003:0001-0598-0531:z:1/13 - Series003,0.553,207.340,128.778,255.000,95.809,107.774,72.646,2.966
64,Slice2-2doses.lif - Series003:0001-0580-0535:z:1/13 - Series003,0.455,209.868,91.333,255.000,96.471,104.738,57.529,2.342
65,Slice2-2doses.lif - Series003:0001-0576-0552:z:1/13 - Series003,0.586,219.875,114.000,255.000,99.657,103.836,66.371,3.150
66,Slice2-2doses.lif - Series003:0001-0819-0410:z:1/13 - Series003,0.683,196.304,111.333,255.000,73.984,147.697,81.027,3.588
67,Slice2-2doses.lif - Series003:0001-0801-0419:z:1/13 - Series003,0.488,191.578,94.667,255.000,75.697,144.511,70.346,2.605
68,Slice2-2doses.lif - Series003:0012-0782-0363:z:12/13 - Series003,0.618,171.828,114.346,230.903,65.536,141.114,57.995,3.238
69,Slice2-2doses.lif - Series003:0012-0761-0373:z:12/13 - Series003,0.390,158.142,88.111,194.560,67.340,137.326,90.000,2.048
70,Slice2-2doses.lif - Series003:0013-0210-0667:z:13/13 - Series003,0.455,186.485,49.000,252.973,120.310,37.924,55.008,2.276
71,Slice2-2doses.lif - Series003:0013-0076-0758:z:13/13 - Series003,0.488,166.186,99.071,244.500,136.724,13.799,68.962,2.512
72,Slice2-2doses.lif - Series003:0007-0330-0579:z:7/13 - Series003,0.651,235.387,140.000,255.000,104.437,59.479,51.340,3.395
73,Slice2-2doses.lif - Series003:0007-0348-0560:z:7/13 - Series003,0.748,130.017,69.351,245.143,101.010,62.816,39.472,4.030
74,Slice2-2doses.lif - Series003:0006-0215-0634:z:6/13 - Series003,0.878,146.557,76.000,210.154,114.448,38.781,69.444,4.623
75,Slice2-2doses.lif - Series003:0006-0188-0645:z:6/13 - Series003,0.553,113.664,79.500,165.602,116.297,33.775,72.646,2.911
76,Slice2-2doses.lif - Series003:0006-0101-0788:z:6/13 - Series003,0.618,151.314,65.500,208.556,142.136,18.173,83.290,3.177
77,Slice2-2doses.lif - Series003:0006-0076-0795:z:6/13 - Series003,0.651,157.847,76.000,226.584,143.398,13.709,71.565,3.422
78,Slice2-2doses.lif - Series003:0006-0165-0825:z:6/13 - Series003,0.683,55.844,25.000,88.900,148.810,29.762,66.038,3.553
79,Slice2-2doses.lif - Series003:0006-0176-0838:z:6/13 - Series003,0.325,173.106,109.000,202.333,151.154,31.701,77.471,1.575
80,Slice2-2doses.lif - Series003:0006-0164-0849:z:6/13 - Series003,0.455,82.837,41.000,175.500,153.003,29.446,63.435,2.299
81,Slice2-2doses.lif - Series003:0006-0164-0791:z:6/13 - Series003,0.325,143.011,68.000,216.389,142.722,29.672,90.000,1.626
82,Slice2-2doses.lif - Series003:0006-0331-0578:z:6/13 - Series003,0.716,214.636,73.750,255.000,104.234,59.727,45.000,3.765
83,Slice2-2doses.lif - Series003:0006-0347-0563:z:6/13 - Series003,0.586,132.821,75.000,184.304,101.551,62.568,49.764,3.031
84,Slice2-2doses.lif - Series003:0006-0351-0574:z:6/13 - Series003,0.455,155.531,35.750,255.000,103.513,63.267,45.000,2.330
85,Slice2-2doses.lif - Series003:0006-0783-0188:z:6/13 - Series003,0.521,168.843,73.000,201.689,33.971,141.414,65.225,2.637
86,Slice2-2doses.lif - Series003:0006-0763-0192:z:6/13 - Series003,0.748,176.560,81.498,246.444,34.692,137.596,79.216,3.974
87,Slice2-2doses.lif - Series003:0006-0819-0411:z:6/13 - Series003,0.651,184.105,89.155,255.000,74.194,147.697,83.991,3.342
88,Slice2-2doses.lif - Series003:0006-0868-0450:z:6/13 - Series003,0.390,80.711,66.667,92.981,81.349,156.536,60.945,1.991
89,Slice2-2doses.lif - Series003:0006-0879-0442:z:6/13 - Series003,0.325,120.074,65.000,167.210,79.846,158.610,57.995,1.568
90,Slice2-2doses.lif - Series003:0008-0076-0795:z:8/13 - Series003,0.618,113.950,45.580,163.000,143.398,13.709,63.435,3.227
91,Slice2-2doses.lif - Series003:0008-0100-0791:z:8/13 - Series003,0.553,73.101,45.250,113.016,142.587,17.992,90.000,2.796
92,Slice2-2doses.lif - Series003:0007-0090-0756:z:7/13 - Series003,0.390,76.904,34.000,125.002,136.228,16.279,78.690,1.913
93,Slice2-2doses.lif - Series003:0004-0181-0656:z:4/13 - Series003,0.618,200.398,60.500,255.000,118.281,32.513,74.476,3.259
94,Slice2-2doses.lif - Series003:0004-0165-0664:z:4/13 - Series003,0.325,101.941,20.000,127.333,119.859,29.762,69.444,1.541
95,Slice2-2doses.lif - Series003:0013-0223-0661:z:13/13 - Series003,0.358,145.400,62.000,212.300,119.318,40.133,84.289,1.813
96,Slice2-2doses.lif - Series003:0001-0355-0569:z:1/13 - Series003,0.651,187.504,72.960,255.000,102.724,63.898,55.491,3.428
97,Slice2-2doses.lif - Series003:0001-0341-0585:z:1/13 - Series003,0.390,83.470,37.000,103.773,105.384,61.373,59.036,1.980
98,Slice2-2doses.lif - Series003:0009-0765-0192:z:9/13 - Series003,0.488,143.990,61.000,238.357,34.677,137.987,81.870,2.565
99,Slice2-2doses.lif - Series003:0009-0783-0186:z:9/13 - Series003,0.521,135.648,59.000,174.222,33.550,141.189,75.069,2.713
100,Slice2-2doses.lif - Series003:0011-0783-0363:z:11/13 - Series003,0.846,179.352,15.000,250.514,65.476,141.098,61.390,4.441
101,Slice2-2doses.lif - Series003:0011-0761-0375:z:11/13 - Series003,0.455,89.210,27.750,142.490,67.596,137.311,85.236,2.256
102,Slice2-2doses.lif - Series001:0001-0566-0623:z:1/72 - Series001,0.521,233.852,116.500,255.000,112.329,102.047,78.690,2.691
103,Slice2-2doses.lif - Series001:0001-0588-0620:z:1/72 - Series001,0.683,233.112,163.100,255.000,111.788,105.925,81.469,3.546
104,Slice2-2doses.lif - Series001:0001-0750-0735:z:1/72 - Series001,0.911,110.661,27.685,238.806,132.531,135.281,79.114,4.794
105,Slice2-2doses.lif - Series001:0011-0660-0539:z:11/72 - Series001,1.236,88.168,33.273,194.255,97.132,119.093,96.340,6.623
106,Slice2-2doses.lif - Series001:0011-0626-0539:z:11/72 - Series001,0.521,93.113,19.000,161.800,97.312,112.915,78.690,2.759
107,Slice2-2doses.lif - Series001:0031-0602-0638:z:31/72 - Series001,0.488,202.110,78.500,255.000,115.124,108.541,53.973,2.579
108,Slice2-2doses.lif - Series001:0031-0592-0652:z:31/72 - Series001,0.651,145.599,50.500,252.258,117.695,106.647,47.121,3.381
109,Slice2-2doses.lif - Series001:0030-0731-0751:z:30/72 - Series001,0.944,189.659,60.067,255.000,135.417,131.809,100.491,5.026
110,Slice2-2doses.lif - Series001:0030-0760-0753:z:30/72 - Series001,0.651,105.137,35.424,211.658,135.777,137.130,-93.180,3.348
111,Slice2-2doses.lif - Series001:0037-0471-0746:z:37/72 - Series001,0.553,216.215,141.500,255.000,134.560,84.912,82.405,2.819
112,Slice2-2doses.lif - Series001:0037-0454-0754:z:37/72 - Series001,0.358,184.143,97.000,248.520,135.958,81.845,83.660,1.716
113,Slice2-2doses.lif - Series001:0037-0678-0810:z:37/72 - Series001,0.423,185.856,139.500,244.792,146.014,122.249,90.000,2.074
114,Slice2-2doses.lif - Series001:0037-0663-0820:z:37/72 - Series001,0.423,178.043,66.625,255.000,147.908,119.634,59.036,2.181
115,Slice2-2doses.lif - Series001:0048-0637-0605:z:48/72 - Series001,0.716,173.792,58.750,253.224,109.172,114.764,41.186,3.845
116,Slice2-2doses.lif - Series001:0055-0614-0486:z:55/72 - Series001,0.683,145.814,47.500,191.500,87.617,110.750,-92.862,3.609
117,Slice2-2doses.lif - Series001:0055-0674-0553:z:55/72 - Series001,0.586,191.616,96.250,255.000,99.747,121.483,-66.371,3.150
118,Slice2-2doses.lif - Series001:0055-0494-0517:z:55/72 - Series001,0.488,122.689,43.500,176.295,93.209,89.060,39.289,2.437
119,Slice2-2doses.lif - Series001:0055-0505-0506:z:55/72 - Series001,0.358,149.901,61.750,215.900,91.135,91.135,36.870,1.790
120,Slice2-2doses.lif - Series001:0001-0338-0649:z:1/72 - Series001,0.878,200.750,73.000,255.000,117.154,60.967,65.376,4.762
121,Slice2-2doses.lif - Series001:0001-0316-0664:z:1/72 - Series001,0.683,166.737,21.000,255.000,119.769,56.863,73.301,3.680
122,Slice2-2doses.lif - Series001:0016-0362-0766:z:16/72 - Series001,0.651,194.797,78.500,251.812,138.212,65.206,77.471,3.347
123,Slice2-2doses.lif - Series001:0016-0326-0772:z:16/72 - Series001,0.748,132.049,65.000,205.136,139.250,58.712,79.695,4.033
124,Slice2-2doses.lif - Series001:0028-0375-0772:z:28/72 - Series001,0.813,194.589,93.236,255.000,139.295,67.596,60.255,4.331
125,Slice2-2doses.lif - Series001:0028-0358-0784:z:28/72 - Series001,0.293,31.985,23.000,39.035,141.459,64.529,74.055,1.426
126,Slice2-2doses.lif - Series001:0028-0286-0576:z:28/72 - Series001,0.651,172.889,46.250,255.000,103.851,51.542,36.254,3.377
127,Slice2-2doses.lif - Series001:0072-0206-0790:z:72/72 - Series001,0.325,145.768,86.000,184.824,142.451,37.112,71.565,1.658
128,Slice2-2doses.lif - Series001:0072-0221-0784:z:72/72 - Series001,0.358,114.068,55.000,140.400,141.414,39.728,53.130,1.732
129,Slice2-2doses.lif - Series001:0072-0351-0572:z:72/72 - Series001,0.651,199.339,81.250,255.000,103.130,63.267,36.254,3.377
130,Slice2-2doses.lif - Series001:0072-0343-0590:z:72/72 - Series001,0.488,126.560,41.000,169.500,106.512,61.824,39.289,2.507
131,Slice2-2doses.lif - Series001:0028-0302-0552:z:28/72 - Series001,0.618,154.132,49.000,229.463,99.567,54.518,54.462,3.177
132,Slice2-2doses.lif - Series001:0028-0313-0773:z:28/72 - Series001,0.390,169.112,78.500,254.727,139.385,56.457,84.806,1.986
133,Slice2-2doses.lif - Series001:0047-0318-0748:z:47/72 - Series001,0.586,157.609,46.500,235.294,134.921,57.359,40.236,3.072
134,Slice2-2doses.lif - Series001:0035-0499-0872:z:35/72 - Series001,0.390,164.135,86.000,247.000,157.242,89.962,95.194,1.913
135,Slice2-2doses.lif - Series001:0035-0518-0871:z:35/72 - Series001,0.488,218.200,53.000,255.000,157.062,93.434,102.095,2.603
136,Slice2-2doses.lif - Series001:0035-0679-0811:z:35/72 - Series001,0.455,215.644,81.500,255.000,146.194,122.430,90.000,2.255
137,Slice2-2doses.lif - Series001:0035-0663-0820:z:35/72 - Series001,0.325,129.947,64.500,168.889,147.817,119.634,63.435,1.694
138,Slice2-2doses.lif - Series001:0043-0622-0903:z:43/72 - Series001,0.455,104.981,46.500,139.814,162.743,112.193,53.973,2.401
139,Slice2-2doses.lif - Series001:0043-0601-0909:z:43/72 - Series001,0.683,198.323,64.000,242.760,163.961,108.315,66.038,3.553
140,Slice2-2doses.lif - Series001:0056-0498-0912:z:56/72 - Series001,0.683,152.364,88.389,253.849,164.367,89.782,78.111,3.574
141,Slice2-2doses.lif - Series001:0056-0547-0918:z:56/72 - Series001,0.586,176.465,102.500,217.815,165.494,98.620,83.290,2.998
142,Slice2-2doses.lif - Series001:0056-0410-0974:z:56/72 - Series001,0.618,136.868,71.500,220.654,175.776,73.819,74.476,3.283
143,Slice2-2doses.lif - Series001:0064-0492-0897:z:64/72 - Series001,0.423,184.163,129.750,225.833,161.797,88.609,85.236,2.082
144,Slice2-2doses.lif - Series001:0064-0475-0903:z:64/72 - Series001,0.390,88.280,19.500,120.727,162.789,85.768,100.305,2.017
145,Slice2-2doses.lif - Series001:0064-0569-0891:z:64/72 - Series001,0.683,122.439,56.000,149.895,160.714,102.498,78.690,3.591
146,Slice2-2doses.lif - Series001:0064-0537-0903:z:64/72 - Series001,1.009,73.977,36.793,147.250,162.879,96.816,74.578,5.339
147,Slice2-2doses.lif - Series001:0064-0588-0885:z:64/72 - Series001,0.455,81.988,48.500,116.192,159.632,105.925,59.744,2.428
148,Slice2-2doses.lif - Series001:0072-0544-0941:z:72/72 - Series001,0.521,136.881,91.000,174.500,169.823,98.124,78.690,2.759
149,Slice2-2doses.lif - Series001:0072-0476-0972:z:72/72 - Series001,0.521,156.450,76.000,200.300,175.189,85.723,60.255,2.786
150,Slice2-2doses.lif - Series001:0008-0498-0890:z:8/72 - Series001,0.651,185.654,66.250,240.122,160.534,89.782,62.103,3.390
151,Slice2-2doses.lif - Series001:0008-0414-0928:z:8/72 - Series001,0.293,76.722,66.000,92.500,167.388,74.585,75.964,1.487
152,Slice2-2doses.lif - Series001:0008-0398-0931:z:8/72 - Series001,0.618,117.355,54.000,156.917,167.929,71.744,90.000,3.157
153,Slice2-2doses.lif - Series001:0020-0512-0928:z:20/72 - Series001,0.553,229.206,103.000,255.000,167.478,92.217,79.380,2.848
154,Slice2-2doses.lif - Series001:0020-0532-0926:z:20/72 - Series001,0.553,183.862,70.000,255.000,167.073,95.960,90.000,2.887
155,Slice2-2doses.lif - Series001:0020-0499-0920:z:20/72 - Series001,0.618,181.863,7.000,233.133,166.035,89.872,86.820,3.162
156,Slice2-2doses.lif - Series001:0020-0966-0734:z:20/72 - Series001,0.878,153.355,72.692,255.000,132.350,174.242,87.797,4.698
157,Slice2-2doses.lif - Series001:0031-0993-0855:z:31/72 - Series001,0.878,203.282,107.000,255.000,154.085,179.113,62.447,4.638
158,Slice2-2doses.lif - Series001:0054-0673-0974:z:54/72 - Series001,0.423,162.910,61.500,211.083,175.776,121.302,-85.236,2.172
159,Slice2-2doses.lif - Series001:0054-0654-0978:z:54/72 - Series001,0.651,214.410,73.250,253.914,176.362,118.010,-80.538,3.396
160,Slice2-2doses.lif - Series001:0054-0680-0987:z:54/72 - Series001,0.586,158.278,59.500,235.500,178.030,122.655,90.000,3.066
161,Slice2-2doses.lif - Series001:0061-0645-0849:z:61/72 - Series001,0.553,170.873,53.000,254.780,153.003,116.207,82.875,2.809
162,Slice2-2doses.lif - Series001:0061-0622-0854:z:61/72 - Series001,0.683,225.138,79.000,255.000,153.950,112.148,78.111,3.591
163,Slice2-2doses.lif - Series001:0058-1002-0842:z:58/72 - Series001,0.618,154.946,93.500,197.312,151.831,180.601,86.820,3.158
164,Slice2-2doses.lif - Series001:0059-0974-0845:z:59/72 - Series001,0.813,186.994,52.750,255.000,152.372,175.708,85.236,4.389
165,Slice2-2doses.lif - Series001:0062-0882-0804:z:62/72 - Series001,0.325,201.985,104.312,249.167,145.022,159.136,71.565,1.685
166,Slice2-2doses.lif - Series001:0062-0869-0810:z:62/72 - Series001,0.358,163.798,74.750,252.129,146.172,156.723,79.695,1.893
167,Slice2-2doses.lif - Series001:0045-0869-0777:z:45/72 - Series001,0.521,158.816,97.000,245.500,140.197,156.881,90.000,2.707
168,Slice2-2doses.lif - Series001:0045-0893-0776:z:45/72 - Series001,0.521,202.525,119.812,251.790,139.971,161.143,85.914,2.674
169,Slice2-2doses.lif - Series001:0044-0888-0922:z:44/72 - Series001,0.618,232.373,118.125,255.000,166.351,160.083,90.000,3.158
170,Slice2-2doses.lif - Series001:0044-0864-0928:z:44/72 - Series001,0.716,194.120,84.000,251.370,167.388,155.777,75.964,3.785
171,Slice2-2doses.lif - Series001:0044-0934-0777:z:44/72 - Series001,0.586,155.242,84.500,217.912,140.152,168.493,-90.000,3.111
172,Slice2-2doses.lif - Series001:0072-0885-0976:z:72/72 - Series001,0.358,121.898,81.625,142.980,176.069,159.677,-60.945,1.879
173,Slice2-2doses.lif - Series001:0072-0994-0887:z:72/72 - Series001,0.195,96.148,80.500,108.450,159.993,179.270,120.964,0.968
174,Slice2-2doses.lif - Series001:0072-1005-0887:z:72/72 - Series001,0.260,91.737,60.250,109.500,159.993,181.367,90.000,1.172
175,Slice2-2doses.lif - Series001:0072-1004-0853:z:72/72 - Series001,0.325,118.050,66.000,150.500,153.815,181.187,90.000,1.623
176,Slice2-2doses.lif - Series001:0072-0994-0854:z:72/72 - Series001,0.260,86.130,63.750,105.270,154.131,179.338,90.000,1.176
177,Slice2-2doses.lif - Series001:0050-0253-0983:z:50/72 - Series001,0.748,204.656,58.625,255.000,177.309,45.612,66.801,4.045
178,Slice2-2doses.lif - Series001:0035-0331-0924:z:35/72 - Series001,0.390,169.606,97.500,234.504,166.734,59.614,68.199,1.997
179,Slice2-2doses.lif - Series001:0035-0342-0912:z:35/72 - Series001,0.390,195.041,79.750,254.841,164.570,61.666,41.186,1.923
180,Slice2-2doses.lif - Series004:0003-0026-0125:z:3/30 - Series004,0.488,195.302,82.005,254.541,22.457,4.600,-45.000,2.551
181,Slice2-2doses.lif - Series004:0003-0042-0138:z:3/30 - Series004,0.553,169.564,44.000,224.109,24.802,7.576,-42.510,2.936
182,Slice2-2doses.lif - Series004:0003-0028-0205:z:3/30 - Series004,0.651,241.781,145.500,255.000,36.932,5.051,-36.254,3.428
183,Slice2-2doses.lif - Series004:0012-0235-0242:z:12/30 - Series004,0.586,229.950,69.500,255.000,43.696,42.478,-42.510,3.003
184,Slice2-2doses.lif - Series004:0012-0202-0210:z:12/30 - Series004,0.618,104.915,25.000,182.750,37.744,36.301,-49.399,3.199
185,Slice2-2doses.lif - Series004:0012-0254-0261:z:12/30 - Series004,0.781,214.806,62.500,255.000,46.943,45.680,-41.634,4.217
186,Slice2-2doses.lif - Series004:0012-0347-0267:z:12/30 - Series004,0.716,181.355,49.000,247.444,48.025,62.455,-56.310,3.777
187,Slice2-2doses.lif - Series004:0014-0416-0302:z:14/30 - Series004,0.488,206.314,43.000,255.000,54.473,75.036,-59.744,2.506
188,Slice2-2doses.lif - Series004:0014-0397-0287:z:14/30 - Series004,0.944,199.115,107.500,255.000,51.768,71.564,-43.531,5.038
189,Slice2-2doses.lif - Series004:0014-0373-0487:z:14/30 - Series004,0.586,162.404,69.832,249.645,87.798,67.235,-59.036,3.127
190,Slice2-2doses.lif - Series004:0014-0392-0516:z:14/30 - Series004,0.618,143.324,65.750,210.796,92.983,70.662,-23.629,3.187
191,Slice2-2doses.lif - Series004:0014-0399-0642:z:14/30 - Series004,0.553,154.243,75.500,236.625,115.711,72.060,-42.510,2.936
192,Slice2-2doses.lif - Series004:0015-0541-0704:z:15/30 - Series004,0.390,205.364,90.000,255.000,126.984,97.538,-90.000,1.894
193,Slice2-2doses.lif - Series004:0015-0563-0705:z:15/30 - Series004,0.618,172.512,78.000,255.000,127.029,101.506,-83.290,3.168
194,Slice2-2doses.lif - Series004:0015-0688-0745:z:15/30 - Series004,0.521,162.887,94.500,227.500,134.244,124.053,-36.870,2.691
195,Slice2-2doses.lif - Series004:0015-0700-0759:z:15/30 - Series004,0.325,191.049,63.500,255.000,136.860,126.218,-54.462,1.678
196,Slice2-2doses.lif - Series004:0015-0692-0799:z:15/30 - Series004,0.553,154.560,85.658,229.230,143.984,124.775,-42.510,2.809
197,Slice2-2doses.lif - Series004:0015-0425-0753:z:15/30 - Series004,0.553,211.916,128.500,255.000,135.823,76.750,-34.695,2.852
198,Slice2-2doses.lif - Series004:0016-0436-0769:z:16/30 - Series004,0.260,150.066,103.000,198.000,138.709,78.644,-33.690,1.301
