 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
24,Slice2-3doses.lif - Series006:0015-0201-0523:z:15/27 - Series006,0.553,157.631,79.500,200.312,94.291,36.165,86.424,2.887
25,Slice2-3doses.lif - Series006:0015-0219-0522:z:15/27 - Series006,0.390,118.083,49.000,149.000,94.156,39.592,-90.000,1.984
26,Slice2-3doses.lif - Series006:0015-0991-0467:z:15/27 - Series006,0.455,206.984,21.500,255.000,84.145,178.842,81.254,2.372
27,Slice2-3doses.lif - Series006:0015-0974-0472:z:15/27 - Series006,0.651,217.337,52.500,255.000,85.092,175.640,86.987,3.338
28,Slice2-3doses.lif - Series006:0015-0916-0507:z:15/27 - Series006,0.553,198.026,77.500,255.000,91.405,165.224,79.380,2.954
29,Slice2-3doses.lif - Series006:0015-0933-0505:z:15/27 - Series006,0.358,158.856,69.500,217.280,91.089,168.245,96.340,1.723
30,Slice2-3doses.lif - Series006:0015-0653-0506:z:15/27 - Series006,0.390,155.792,86.500,202.000,91.270,117.785,-90.000,1.984
31,Slice2-3doses.lif - Series006:0015-0667-0512:z:15/27 - Series006,0.325,198.608,108.500,249.222,92.262,120.355,-63.435,1.694
32,Slice2-3doses.lif - Series006:0015-0707-0560:z:15/27 - Series006,0.390,208.038,121.773,255.000,100.965,127.525,-63.435,2.059
33,Slice2-3doses.lif - Series006:0019-0698-0646:z:19/27 - Series006,0.683,169.755,61.000,235.650,116.522,125.857,-75.256,3.631
34,Slice2-3doses.lif - Series006:0019-0718-0648:z:19/27 - Series006,0.488,125.121,46.500,165.255,116.883,129.374,77.905,2.494
35,Slice2-3doses.lif - Series006:0019-0831-0515:z:19/27 - Series006,0.455,213.401,54.250,255.000,92.938,149.892,61.390,2.305
36,Slice2-3doses.lif - Series006:0019-0959-0556:z:19/27 - Series006,0.455,203.568,81.750,255.000,100.244,172.845,67.380,2.299
37,Slice2-3doses.lif - Series006:0019-0942-0561:z:19/27 - Series006,0.423,135.573,78.250,199.681,101.100,169.868,79.695,2.105
38,Slice2-3doses.lif - Series006:0019-0473-0579:z:19/27 - Series006,0.716,163.420,92.000,255.000,104.437,85.363,-84.289,3.715
39,Slice2-3doses.lif - Series006:0019-0456-0585:z:19/27 - Series006,0.553,180.969,73.500,227.039,105.610,82.116,-86.424,2.802
40,Slice2-3doses.lif - Series006:0019-0956-0791:z:19/27 - Series006,0.521,200.618,75.000,255.000,142.722,172.394,82.405,2.654
41,Slice2-3doses.lif - Series006:0019-0944-0790:z:19/27 - Series006,0.293,253.712,247.500,255.000,142.451,170.139,-97.125,1.380
42,Slice2-3doses.lif - Series006:0019-1010-0625:z:19/27 - Series006,0.358,183.135,107.750,242.938,112.689,182.134,60.945,1.826
43,Slice2-3doses.lif - Series006:0019-1000-0634:z:19/27 - Series006,0.325,89.372,52.000,119.605,114.313,180.330,71.565,1.598
44,Slice2-3doses.lif - Series006:0019-0906-0482:z:19/27 - Series006,0.358,164.864,97.000,199.000,86.986,163.420,78.690,1.859
45,Slice2-3doses.lif - Series006:0021-0699-0647:z:21/27 - Series006,0.553,165.194,112.666,198.199,116.703,126.037,-71.565,2.938
46,Slice2-3doses.lif - Series006:0021-0717-0647:z:21/27 - Series006,0.455,130.918,80.000,175.500,116.658,129.329,85.601,2.360
47,Slice2-3doses.lif - Series006:0021-0472-0579:z:21/27 - Series006,0.781,221.796,131.000,255.000,104.467,85.257,94.970,4.100
48,Slice2-3doses.lif - Series006:0021-0498-0580:z:21/27 - Series006,0.651,194.455,82.362,255.000,104.527,89.827,-78.111,3.431
49,Slice2-3doses.lif - Series004:0001-0778-0275:z:1/25 - Series004,0.748,141.279,52.222,199.336,49.784,140.392,54.162,3.944
50,Slice2-3doses.lif - Series004:0001-0793-0258:z:1/25 - Series004,0.488,186.528,56.667,255.000,46.477,143.158,41.987,2.467
51,Slice2-3doses.lif - Series004:0001-0724-0389:z:1/25 - Series004,0.390,150.225,13.000,255.000,70.226,130.712,56.310,1.972
52,Slice2-3doses.lif - Series004:0001-0712-0402:z:1/25 - Series004,0.488,104.299,42.667,164.878,72.511,128.367,56.310,2.601
53,Slice2-3doses.lif - Series004:0001-0608-0141:z:1/25 - Series004,0.325,216.120,115.333,255.000,25.433,109.788,18.435,1.675
54,Slice2-3doses.lif - Series004:0001-0620-0150:z:1/25 - Series004,0.521,75.115,13.778,104.556,27.237,111.772,0.000,2.766
55,Slice2-3doses.lif - Series004:0001-0412-0179:z:1/25 - Series004,0.748,228.957,78.667,255.000,32.287,74.375,26.565,4.033
56,Slice2-3doses.lif - Series004:0001-0635-0740:z:1/25 - Series004,0.423,228.323,93.111,255.000,133.538,114.538,48.366,2.211
57,Slice2-3doses.lif - Series004:0001-0615-0774:z:1/25 - Series004,0.423,214.798,21.333,255.000,139.731,110.871,41.634,2.217
58,Slice2-3doses.lif - Series004:0001-0635-0497:z:1/25 - Series004,0.521,149.315,74.000,254.383,89.767,114.658,28.301,2.640
59,Slice2-3doses.lif - Series004:0001-0214-0787:z:1/25 - Series004,0.651,211.891,74.667,255.000,141.955,38.660,40.601,3.405
60,Slice2-3doses.lif - Series004:0001-0293-0854:z:1/25 - Series004,0.651,172.142,29.070,255.000,154.101,52.910,49.399,3.496
61,Slice2-3doses.lif - Series004:0001-0258-0924:z:1/25 - Series004,0.813,33.655,3.667,164.778,166.607,46.717,53.616,4.306
62,Slice2-3doses.lif - Series004:0001-0185-0820:z:1/25 - Series004,0.683,195.148,114.000,255.000,147.908,33.369,57.095,3.569
63,Slice2-3doses.lif - Series004:0001-0907-0747:z:1/25 - Series004,0.455,160.489,67.500,240.846,134.740,163.645,51.340,2.381
64,Slice2-3doses.lif - Series004:0001-0921-0733:z:1/25 - Series004,0.455,243.812,176.000,255.000,132.170,166.126,55.008,2.255
65,Slice2-3doses.lif - Series004:0001-0999-0543:z:1/25 - Series004,0.716,233.395,80.000,255.000,98.034,180.240,43.025,3.763
66,Slice2-3doses.lif - Series004:0009-0526-0629:z:9/25 - Series004,0.781,50.436,2.500,105.041,113.501,94.832,24.228,4.075
67,Slice2-3doses.lif - Series004:0009-0536-0598:z:9/25 - Series004,0.553,52.033,15.000,72.926,107.909,96.681,23.199,2.831
68,Slice2-3doses.lif - Series004:0009-0542-0770:z:9/25 - Series004,0.618,165.782,12.000,255.000,138.889,97.718,56.310,3.327
69,Slice2-3doses.lif - Series004:0009-0560-0754:z:9/25 - Series004,0.618,136.657,12.648,255.000,136.003,100.920,49.399,3.326
70,Slice2-3doses.lif - Series004:0009-0567-0740:z:9/25 - Series004,0.423,58.238,21.500,95.347,133.433,102.183,55.008,2.151
71,Slice2-3doses.lif - Series004:0009-0026-0787:z:9/25 - Series004,0.553,162.461,50.500,245.888,142.000,4.554,39.806,2.832
72,Slice2-3doses.lif - Series004:0009-0010-0805:z:9/25 - Series004,0.553,151.051,25.000,255.000,145.202,1.804,60.255,2.908
73,Slice2-3doses.lif - Series004:0009-0011-0943:z:9/25 - Series004,0.423,213.253,61.500,255.000,170.139,1.894,59.036,2.151
74,Slice2-3doses.lif - Series004:0016-0366-0510:z:16/25 - Series004,1.204,57.184,2.362,255.000,92.051,66.138,39.401,6.498
75,Slice2-3doses.lif - Series004:0016-0344-0548:z:16/25 - Series004,0.586,107.653,4.667,207.203,98.966,62.169,40.236,2.987
76,Slice2-3doses.lif - Series004:0016-0776-0466:z:16/25 - Series004,0.390,222.990,141.444,255.000,84.115,139.911,59.036,2.044
77,Slice2-3doses.lif - Series004:0016-0830-0546:z:16/25 - Series004,0.553,86.700,6.000,226.125,98.545,149.772,50.194,2.807
78,Slice2-3doses.lif - Series004:0016-0898-0560:z:16/25 - Series004,0.521,105.368,11.560,237.080,101.010,162.157,28.301,2.640
79,Slice2-3doses.lif - Series004:0016-0889-0579:z:16/25 - Series004,0.586,140.252,36.333,232.009,104.497,160.414,35.538,3.035
80,Slice2-3doses.lif - Series004:0016-0197-0548:z:16/25 - Series004,0.521,154.325,15.667,255.000,98.906,35.594,45.000,2.637
81,Slice2-3doses.lif - Series004:0016-0207-0536:z:16/25 - Series004,0.390,161.429,18.444,249.061,96.801,37.518,52.125,2.069
82,Slice2-3doses.lif - Series004:0020-0581-0207:z:20/25 - Series004,0.813,122.431,49.658,205.550,37.383,104.753,28.811,4.240
83,Slice2-3doses.lif - Series004:0020-0567-0234:z:20/25 - Series004,0.618,156.035,65.500,220.667,42.118,102.318,35.538,3.157
84,Slice2-3doses.lif - Series004:0020-0566-0164:z:20/25 - Series004,0.293,206.656,50.500,255.000,29.672,102.002,50.194,1.409
85,Slice2-3doses.lif - Series004:0020-0558-0176:z:20/25 - Series004,0.293,144.729,63.000,199.875,31.836,100.649,50.194,1.409
86,Slice2-3doses.lif - Series004:0020-0635-0165:z:20/25 - Series004,0.488,202.458,22.000,255.000,29.717,114.403,24.775,2.463
87,Slice2-3doses.lif - Series004:0020-0369-0874:z:20/25 - Series004,0.651,200.843,89.500,255.000,157.513,66.423,45.000,3.444
88,Slice2-3doses.lif - Series004:0020-0324-1009:z:20/25 - Series004,0.683,158.534,40.000,231.000,181.999,58.442,23.962,3.553
89,Slice2-3doses.lif - Series004:0020-0676-0809:z:20/25 - Series004,0.553,122.981,29.000,168.375,145.924,121.889,25.017,2.949
90,Slice2-3doses.lif - Series004:0020-0396-0544:z:20/25 - Series004,0.455,208.188,57.000,255.000,98.124,71.474,51.340,2.381
91,Slice2-3doses.lif - Series004:0020-0385-0566:z:20/25 - Series004,0.423,82.030,21.500,134.125,102.137,69.354,59.036,2.151
92,Slice2-3doses.lif - Series004:0020-0384-0363:z:20/25 - Series004,0.488,204.144,39.000,255.000,65.566,69.219,61.699,2.584
93,Slice2-3doses.lif - Series004:0020-0356-0396:z:20/25 - Series004,0.455,41.680,12.543,136.820,71.338,64.078,26.565,2.381
94,Slice2-3doses.lif - Series004:0020-0363-0381:z:20/25 - Series004,0.423,207.974,105.000,255.000,68.723,65.566,48.366,2.172
95,Slice2-3doses.lif - Series004:0020-0108-0609:z:20/25 - Series004,0.423,169.316,52.500,255.000,109.713,19.481,61.390,2.218
96,Slice2-3doses.lif - Series004:0020-0836-0183:z:20/25 - Series004,0.390,141.082,27.250,199.907,32.918,150.658,59.036,2.027
97,Slice2-3doses.lif - Series004:0020-1007-0128:z:20/25 - Series004,0.358,64.525,18.300,170.825,22.998,181.503,53.130,1.732
98,Slice2-3doses.lif - Series004:0020-0996-0139:z:20/25 - Series004,0.325,98.326,30.000,147.546,24.982,179.654,49.399,1.663
99,Slice2-3doses.lif - Series004:0020-0979-0123:z:20/25 - Series004,0.488,188.739,26.000,255.000,22.276,176.452,77.905,2.494
100,Slice2-3doses.lif - Series004:0024-0384-0861:z:24/25 - Series004,0.521,134.658,47.000,215.867,155.303,69.384,47.726,2.726
101,Slice2-3doses.lif - Series004:0024-0371-0879:z:24/25 - Series004,0.553,144.994,44.667,246.212,158.490,66.859,39.806,2.818
102,Slice2-3doses.lif - Series004:0024-0236-0861:z:24/25 - Series004,0.423,179.806,20.000,255.000,155.363,42.629,-9.462,2.178
103,Slice2-3doses.lif - Image003:0237-0668,0.390,204.947,53.500,255.000,120.581,42.704,52.125,1.986
104,Slice2-3doses.lif - Image003:0245-0659,0.358,217.418,115.000,255.000,118.867,44.147,49.399,1.732
105,Slice2-3doses.lif - Image003:0324-0629,0.423,224.296,104.500,255.000,113.321,58.442,38.660,2.240
106,Slice2-3doses.lif - Image003:0318-0644,0.358,214.419,142.500,255.000,116.117,57.404,40.601,1.790
107,Slice2-3doses.lif - Image003:0468-0599,0.358,210.712,90.000,255.000,108.135,84.506,45.000,1.786
108,Slice2-3doses.lif - Image003:0205-0917,0.521,85.867,27.000,184.763,165.314,36.932,36.870,2.652
109,Slice2-3doses.lif - Image003:0198-0932,0.325,108.222,23.000,221.667,168.065,35.714,35.538,1.626
110,Slice2-3doses.lif - Image003:0435-0175,0.586,152.513,73.000,224.869,31.475,78.328,-20.556,3.052
111,Slice2-3doses.lif - Image003:0553-0145,0.455,194.287,59.000,255.000,26.199,99.612,63.435,2.383
112,Slice2-3doses.lif - Image003:0538-0162,0.651,205.449,74.354,255.000,29.085,96.952,45.000,3.508
113,Slice2-3doses.lif - Series001:0001-0867-0149:z:1/26 - Series001,0.488,208.660,54.000,255.000,26.831,156.385,68.962,2.546
114,Slice2-3doses.lif - Series001:0001-0884-0140:z:1/26 - Series001,0.618,204.303,62.000,255.000,25.343,159.452,73.610,3.196
115,Slice2-3doses.lif - Series001:0001-0826-0187:z:1/26 - Series001,0.488,245.578,130.500,255.000,33.685,149.080,-12.995,2.494
116,Slice2-3doses.lif - Series001:0001-0519-0090:z:1/26 - Series001,0.423,112.583,40.000,158.625,16.324,93.525,85.236,2.172
117,Slice2-3doses.lif - Series001:0001-0348-0180:z:1/26 - Series001,0.358,198.647,80.500,254.240,32.513,62.771,53.130,1.859
118,Slice2-3doses.lif - Series001:0001-0340-0195:z:1/26 - Series001,0.488,38.838,15.750,71.798,35.083,61.192,45.000,2.488
119,Slice2-3doses.lif - Series001:0001-0267-0259:z:1/26 - Series001,0.423,210.176,77.000,255.000,46.762,48.025,-90.000,2.076
120,Slice2-3doses.lif - Series001:0001-0283-0263:z:1/26 - Series001,0.455,179.812,89.000,245.972,47.303,50.956,-71.565,2.255
121,Slice2-3doses.lif - Series001:0001-0646-0710:z:1/26 - Series001,0.878,175.101,60.500,255.000,128.021,116.387,-87.797,4.600
122,Slice2-3doses.lif - Series001:0001-0683-0712:z:1/26 - Series001,0.944,174.841,60.250,255.000,128.292,123.061,-85.914,4.968
123,Slice2-3doses.lif - Series001:0001-0522-0465:z:1/26 - Series001,0.390,138.574,84.500,166.490,83.920,94.111,90.000,1.896
124,Slice2-3doses.lif - Series001:0001-0543-0464:z:1/26 - Series001,0.553,92.915,53.250,114.375,83.694,97.854,86.424,2.892
125,Slice2-3doses.lif - Series001:0001-0845-0467:z:1/26 - Series001,0.586,206.228,38.250,255.000,84.235,152.372,-73.610,3.110
126,Slice2-3doses.lif - Series001:0001-0199-0576:z:1/26 - Series001,0.586,182.748,33.000,255.000,103.896,35.895,-47.291,3.147
127,Slice2-3doses.lif - Series001:0001-0053-0442:z:1/26 - Series001,0.553,136.010,59.667,218.000,79.726,9.620,-60.255,2.805
128,Slice2-3doses.lif - Series001:0001-0006-0434:z:1/26 - Series001,0.488,225.901,48.000,255.000,78.343,1.203,72.897,2.479
129,Slice2-3doses.lif - Series001:0010-0898-0348:z:10/26 - Series001,1.171,204.977,3.444,255.000,62.831,161.977,83.480,6.282
130,Slice2-3doses.lif - Series001:0010-0866-0354:z:10/26 - Series001,0.651,161.127,19.333,246.625,63.913,156.145,66.038,3.506
131,Slice2-3doses.lif - Series001:0010-0647-0344:z:10/26 - Series001,0.586,219.427,76.222,255.000,62.109,116.763,-75.964,3.006
132,Slice2-3doses.lif - Series001:0010-0629-0341:z:10/26 - Series001,0.455,190.813,79.333,255.000,61.508,113.516,63.435,2.420
133,Slice2-3doses.lif - Series001:0010-0596-0482:z:10/26 - Series001,1.236,115.550,12.566,255.000,86.941,107.504,-86.906,6.624
134,Slice2-3doses.lif - Series001:0014-0473-0344:z:14/26 - Series001,1.041,148.987,52.724,241.824,62.109,85.498,-24.905,5.594
135,Slice2-3doses.lif - Series001:0007-0023-0302:z:7/26 - Series001,1.106,146.481,34.091,255.000,54.518,4.239,93.468,5.969
136,Slice2-3doses.lif - Series001:0010-0191-0229:z:10/26 - Series001,0.748,160.509,46.750,250.326,41.306,34.452,-71.565,3.993
137,Slice2-3doses.lif - Series001:0010-0120-0113:z:10/26 - Series001,0.423,123.296,62.500,150.833,20.292,21.510,90.000,2.074
138,Slice2-3doses.lif - Series001:0010-0869-0870:z:10/26 - Series001,0.553,178.357,26.000,255.000,156.836,156.746,-7.125,2.908
139,Slice2-3doses.lif - Series001:0010-0862-0888:z:10/26 - Series001,0.423,55.986,7.812,148.969,160.173,155.438,52.125,2.129
140,Slice2-3doses.lif - Series001:0014-0781-0671:z:14/26 - Series001,0.651,185.580,14.000,255.000,121.032,140.918,77.471,3.414
141,Slice2-3doses.lif - Series001:0014-0810-0671:z:14/26 - Series001,0.911,191.226,4.000,255.000,121.077,146.194,81.573,4.937
142,Slice2-3doses.lif - Series001:0011-0647-0344:z:11/26 - Series001,0.586,202.051,87.000,255.000,62.139,116.703,-72.646,3.024
143,Slice2-3doses.lif - Series001:0011-0629-0342:z:11/26 - Series001,0.455,117.069,71.500,167.107,61.643,113.456,75.964,2.255
144,Slice2-3doses.lif - Series001:0011-0897-0349:z:11/26 - Series001,1.041,208.934,67.500,255.000,63.041,161.751,84.472,5.528
145,Slice2-3doses.lif - Series001:0011-0867-0353:z:11/26 - Series001,0.586,89.363,40.000,106.983,63.672,156.385,69.444,3.082
146,Slice2-3doses.lif - Series001:0011-0476-0351:z:11/26 - Series001,0.618,172.810,69.000,241.667,63.221,85.859,-26.565,3.227
147,Slice2-3doses.lif - Series001:0011-0498-0382:z:11/26 - Series001,0.423,199.863,38.000,255.000,68.903,89.917,-34.992,2.202
148,Slice2-3doses.lif - Series001:0013-0164-0408:z:13/26 - Series001,0.423,114.014,31.000,181.000,73.458,29.672,-48.366,2.113
149,Slice2-3doses.lif - Series001:0013-0148-0394:z:13/26 - Series001,0.618,94.675,17.000,166.875,71.023,26.650,-53.746,3.229
150,Slice2-3doses.lif - Series001:0021-0092-0845:z:21/26 - Series001,0.423,67.667,24.500,84.444,152.372,16.549,45.000,2.168
151,Slice2-3doses.lif - Series001:0021-0078-0852:z:21/26 - Series001,0.293,46.056,30.000,67.750,153.680,14.069,75.964,1.487
152,Slice2-3doses.lif - Series001:0021-0012-0902:z:21/26 - Series001,0.586,125.281,31.000,212.035,162.743,2.119,83.290,3.010
153,Slice2-3doses.lif - Series001:0026-0009-0095:z:26/26 - Series001,0.651,90.593,23.000,117.590,17.136,1.533,-32.005,3.403
154,Slice2-3doses.lif - Series001:0026-0433-0366:z:26/26 - Series001,0.618,49.751,9.500,101.056,65.972,78.193,30.964,3.233
155,Slice2-3doses.lif - Series001:0026-0365-0558:z:26/26 - Series001,0.390,201.083,55.000,255.000,100.694,65.837,-100.305,2.035
156,Slice2-3doses.lif - Series001:0026-0349-0558:z:26/26 - Series001,0.358,160.009,49.500,216.000,100.649,63.041,60.945,1.857
157,Slice2-3doses.lif - Series001:0026-0135-0496:z:26/26 - Series001,0.293,132.090,39.500,195.098,89.421,24.215,29.745,1.493
158,Slice2-3doses.lif - Series001:0024-0805-0451:z:24/26 - Series001,0.455,195.183,56.500,255.000,81.349,145.292,45.000,2.296
159,Slice2-3doses.lif - Series001:0024-0949-0370:z:24/26 - Series001,0.423,84.999,49.500,109.500,66.694,171.176,-55.008,2.151
160,Slice2-3doses.lif - Series001:0024-0997-0311:z:24/26 - Series001,0.455,174.710,63.000,255.000,56.052,179.834,94.399,2.360
161,Slice2-3doses.lif - Series001:0024-0898-0347:z:24/26 - Series001,0.553,68.658,7.000,99.938,62.545,162.022,-53.130,2.832
162,Slice2-3doses.lif - Series001:0011-1004-0156:z:11/26 - Series001,0.390,146.969,14.500,237.277,28.003,181.052,70.017,1.996
163,Slice2-3doses.lif - Series001:0011-1017-0148:z:11/26 - Series001,0.390,133.315,40.500,212.070,26.650,183.442,52.125,2.002
164,Slice2-3doses.lif - Series001:0011-0260-0089:z:11/26 - Series001,0.390,81.866,25.500,127.000,16.008,46.852,-45.000,1.913
165,Slice2-3doses.lif - Series001:0011-0250-0068:z:11/26 - Series001,0.521,80.901,38.500,109.660,12.220,45.094,-3.814,2.622
166,Slice2-3doses.lif - Series001:0011-0191-0230:z:11/26 - Series001,0.813,107.821,32.000,175.594,41.531,34.452,-70.017,4.254
167,Slice2-3doses.lif - Series001:0011-0149-0393:z:11/26 - Series001,0.390,92.800,43.500,166.004,70.842,26.786,-63.435,1.978
168,Slice2-3doses.lif - Series001:0006-0339-0196:z:6/26 - Series001,0.521,60.390,30.500,96.747,35.218,61.237,47.726,2.622
169,Slice2-3doses.lif - Series001:0006-0351-0181:z:6/26 - Series001,0.325,82.965,41.000,117.500,32.648,63.221,57.995,1.702
170,Slice2-3doses.lif - Series001:0006-0284-0264:z:6/26 - Series001,0.455,175.354,19.000,236.308,47.574,51.091,120.256,2.383
171,Slice2-3doses.lif - Series001:0006-0269-0262:z:6/26 - Series001,0.488,141.226,61.000,217.633,47.348,48.476,-68.962,2.597
172,Slice2-3doses.lif - Series001:0015-0596-0547:z:15/26 - Series001,0.781,118.893,41.403,245.621,98.575,107.549,-74.745,4.200
173,Slice2-3doses.lif - Series001:0014-0444-0118:z:14/26 - Series001,0.748,202.025,53.273,255.000,21.239,80.087,92.603,3.969
174,Slice2-3doses.lif - Series001:0014-0464-0114:z:14/26 - Series001,0.423,154.942,44.000,206.417,20.563,83.649,65.556,2.098
175,Slice2-3doses.lif - Series001:0014-0496-0141:z:14/26 - Series001,0.586,167.936,32.500,255.000,25.343,89.511,97.125,2.998
176,Slice2-3doses.lif - Series001:0014-0518-0149:z:14/26 - Series001,0.521,103.034,64.750,153.761,26.786,93.389,-58.392,2.677
177,Slice2-3doses.lif - Series001:0014-0267-0256:z:14/26 - Series001,0.358,184.980,56.000,255.000,46.086,48.025,-53.130,1.732
178,Slice2-3doses.lif - Series001:0015-0163-0405:z:15/26 - Series001,0.423,160.942,59.253,240.815,73.172,29.582,-52.125,2.141
179,Slice2-3doses.lif - Series001:0015-0095-0596:z:15/26 - Series001,0.683,57.016,5.196,140.924,107.564,17.196,53.130,3.537
180,Slice2-3doses.lif - Series001:0026-0463-1004:z:26/26 - Series001,0.683,80.634,14.333,249.667,181.097,83.634,69.775,3.689
181,Slice2-3doses.lif - Series001:0026-0483-1001:z:26/26 - Series001,0.325,150.226,4.333,242.000,180.495,87.061,63.435,1.613
182,Slice2-3doses.lif - Series001:0013-0649-0345:z:13/26 - Series001,0.455,92.280,24.000,124.879,62.320,117.018,-65.556,2.262
183,Slice2-3doses.lif - Series001:0013-0859-0134:z:13/26 - Series001,0.618,129.074,37.500,255.000,24.125,154.897,-59.036,3.189
184,Slice2-3doses.lif - Series001:0013-0907-0150:z:13/26 - Series001,0.390,128.773,33.500,249.682,27.011,163.690,-84.806,2.002
185,Slice2-3doses.lif - Series001:0013-0964-0158:z:13/26 - Series001,0.586,125.809,41.122,248.651,28.544,173.837,90.000,2.978
186,Slice2-3doses.lif - Series001:0013-0948-0159:z:13/26 - Series001,0.423,118.729,44.000,156.667,28.635,170.951,-74.745,2.168
187,Slice2-3doses.lif - Series001:0013-1004-0157:z:13/26 - Series001,0.390,147.054,32.500,255.000,28.229,181.006,68.199,1.943
188,Slice2-3doses.lif - Series001:0013-1018-0150:z:13/26 - Series001,0.390,157.192,51.000,255.000,27.101,183.577,-109.983,2.061
189,Slice2-3doses.lif - Series001:0013-0898-0350:z:13/26 - Series001,0.911,78.643,52.500,110.667,63.131,162.067,83.660,4.900
190,Slice2-3doses.lif - Series001:0013-0717-0324:z:13/26 - Series001,0.488,196.007,9.000,255.000,58.442,129.419,72.897,2.453
191,Slice2-3doses.lif - Series001:0013-0496-0141:z:13/26 - Series001,0.586,190.327,17.500,255.000,25.523,89.466,100.008,3.114
192,Slice2-3doses.lif - Series001:0013-0165-0409:z:13/26 - Series001,0.390,52.631,31.000,75.636,73.638,29.627,-59.036,1.980
193,Slice2-3doses.lif - Series001:0013-0149-0393:z:13/26 - Series001,0.521,174.525,41.000,255.000,70.933,26.831,-58.392,2.727
194,Slice2-3doses.lif - Series001:0013-0783-0672:z:13/26 - Series001,0.488,172.943,62.500,238.000,121.212,141.144,81.870,2.551
195,Slice2-3doses.lif - Series001:0013-0809-0672:z:13/26 - Series001,0.813,208.278,25.132,255.000,121.167,145.788,82.875,4.286
196,Slice2-3doses.lif - Series001:0013-0447-0120:z:13/26 - Series001,0.748,126.420,4.500,219.045,21.555,80.492,90.000,3.878
197,Slice2-3doses.lif - Series001:0013-0496-0141:z:13/26 - Series001,0.618,187.664,56.000,255.000,25.388,89.556,-73.610,3.172
198,Slice2-3doses.lif - Series001:0013-0260-0088:z:13/26 - Series001,0.390,70.402,34.500,85.455,15.828,46.898,-63.435,2.059
199,Slice2-3doses.lif - Series001:0013-0250-0067:z:13/26 - Series001,0.521,79.194,35.000,114.333,12.175,45.094,-3.814,2.712
200,Slice2-3doses.lif - Series001:0013-0096-0363:z:13/26 - Series001,0.455,141.919,25.000,255.000,65.566,17.271,-68.962,2.428
