 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
36,Control3.lif - Series003:0010-0502-0704:z:10/14 - Series003,0.358,88.149,41.000,126.702,126.849,90.413,68.199,1.826
37,Control3.lif - Series003:0001-0998-0512:z:1/14 - Series003,0.455,72.614,58.750,83.735,92.352,180.014,57.529,2.352
38,Control3.lif - Series003:0001-1015-0504:z:1/14 - Series003,0.325,60.699,45.000,77.667,90.819,183.081,49.399,1.663
39,Control3.lif - Series003:0001-0941-0628:z:1/14 - Series003,0.325,88.892,39.250,114.500,113.231,169.733,54.462,1.606
40,Control3.lif - Series003:0001-0805-0680:z:1/14 - Series003,0.390,71.275,41.000,95.488,122.655,145.067,59.036,2.027
41,Control3.lif - Series003:0001-0761-0475:z:1/14 - Series003,0.846,101.046,54.500,148.700,85.633,137.356,83.157,4.532
42,Control3.lif - Series003:0001-0734-0480:z:1/14 - Series003,0.586,89.208,50.000,148.291,86.625,132.440,82.875,3.010
43,Control3.lif - Series003:0001-0928-0633:z:1/14 - Series003,0.455,93.658,46.500,153.985,114.177,167.343,57.529,2.428
44,Control3.lif - Series003:0007-0697-0657:z:7/14 - Series003,0.455,92.885,43.947,146.059,118.552,125.721,51.340,2.367
45,Control3.lif - Series003:0010-0706-0542:z:10/14 - Series003,0.423,57.500,27.250,88.590,97.673,127.300,70.017,2.196
46,Control3.lif - Series003:0010-0721-0536:z:10/14 - Series003,0.455,76.929,20.000,120.154,96.726,130.141,90.000,2.347
47,Control3.lif - Series003:0014-0775-0531:z:14/14 - Series003,0.390,54.078,37.750,69.000,95.734,139.655,33.690,1.980
48,Control3.lif - Series003:0014-0758-0538:z:14/14 - Series003,0.553,54.123,42.250,71.406,97.042,136.634,79.380,2.936
49,Control3.lif - Series003:0006-0345-0751:z:6/14 - Series003,0.390,37.847,22.116,54.488,135.372,62.229,68.199,1.943
50,Control3.lif - Series003:0006-0357-0744:z:6/14 - Series003,0.325,89.846,32.250,117.852,134.064,64.439,75.964,1.557
51,Control3.lif - Series003:0006-0539-0723:z:6/14 - Series003,0.325,105.467,59.000,140.500,130.501,97.222,71.565,1.711
52,Control3.lif - Series002:0009-0324-0532:z:9/60 - Series002,0.325,145.078,109.000,168.741,95.824,58.487,75.964,1.557
53,Control3.lif - Series002:0009-0342-0525:z:9/60 - Series002,0.618,149.624,57.000,247.444,94.742,61.778,76.759,3.172
54,Control3.lif - Series002:0009-0296-0488:z:9/60 - Series002,0.390,137.842,82.312,192.252,87.978,53.346,84.806,1.913
55,Control3.lif - Series002:0009-0280-0489:z:9/60 - Series002,0.390,164.845,68.000,210.545,88.249,50.595,90.000,1.986
56,Control3.lif - Series002:0009-0344-0648:z:9/60 - Series002,0.455,98.429,54.000,128.654,116.838,62.094,28.610,2.383
57,Control3.lif - Series002:0009-0354-0634:z:9/60 - Series002,0.390,78.340,64.719,97.876,114.223,63.853,45.000,1.978
58,Control3.lif - Series002:0009-0227-0644:z:9/60 - Series002,0.455,126.358,62.000,166.769,116.162,40.900,85.601,2.262
59,Control3.lif - Series002:0009-0274-0675:z:9/60 - Series002,0.423,143.765,71.000,191.750,121.753,49.288,108.435,2.196
60,Control3.lif - Series002:0005-0193-0494:z:5/60 - Series002,0.586,162.998,57.500,253.882,89.060,34.903,79.992,3.099
61,Control3.lif - Series002:0005-0126-0418:z:5/60 - Series002,0.813,106.196,47.500,166.000,75.352,22.727,-67.751,4.322
62,Control3.lif - Series002:0005-0351-0462:z:5/60 - Series002,0.423,105.669,72.969,152.167,83.424,63.176,85.236,2.082
63,Control3.lif - Series002:0016-0336-0517:z:16/60 - Series002,0.455,73.209,31.000,123.923,93.344,60.696,77.005,2.407
64,Control3.lif - Series002:0016-0351-0512:z:16/60 - Series002,0.423,89.606,46.000,153.500,92.307,63.312,85.236,2.181
65,Control3.lif - Series002:0024-0182-0461:z:24/60 - Series002,0.325,113.608,64.250,136.111,83.153,32.873,-82.875,1.544
66,Control3.lif - Series002:0026-0243-0606:z:26/60 - Series002,0.553,89.261,59.969,128.375,109.217,43.696,60.255,2.831
67,Control3.lif - Series002:0026-0221-0617:z:26/60 - Series002,0.683,100.803,56.000,151.720,111.291,39.863,66.038,3.553
68,Control3.lif - Series002:0030-0341-0371:z:30/60 - Series002,0.423,65.419,17.833,127.083,66.784,61.508,61.390,2.218
69,Control3.lif - Series002:0030-0328-0375:z:30/60 - Series002,0.325,125.100,72.000,166.000,67.686,59.163,63.435,1.656
70,Control3.lif - Series002:0033-0505-0632:z:33/60 - Series002,0.358,91.150,56.000,109.400,113.997,91.089,60.945,1.857
71,Control3.lif - Series002:0033-0710-0592:z:33/60 - Series002,0.358,99.906,58.000,121.700,106.737,127.931,-84.289,1.735
72,Control3.lif - Series002:0033-0751-0662:z:33/60 - Series002,0.488,133.490,79.500,227.500,119.318,135.462,-81.870,2.551
73,Control3.lif - Series002:0033-0456-0356:z:33/60 - Series002,0.228,112.048,87.000,158.333,64.214,82.251,71.565,1.141
74,Control3.lif - Series002:0033-0663-0385:z:33/60 - Series002,0.488,95.207,54.000,137.230,69.354,119.544,65.225,2.501
75,Control3.lif - Series002:0033-0430-0694:z:33/60 - Series002,0.390,86.744,58.000,108.624,125.180,77.606,84.289,1.903
76,Control3.lif - Series002:0033-0724-0594:z:33/60 - Series002,0.390,136.883,63.659,255.000,107.053,130.637,-90.000,1.894
77,Control3.lif - Series002:0033-0523-0626:z:33/60 - Series002,0.521,100.567,64.500,151.951,113.005,94.381,-85.914,2.622
78,Control3.lif - Series002:0033-0627-0247:z:33/60 - Series002,0.423,95.603,46.000,164.750,44.643,113.140,41.634,2.233
79,Control3.lif - Series002:0033-0642-0235:z:33/60 - Series002,0.488,91.847,37.000,156.020,42.298,115.891,53.973,2.453
80,Control3.lif - Series002:0033-0641-0217:z:33/60 - Series002,0.683,114.272,74.250,140.305,39.051,115.485,36.870,3.554
81,Control3.lif - Series002:0033-0694-0124:z:33/60 - Series002,0.553,95.100,56.000,179.078,22.457,125.271,55.305,2.852
82,Control3.lif - Series002:0033-0771-0141:z:33/60 - Series002,0.553,98.859,37.000,138.840,25.343,139.114,-29.745,2.954
83,Control3.lif - Series002:0033-0787-0263:z:33/60 - Series002,0.390,90.502,39.000,124.657,47.439,141.955,33.690,1.951
84,Control3.lif - Series002:0030-0832-0057:z:30/60 - Series002,0.521,138.184,62.500,205.173,10.326,150.027,65.225,2.703
85,Control3.lif - Series002:0030-0821-0070:z:30/60 - Series002,0.455,89.494,34.250,117.852,12.536,147.998,63.435,2.420
86,Control3.lif - Series002:0030-0600-0330:z:30/60 - Series002,0.390,85.787,43.000,110.508,59.614,108.225,52.125,2.057
87,Control3.lif - Series002:0030-0693-0126:z:30/60 - Series002,0.553,91.648,54.500,110.863,22.727,125.000,55.305,2.852
88,Control3.lif - Series002:0028-0832-0058:z:28/60 - Series002,0.521,121.650,50.500,171.813,10.462,150.027,61.699,2.743
89,Control3.lif - Series002:0028-0821-0070:z:28/60 - Series002,0.455,84.182,21.000,137.772,12.626,148.043,61.390,2.340
90,Control3.lif - Series002:0013-0670-0103:z:13/60 - Series002,0.553,133.042,49.000,245.260,18.669,120.806,34.695,2.802
91,Control3.lif - Series002:0013-0655-0114:z:13/60 - Series002,0.521,117.756,72.500,157.800,20.427,118.010,60.255,2.786
92,Control3.lif - Series002:0013-0659-0183:z:13/60 - Series002,0.553,123.277,53.000,225.340,33.009,118.957,45.000,2.806
93,Control3.lif - Series002:0013-0688-0163:z:13/60 - Series002,0.521,141.945,53.000,232.467,29.401,124.053,50.711,2.634
94,Control3.lif - Series002:0013-0703-0174:z:13/60 - Series002,0.618,76.595,44.250,125.854,31.430,126.668,77.471,3.259
95,Control3.lif - Series002:0008-0879-0165:z:8/60 - Series002,0.455,82.232,50.000,120.817,29.807,158.550,-71.565,2.312
96,Control3.lif - Series002:0021-0756-0137:z:21/60 - Series002,0.488,89.436,41.000,147.480,24.711,136.364,21.038,2.512
97,Control3.lif - Series002:0021-0666-0324:z:21/60 - Series002,0.423,135.019,79.465,175.562,58.396,120.085,84.806,2.076
98,Control3.lif - Series002:0021-0680-0321:z:21/60 - Series002,0.293,87.865,46.000,121.188,57.765,122.520,63.435,1.493
99,Control3.lif - Series002:0050-0723-0130:z:50/60 - Series002,0.553,90.916,37.500,138.781,23.494,130.456,50.194,2.945
100,Control3.lif - Series002:0050-0654-0105:z:50/60 - Series002,0.618,78.714,40.136,121.880,19.030,117.920,45.000,3.253
101,Control3.lif - Series002:0050-0671-0091:z:50/60 - Series002,0.488,73.646,51.684,109.253,16.324,120.896,45.000,2.488
102,Control3.lif - Series002:0050-0835-0010:z:50/60 - Series002,0.618,81.914,43.000,108.241,1.804,150.613,42.709,3.191
103,Control3.lif - Series002:0050-0814-0258:z:50/60 - Series002,0.293,97.906,55.000,132.195,46.582,146.690,90.000,1.356
104,Control3.lif - Series002:0051-0538-0378:z:51/60 - Series002,0.390,105.250,57.727,174.091,68.182,97.132,79.695,2.017
105,Control3.lif - Series002:0051-0554-0377:z:51/60 - Series002,0.358,93.644,38.000,130.880,67.956,99.928,45.000,1.723
106,Control3.lif - Series002:0055-0438-0476:z:55/60 - Series002,0.553,65.160,40.000,87.750,85.813,79.004,64.983,2.949
107,Control3.lif - Series002:0055-0455-0293:z:55/60 - Series002,0.358,79.873,46.250,114.900,52.895,82.071,66.038,1.815
108,Control3.lif - Series002:0038-0626-0401:z:38/60 - Series002,0.455,98.108,50.000,185.592,72.330,112.960,99.462,2.283
109,Control3.lif - Series002:0038-0546-0317:z:38/60 - Series002,0.521,81.054,42.500,112.600,57.224,98.530,56.310,2.727
110,Control3.lif - Series002:0038-0424-0430:z:38/60 - Series002,0.293,39.754,9.500,86.016,77.516,76.434,81.870,1.380
111,Control3.lif - Series002:0033-0549-0228:z:33/60 - Series002,0.488,85.947,52.000,108.888,41.035,99.026,53.973,2.453
112,Control3.lif - Series002:0033-0499-0294:z:33/60 - Series002,0.748,64.321,40.125,77.591,52.985,89.917,77.196,4.050
113,Control3.lif - Series002:0023-0430-0454:z:23/60 - Series002,0.390,129.432,55.000,187.835,81.935,77.606,90.000,1.896
114,Control3.lif - Series002:0024-0616-0491:z:24/60 - Series002,0.390,102.815,43.500,149.698,88.564,111.111,63.435,2.017
115,Control3.lif - Series002:0024-0592-0454:z:24/60 - Series002,0.488,90.401,46.000,143.000,81.981,106.737,68.962,2.597
116,Control3.lif - Series002:0001-0566-0343:z:1/60 - Series002,0.488,101.561,68.000,149.490,61.959,102.183,39.289,2.564
117,Control3.lif - Series002:0001-0580-0329:z:1/60 - Series002,0.455,102.292,84.391,131.047,59.343,104.663,71.565,2.367
118,Control3.lif - Series002:0001-0386-0429:z:1/60 - Series002,0.618,108.252,60.000,152.667,77.336,69.580,73.610,3.259
119,Control3.lif - Series002:0001-0351-0462:z:1/60 - Series002,0.423,75.683,42.167,123.375,83.424,63.221,85.236,2.172
120,Control3.lif - Series002:0001-0451-0319:z:1/60 - Series002,0.618,160.468,77.713,242.877,57.540,81.214,74.476,3.283
121,Control3.lif - Series002:0001-0470-0312:z:1/60 - Series002,0.423,95.147,36.250,153.111,56.187,84.776,70.017,2.111
122,Control3.lif - Series002:0001-0550-0296:z:1/60 - Series002,0.618,125.684,65.000,164.083,53.346,99.251,51.843,3.229
123,Control3.lif - Series002:0001-0650-0534:z:1/60 - Series002,0.651,98.327,37.000,138.116,96.275,117.199,93.013,3.348
124,Control3.lif - Series002:0001-0507-0428:z:1/60 - Series002,0.423,87.804,19.500,146.000,77.065,91.405,-79.695,2.092
125,Control3.lif - Series002:0025-0592-0453:z:25/60 - Series002,0.423,118.791,66.000,167.703,81.575,106.827,59.036,2.138
126,Control3.lif - Series002:0025-0533-0343:z:25/60 - Series002,0.488,110.073,51.000,152.000,61.869,96.140,72.897,2.453
127,Control3.lif - Series002:0025-0492-0450:z:25/60 - Series002,0.325,99.176,31.000,176.704,81.259,88.790,69.444,1.626
128,Control3.lif - Series002:0025-0343-0510:z:25/60 - Series002,0.553,138.103,75.500,174.746,91.946,61.959,71.565,2.882
129,Control3.lif - Series002:0025-0368-0485:z:25/60 - Series002,0.325,139.783,47.500,230.454,87.482,66.333,83.660,1.544
130,Control3.lif - Series002:0025-0623-0374:z:25/60 - Series002,0.293,101.549,59.000,129.074,67.505,112.419,56.310,1.426
131,Control3.lif - Series002:0028-0661-0501:z:28/60 - Series002,0.358,93.026,30.500,151.030,90.323,119.093,106.699,1.826
132,Control3.lif - Series002:0028-0678-0504:z:28/60 - Series002,0.423,74.904,48.000,103.125,90.864,122.294,85.236,2.166
133,Control3.lif - Series002:0028-0643-0356:z:28/60 - Series002,0.390,95.943,39.500,135.901,64.304,115.891,63.435,2.017
134,Control3.lif - Series002:0028-0657-0350:z:28/60 - Series002,0.521,55.127,22.000,79.417,63.086,118.506,45.000,2.743
135,Control3.lif - Series002:0028-0637-0475:z:28/60 - Series002,0.455,97.071,45.000,140.000,85.678,114.989,-90.000,2.345
136,Control3.lif - Series002:0040-0509-0541:z:40/60 - Series002,0.325,87.800,55.000,116.667,97.673,91.856,69.444,1.626
137,Control3.lif - Series002:0040-0496-0549:z:40/60 - Series002,0.423,76.014,47.750,90.375,99.071,89.376,90.000,2.166
138,Control3.lif - Series002:0040-0546-0317:z:40/60 - Series002,0.488,83.076,66.500,123.495,57.134,98.395,59.744,2.462
139,Control3.lif - Series002:0041-0391-0612:z:41/60 - Series002,0.423,71.923,26.000,110.000,110.390,70.527,90.000,2.165
140,Control3.lif - Series002:0041-0404-0608:z:41/60 - Series002,0.325,78.550,49.000,109.000,109.758,72.872,71.565,1.711
141,Control3.lif - Series002:0041-0662-0379:z:41/60 - Series002,0.455,96.605,76.843,134.240,68.227,119.273,63.435,2.299
142,Control3.lif - Series002:0041-0510-0542:z:41/60 - Series002,0.390,88.252,57.500,113.583,97.854,91.856,63.435,1.936
143,Control3.lif - Series002:0041-0493-0333:z:41/60 - Series002,0.423,92.201,33.000,201.396,59.930,88.970,59.036,2.138
144,Control3.lif - Series002:0041-0352-0566:z:41/60 - Series002,0.358,102.398,61.000,124.460,102.002,63.492,53.130,1.804
145,Control3.lif - Series002:0046-0405-0609:z:46/60 - Series002,0.358,117.621,84.000,146.485,109.713,73.142,66.038,1.742
146,Control3.lif - Series002:0046-0393-0616:z:46/60 - Series002,0.260,82.741,39.500,120.857,111.066,70.978,81.870,1.266
147,Control3.lif - Series002:0046-0435-0609:z:46/60 - Series002,0.423,112.812,50.000,166.500,109.848,78.463,70.017,2.111
148,Control3.lif - Series002:0046-0417-0612:z:46/60 - Series002,0.455,74.891,45.000,143.899,110.480,75.262,85.236,2.262
149,Control3.lif - Series002:0046-0355-0569:z:46/60 - Series002,0.358,51.451,36.500,68.240,102.498,64.033,53.130,1.751
150,Control3.lif - Series002:0048-0446-0630:z:48/60 - Series002,0.358,57.000,40.500,81.043,113.681,80.492,63.435,1.735
151,Control3.lif - Series002:0048-0500-0734:z:48/60 - Series002,0.358,52.686,20.050,84.500,132.395,90.052,90.000,1.714
152,Control3.lif - Series002:0048-0485-0736:z:48/60 - Series002,0.358,100.055,29.000,162.200,132.711,87.482,95.711,1.824
153,Control3.lif - Series002:0035-0551-0654:z:35/60 - Series002,0.325,100.433,42.500,170.500,118.056,99.387,71.565,1.711
154,Control3.lif - Series002:0035-0452-0644:z:35/60 - Series002,0.260,89.126,63.000,102.786,116.162,81.484,66.801,1.291
155,Control3.lif - Series002:0035-0523-0629:z:35/60 - Series002,0.586,83.963,52.500,110.874,113.321,94.291,-96.710,2.988
156,Control3.lif - Series002:0035-0433-0524:z:35/60 - Series002,0.553,73.981,35.970,142.461,94.471,78.057,86.186,2.809
157,Control3.lif - Series002:0035-0415-0533:z:35/60 - Series002,0.358,77.740,32.000,102.500,96.095,74.766,57.995,1.751
158,Control3.lif - Series002:0022-0249-0725:z:22/60 - Series002,0.618,128.359,30.000,230.667,130.772,44.778,74.476,3.283
159,Control3.lif - Series002:0022-0266-0721:z:22/60 - Series002,0.390,94.208,37.000,133.000,129.915,48.070,79.695,2.002
160,Control3.lif - Series002:0013-0275-0718:z:13/60 - Series002,0.390,100.042,56.591,168.045,129.509,49.603,79.695,2.017
161,Control3.lif - Series002:0013-0259-0725:z:13/60 - Series002,0.488,57.367,25.000,112.857,130.772,46.717,85.914,2.532
162,Control3.lif - Series002:0013-0465-0435:z:13/60 - Series002,0.521,156.869,72.500,200.453,78.553,83.829,78.690,2.671
163,Control3.lif - Series002:0013-0483-0431:z:13/60 - Series002,0.423,89.209,52.000,115.500,77.832,87.076,65.556,2.098
164,Control3.lif - Series002:0013-0532-0489:z:13/60 - Series002,0.293,144.293,78.500,215.996,88.158,95.914,98.130,1.356
165,Control3.lif - Series002:0013-0533-0622:z:13/60 - Series002,0.358,81.800,53.000,127.800,112.238,96.095,77.471,1.772
166,Control3.lif - Series002:0015-0335-0516:z:15/60 - Series002,0.455,132.456,60.000,166.444,93.164,60.426,67.380,2.345
167,Control3.lif - Series002:0015-0391-0457:z:15/60 - Series002,0.455,109.265,48.500,194.595,82.386,70.482,85.601,2.256
168,Control3.lif - Series002:0015-0420-0495:z:15/60 - Series002,0.293,98.931,67.750,134.375,89.150,75.758,119.745,1.412
169,Control3.lif - Series002:0024-0440-0592:z:24/60 - Series002,0.325,98.555,34.500,173.148,106.782,79.410,69.444,1.626
170,Control3.lif - Series002:0024-0453-0588:z:24/60 - Series002,0.390,78.022,31.500,129.554,106.016,81.755,84.289,1.913
171,Control3.lif - Series002:0024-0425-0604:z:24/60 - Series002,0.358,38.209,15.750,59.195,108.856,76.614,77.471,1.751
172,Control3.lif - Series002:0024-0502-0579:z:24/60 - Series002,0.553,93.083,56.500,129.312,104.527,90.458,79.380,2.936
173,Control3.lif - Series002:0024-0523-0576:z:24/60 - Series002,0.488,82.300,45.500,177.214,103.896,94.246,81.870,2.551
174,Control3.lif - Series002:0026-0532-0584:z:26/60 - Series002,0.325,104.061,54.500,136.000,105.249,95.960,-77.471,1.663
175,Control3.lif - Series002:0026-0480-0764:z:26/60 - Series002,0.390,150.075,54.000,252.686,137.897,86.535,-84.806,1.903
176,Control3.lif - Series002:0026-0462-0768:z:26/60 - Series002,0.423,89.561,60.375,146.500,138.483,83.243,75.964,2.211
177,Control3.lif - Series002:0026-0226-0689:z:26/60 - Series002,0.325,101.567,64.500,148.000,124.233,40.630,57.995,1.578
178,Control3.lif - Series002:0026-0345-0511:z:26/60 - Series002,0.618,129.140,47.750,216.306,92.082,62.139,83.660,3.267
179,Control3.lif - Series002:0029-0381-0532:z:29/60 - Series002,0.488,86.067,18.750,112.875,95.914,68.633,85.914,2.527
180,Control3.lif - Series002:0029-0519-0581:z:29/60 - Series002,0.260,71.626,57.000,77.867,104.708,93.615,-56.310,1.301
181,Control3.lif - Series002:0035-0492-0724:z:35/60 - Series002,0.586,117.234,48.500,166.559,130.547,88.835,86.634,3.078
182,Control3.lif - Series002:0039-0271-0639:z:39/60 - Series002,0.618,101.241,63.750,167.324,115.124,48.882,70.560,3.223
183,Control3.lif - Series002:0039-0249-0642:z:39/60 - Series002,0.618,109.560,59.000,201.000,115.801,44.778,90.000,3.157
184,Control3.lif - Series002:0039-0286-0740:z:39/60 - Series002,0.293,81.222,47.000,108.500,133.387,51.497,90.000,1.443
185,Control3.lif - Series002:0039-0297-0733:z:39/60 - Series002,0.390,74.158,30.000,122.070,132.215,53.571,33.690,1.951
186,Control3.lif - Series002:0039-0472-0685:z:39/60 - Series002,0.521,86.771,56.000,114.600,123.647,85.227,86.186,2.712
187,Control3.lif - Series002:0039-0446-0766:z:39/60 - Series002,0.228,49.310,34.000,62.333,138.167,80.447,80.538,1.097
188,Control3.lif - Series002:0042-0391-0612:z:42/60 - Series002,0.358,92.305,56.000,120.300,110.345,70.437,95.711,1.824
189,Control3.lif - Series002:0042-0404-0610:z:42/60 - Series002,0.325,91.123,44.000,133.222,109.894,72.917,75.964,1.557
190,Control3.lif - Series002:0042-0275-0755:z:42/60 - Series002,0.260,110.964,37.000,152.143,136.138,49.693,66.801,1.341
191,Control3.lif - Series002:0049-0485-0735:z:49/60 - Series002,0.325,103.533,43.000,158.667,132.576,87.572,102.529,1.663
192,Control3.lif - Series002:0049-0498-0734:z:49/60 - Series002,0.390,66.811,17.000,96.636,132.350,89.917,74.745,2.035
193,Control3.lif - Series004:0007-0273-0227:z:7/22 - Series004,0.358,52.212,20.500,92.980,40.990,49.107,-90.000,1.716
194,Control3.lif - Series004:0007-0287-0230:z:7/22 - Series004,0.358,64.636,27.000,116.250,41.531,51.768,-78.690,1.859
195,Control3.lif - Series004:0007-0244-0173:z:7/22 - Series004,0.553,50.456,27.375,76.062,31.115,43.876,-75.964,2.887
196,Control3.lif - Series004:0007-0362-0305:z:7/22 - Series004,0.586,73.172,52.000,105.625,55.014,65.296,-72.646,3.024
197,Control3.lif - Series004:0007-0394-0176:z:7/22 - Series004,0.488,80.020,24.500,128.622,31.701,71.023,-50.711,2.579
198,Control3.lif - Series004:0013-0168-0213:z:13/22 - Series004,0.358,11.013,4.000,25.500,38.420,30.393,-45.000,1.786
199,Control3.lif - Series004:0013-0099-0150:z:13/22 - Series004,0.488,52.484,22.500,87.745,27.101,17.722,81.870,2.476
200,Control3.lif - Series004:0013-0110-0283:z:13/22 - Series004,0.455,60.215,25.250,97.630,51.046,19.886,-85.236,2.262
