X0,Y0,Y1,Y2
0.00000,65.938,144.750,0
0.16949,68.738,194.405,0
0.33898,72.384,233.929,0
0.50847,79.000,198.071,0
0.67797,91.426,145.908,0
0.84746,104.476,110.738,0
1.01695,127.348,85.455,0
1.18644,160.000,75.500,0
1.35593,180.304,74.598,0
1.52542,198.500,71.429,0
1.69492,208.185,72.830,0
1.86441,211.262,77.143,0
2.03390,202.893,74.768,0
2.20339,205.167,70.952,0
2.37288,208.104,68.062,0
2.54237,207.000,74.857,0
2.71186,207.747,71.137,0
2.88136,216.595,77.476,0
3.05085,225.509,80.741,0
3.22034,216.881,90.214,0
3.38983,214.327,104.244,0
3.55932,204.500,113.500,0
