X0,Y0,Y1,Y2
0.00000,62.000,165.0000,0
0.16949,81.967,160.2745,0
0.33898,88.027,144.1338,0
0.50847,105.779,116.6990,0
0.67797,128.422,98.1453,0
0.84746,148.732,95.6713,0
1.01695,175.948,85.4637,0
1.18644,222.571,85.8420,0
1.35593,255.000,80.0242,0
1.52542,254.436,81.5329,0
1.69492,252.314,73.5952,0
1.86441,239.519,66.4383,0
2.03390,230.599,69.9585,0
2.20339,214.719,79.0311,0
2.37288,189.125,80.8881,0
2.54237,164.709,75.6263,0
2.71186,144.236,68.6828,0
2.88136,140.333,71.3333,0
