X0,Y0,Y1,Y2
0.00000,50.000,166.889,0
0.16949,51.214,220.361,0
0.33898,56.025,250.740,0
0.50847,68.811,255.000,0
0.67797,91.678,236.699,0
0.84746,134.507,183.520,0
1.01695,193.564,135.492,0
1.18644,230.648,118.417,0
1.35593,242.561,111.411,0
1.52542,255.000,110.893,0
1.69492,255.000,110.360,0
1.86441,254.334,114.172,0
2.03390,248.025,112.028,0
2.20339,251.996,116.259,0
2.37288,255.000,110.939,0
2.54237,255.000,114.160,0
2.71186,255.000,107.554,0
2.88136,255.000,105.537,0
3.05085,255.000,110.390,0
3.22034,255.000,113.590,0
3.38983,255.000,122.849,0
3.55932,255.000,109.157,0
3.72881,255.000,106.716,0
3.89831,214.909,108.100,0
4.06780,159.284,103.778,0
4.23729,125.667,102.000,0
