X0,Y0,Y1,Y2
0.00000,192.000,0,102.000
0.16949,243.083,0,104.531
0.33898,255.000,0,100.041
0.50847,255.000,0,104.093
0.67797,255.000,0,118.810
0.84746,255.000,0,139.744
1.01695,255.000,0,168.541
1.18644,255.000,0,214.595
1.35593,251.488,0,247.066
1.52542,213.364,0,252.663
1.69492,151.417,0,255.000
1.86441,106.250,0,255.000
2.03390,86.884,0,255.000
2.20339,74.698,0,255.000
2.37288,70.000,0,255.000
2.54237,68.682,0,255.000
2.71186,65.876,0,255.000
2.88136,70.134,0,255.000
3.05085,70.810,0,255.000
3.22034,69.413,0,255.000
3.38983,69.992,0,255.000
3.55932,75.754,0,255.000
3.72881,86.000,0,255.000
