X0,Y0,Y1,Y2
0.00000,255.000,0,35.333
0.16949,255.000,0,33.119
0.33898,255.000,0,32.054
0.50847,253.845,0,33.733
0.67797,255.000,0,31.402
0.84746,255.000,0,33.986
1.01695,255.000,0,34.310
1.18644,242.767,0,33.167
1.35593,221.949,0,28.667
1.52542,183.540,0,28.857
1.69492,144.182,0,35.588
1.86441,113.221,0,41.590
2.03390,88.594,0,53.998
2.20339,71.378,0,71.508
2.37288,58.954,0,105.394
2.54237,50.015,0,158.698
2.71186,41.840,0,203.747
2.88136,36.888,0,233.501
3.05085,35.101,0,255.000
3.22034,35.656,0,254.359
3.38983,37.195,0,255.000
3.55932,34.213,0,255.000
3.72881,31.353,0,255.000
3.89831,33.510,0,255.000
4.06780,34.092,0,255.000
4.23729,38.053,0,255.000
4.40678,35.233,0,255.000
4.57627,30.137,0,255.000
4.74576,29.263,0,255.000
4.91525,27.374,0,252.960
5.08475,26.233,0,229.009
5.25424,25.667,0,169.667
