X0,Y0,Y1,Y2
0.00000,255.000,0,84.000
0.16949,255.000,0,84.583
0.33898,255.000,0,89.511
0.50847,255.000,0,94.380
0.67797,236.813,0,112.658
0.84746,171.102,0,130.830
1.01695,117.539,0,155.010
1.18644,97.727,0,169.820
1.35593,84.046,0,173.316
1.52542,74.025,0,195.296
1.69492,69.280,0,210.647
1.86441,68.876,0,211.148
2.03390,68.783,0,194.645
2.20339,65.768,0,189.521
2.37288,63.474,0,172.788
2.54237,71.627,0,177.014
2.71186,73.109,0,186.586
2.88136,79.041,0,188.471
3.05085,83.358,0,197.037
3.22034,72.300,0,212.219
3.38983,81.733,0,211.628
3.55932,76.844,0,198.760
3.72881,63.644,0,183.085
3.89831,57.629,0,178.163
4.06780,59.754,0,192.985
4.23729,56.457,0,218.216
4.40678,55.926,0,235.911
4.57627,71.000,0,251.000
