X0,Y0,Y1,Y2
0.00000,125.556,0,121.889
0.16949,171.520,0,128.111
0.33898,216.829,0,133.847
0.50847,248.143,0,144.000
0.67797,255.000,0,150.376
0.84746,255.000,0,137.538
1.01695,255.000,0,128.571
1.18644,254.691,0,131.136
1.35593,254.169,0,134.021
1.52542,255.000,0,143.921
1.69492,237.540,0,139.690
1.86441,195.741,0,151.979
2.03390,148.952,0,167.952
2.20339,101.123,0,187.529
2.37288,69.790,0,229.173
2.54237,51.286,0,240.714
2.71186,47.718,0,218.228
2.88136,44.702,0,201.974
3.05085,39.794,0,199.937
3.22034,37.176,0,177.944
3.38983,36.508,0,134.481
3.55932,28.667,0,117.000
