X0,Y0,Y1,Y2
0.00000,255.000,0,68.889
0.16949,255.000,0,72.762
0.33898,255.000,0,75.095
0.50847,255.000,0,81.536
0.67797,255.000,0,93.905
0.84746,255.000,0,104.702
1.01695,255.000,0,114.032
1.18644,255.000,0,122.500
1.35593,231.667,0,132.238
1.52542,155.694,0,145.972
1.69492,91.095,0,156.857
1.86441,64.631,0,162.607
2.03390,57.937,0,163.365
2.20339,63.440,0,170.952
2.37288,65.333,0,198.667
2.54237,61.107,0,237.020
2.71186,70.952,0,238.571
2.88136,68.024,0,215.655
3.05085,49.841,0,218.841
3.22034,37.298,0,219.464
3.38983,35.952,0,239.286
3.55932,39.528,0,250.694
3.72881,36.476,0,252.048
3.89831,36.238,0,238.345
4.06780,37.667,0,226.524
4.23729,37.369,0,222.976
4.40678,36.857,0,237.857
4.57627,34.440,0,245.460
4.74576,38.667,0,246.333
