X0,Y0,Y1,Y2
0.00000,255.000,0,87.667
0.16949,255.000,0,90.689
0.33898,255.000,0,96.626
0.50847,255.000,0,106.942
0.67797,255.000,0,116.490
0.84746,255.000,0,130.087
1.01695,255.000,0,128.061
1.18644,255.000,0,115.750
1.35593,255.000,0,109.265
1.52542,255.000,0,108.568
1.69492,255.000,0,117.082
1.86441,255.000,0,133.786
2.03390,255.000,0,148.837
2.20339,244.719,0,177.310
2.37288,190.000,0,211.333
2.54237,144.872,0,240.793
2.71186,122.537,0,254.184
2.88136,109.619,0,254.968
3.05085,100.469,0,254.082
3.22034,96.821,0,252.830
3.38983,95.531,0,254.340
3.55932,90.833,0,248.667
3.72881,80.014,0,246.469
3.89831,81.413,0,253.536
4.06780,87.510,0,254.810
4.23729,99.231,0,255.000
4.40678,111.286,0,248.959
4.57627,106.333,0,217.376
4.74576,96.667,0,175.667
