X0,Y0,Y1,Y2
0.00000,238.000,0,62.000
0.16949,253.417,0,61.000
0.33898,254.417,0,69.792
0.50847,249.750,0,65.625
0.67797,251.667,0,91.833
0.84746,248.146,0,126.354
1.01695,211.750,0,188.000
1.18644,157.833,0,241.896
1.35593,129.333,0,255.000
1.52542,98.375,0,255.000
1.69492,91.708,0,255.000
1.86441,77.292,0,255.000
2.03390,60.250,0,255.000
2.20339,48.583,0,255.000
2.37288,49.750,0,255.000
2.54237,43.000,0,255.000
2.71186,39.333,0,255.000
2.88136,33.729,0,242.604
3.05085,33.500,0,225.875
3.22034,29.042,0,246.667
3.38983,31.250,0,252.083
3.55932,28.938,0,239.125
3.72881,28.042,0,204.458
3.89831,32.688,0,184.042
4.06780,35.000,0,168.000
