X0,Y0,Y1,Y2
0.00000,222.000,0,85.000
0.16949,248.388,0,90.980
0.33898,254.864,0,97.156
0.50847,255.000,0,102.993
0.67797,255.000,0,105.980
0.84746,255.000,0,120.320
1.01695,255.000,0,133.401
1.18644,255.000,0,145.000
1.35593,244.660,0,159.245
1.52542,208.320,0,180.599
1.69492,169.714,0,187.204
1.86441,141.224,0,200.197
2.03390,124.204,0,209.476
2.20339,109.694,0,229.408
2.37288,100.667,0,255.000
2.54237,96.265,0,251.327
2.71186,91.755,0,250.286
2.88136,90.653,0,253.299
3.05085,95.653,0,241.395
3.22034,92.327,0,243.245
3.38983,93.619,0,223.435
3.55932,96.667,0,215.667
3.72881,99.061,0,241.347
3.89831,96.279,0,255.000
4.06780,100.374,0,246.415
4.23729,100.857,0,221.551
4.40678,98.694,0,195.653
4.57627,92.707,0,167.544
4.74576,87.000,0,168.000
