X0,Y0,Y1,Y2
0.00000,137.500,0,53.750
0.16949,204.992,0,62.823
0.33898,252.316,0,71.144
0.50847,255.000,0,71.994
0.67797,255.000,0,77.837
0.84746,255.000,0,82.463
1.01695,254.795,0,89.790
1.18644,255.000,0,100.290
1.35593,255.000,0,105.659
1.52542,247.658,0,104.169
1.69492,248.549,0,104.938
1.86441,235.860,0,108.413
2.03390,196.419,0,120.865
2.20339,165.674,0,145.161
2.37288,136.347,0,177.479
2.54237,122.517,0,209.931
2.71186,121.257,0,235.312
2.88136,118.702,0,247.258
3.05085,115.262,0,242.352
3.22034,123.148,0,220.178
3.38983,115.497,0,212.443
3.55932,104.862,0,221.568
3.72881,101.028,0,192.004
3.89831,93.020,0,154.585
4.06780,89.034,0,145.328
4.23729,85.498,0,148.191
4.40678,84.131,0,154.235
4.57627,87.679,0,151.706
4.74576,79.150,0,169.871
4.91525,81.500,0,212.000
