X0,Y0,Y1,Y2
0.00000,255.000,0,41.000
0.16949,255.000,0,46.708
0.33898,255.000,0,47.738
0.50847,255.000,0,52.445
0.67797,255.000,0,52.664
0.84746,255.000,0,54.028
1.01695,255.000,0,54.851
1.18644,255.000,0,56.461
1.35593,255.000,0,62.528
1.52542,255.000,0,66.481
1.69492,255.000,0,77.532
1.86441,255.000,0,92.483
2.03390,255.000,0,108.581
2.20339,255.000,0,126.568
2.37288,255.000,0,150.328
2.54237,218.613,0,167.148
2.71186,142.268,0,189.375
2.88136,76.391,0,221.595
3.05085,45.432,0,232.717
3.22034,35.785,0,241.560
3.38983,30.965,0,242.195
3.55932,25.667,0,210.951
3.72881,22.942,0,173.633
3.89831,21.862,0,153.248
4.06780,21.523,0,133.898
4.23729,25.159,0,117.540
4.40678,29.967,0,123.030
4.57627,29.071,0,137.615
4.74576,25.634,0,150.634
4.91525,27.277,0,166.916
5.08475,32.553,0,192.155
5.25424,34.444,0,227.889
