X0,Y0,Y1,Y2
0.00000,33.500,88.0000,0
0.16949,34.819,93.3192,0
0.33898,35.413,102.2727,0
0.50847,35.250,110.7727,0
0.67797,36.488,113.3760,0
0.84746,39.901,108.4318,0
1.01695,46.095,100.1405,0
1.18644,57.089,95.2113,0
1.35593,64.826,84.6901,0
1.52542,67.113,73.7588,0
1.69492,74.574,65.8512,0
1.86441,84.438,62.2500,0
2.03390,95.132,60.6074,0
2.20339,113.849,56.7040,0
2.37288,123.645,57.7686,0
2.54237,134.025,56.4422,0
2.71186,143.620,58.6074,0
2.88136,147.242,57.9137,0
3.05085,156.512,55.6157,0
3.22034,169.956,58.0429,0
3.38983,174.802,61.4298,0
3.55932,169.493,63.4871,0
3.72881,150.000,61.5000,0
