X0,Y0,Y1,Y2
0.00000,217.000,0,132.500
0.16949,214.643,0,125.952
0.33898,217.508,0,114.682
0.50847,218.009,0,115.178
0.67797,227.984,0,122.921
0.84746,225.800,0,164.520
1.01695,242.793,0,191.121
1.18644,251.668,0,253.459
1.35593,238.806,0,255.000
1.52542,197.274,0,255.000
1.69492,196.180,0,255.000
1.86441,193.430,0,255.000
2.03390,193.658,0,255.000
2.20339,171.778,0,255.000
2.37288,164.760,0,229.413
2.54237,163.780,0,207.080
2.71186,168.387,0,201.240
2.88136,142.676,0,201.002
3.05085,146.464,0,234.727
3.22034,151.102,0,229.907
3.38983,154.540,0,203.320
3.55932,159.578,0,190.785
3.72881,166.014,0,207.940
3.89831,173.026,0,213.795
4.06780,167.126,0,205.222
4.23729,164.500,0,184.500
