X0,Y0,Y1,Y2
0.00000,253.000,0,153.6667
0.16949,251.426,0,153.7963
0.33898,249.667,0,162.7778
0.50847,255.000,0,176.5000
0.67797,255.000,0,161.5556
0.84746,255.000,0,171.2963
1.01695,255.000,0,193.2222
1.18644,255.000,0,201.6481
1.35593,255.000,0,228.8148
1.52542,255.000,0,249.1667
1.69492,255.000,0,252.3333
1.86441,248.685,0,255.0000
2.03390,221.111,0,255.0000
2.20339,178.204,0,255.0000
2.37288,137.630,0,255.0000
2.54237,109.333,0,255.0000
2.71186,101.778,0,255.0000
2.88136,119.204,0,255.0000
3.05085,120.333,0,252.3333
3.22034,117.000,0,247.8704
3.38983,115.667,0,242.0000
3.55932,123.889,0,233.1667
3.72881,119.333,0,230.9630
3.89831,111.296,0,202.4074
4.06780,112.111,0,186.3333
