X0,Y0,Y1,Y2
0.00000,255.000,0,179.5000
0.16949,253.951,0,195.6019
0.33898,196.432,0,201.9259
0.50847,119.500,0,212.8472
0.67797,97.352,0,229.1296
0.84746,82.468,0,241.5123
1.01695,82.000,0,244.7778
1.18644,79.742,0,255.0000
1.35593,79.846,0,255.0000
1.52542,94.875,0,255.0000
1.69492,77.889,0,255.0000
1.86441,81.119,0,255.0000
2.03390,83.000,0,255.0000
2.20339,92.358,0,250.4321
2.37288,77.037,0,222.2840
2.54237,82.500,0,240.6806
2.71186,65.093,0,212.0617
2.88136,76.591,0,202.5710
3.05085,96.000,0,190.0000
