X0,Y0,Y1,Y2
0.00000,157.500,0,71.0000
0.16949,171.645,0,71.3946
0.33898,213.483,0,68.9286
0.50847,252.520,0,70.0459
0.67797,255.000,0,71.1497
0.84746,255.000,0,74.6888
1.01695,254.265,0,83.7551
1.18644,236.750,0,102.6667
1.35593,166.673,0,131.7007
1.52542,121.684,0,144.1429
1.69492,103.738,0,132.7143
1.86441,101.262,0,128.1786
2.03390,91.888,0,142.9592
2.20339,71.393,0,142.9320
2.37288,60.833,0,127.1667
2.54237,57.709,0,136.4235
2.71186,51.949,0,133.1667
2.88136,46.648,0,124.7704
3.05085,46.827,0,118.5816
3.22034,44.770,0,113.3929
3.38983,40.585,0,116.7007
3.55932,35.250,0,125.2500
