X0,Y0,Y1,Y2
0.00000,255.000,0,124.000
0.16949,255.000,0,128.210
0.33898,252.440,0,136.548
0.50847,229.855,0,152.933
0.67797,185.031,0,172.045
0.84746,151.502,0,175.446
1.01695,129.061,0,178.590
1.18644,107.520,0,204.645
1.35593,91.499,0,211.732
1.52542,78.914,0,227.767
1.69492,73.803,0,230.964
1.86441,61.499,0,231.186
2.03390,46.467,0,229.748
2.20339,36.233,0,243.290
2.37288,35.875,0,242.975
2.54237,31.557,0,221.124
2.71186,24.526,0,222.778
2.88136,22.509,0,208.703
3.05085,31.723,0,200.576
3.22034,34.562,0,199.500
