X0,Y0,Y1,Y2
0.00000,114.000,255.000,0
0.16949,91.970,255.000,0
0.33898,52.842,255.000,0
0.50847,46.963,255.000,0
0.67797,22.823,241.248,0
0.84746,45.090,201.192,0
1.01695,59.753,198.605,0
1.18644,66.270,169.647,0
1.35593,58.967,131.516,0
1.52542,92.472,132.333,0
1.69492,114.556,141.069,0
1.86441,124.312,134.087,0
2.03390,208.358,133.728,0
2.20339,250.680,142.801,0
2.37288,255.000,136.436,0
2.54237,255.000,130.296,0
2.71186,255.000,125.331,0
2.88136,255.000,129.428,0
3.05085,255.000,123.333,0
3.22034,255.000,118.594,0
3.38983,255.000,109.601,0
3.55932,255.000,109.840,0
3.72881,255.000,124.193,0
3.89831,255.000,127.436,0
4.06780,255.000,120.395,0
4.23729,255.000,115.815,0
4.40678,255.000,116.148,0
4.57627,255.000,120.000,0
4.74576,255.000,124.499,0
4.91525,252.882,123.105,0
5.08475,221.235,128.185,0
5.25424,187.607,134.677,0
5.42373,192.804,126.315,0
5.59322,180.667,127.207,0
5.76271,168.951,140.923,0
5.93220,134.995,133.670,0
6.10170,81.556,125.556,0
