X0,Y0,Y1,Y2
0.00000,39.667,175.667,0
0.16949,35.514,173.569,0
0.33898,30.389,164.500,0
0.50847,34.167,151.417,0
0.67797,30.444,135.444,0
0.84746,32.000,119.250,0
1.01695,31.500,91.500,0
1.18644,41.972,76.319,0
1.35593,62.000,81.111,0
1.52542,85.458,73.417,0
1.69492,101.056,70.389,0
1.86441,107.153,69.764,0
2.03390,124.000,66.000,0
2.20339,138.597,68.000,0
2.37288,145.278,64.278,0
2.54237,173.000,67.125,0
2.71186,197.778,66.333,0
2.88136,208.542,58.708,0
3.05085,211.000,62.667,0
3.22034,209.319,64.083,0
3.38983,204.778,63.778,0
3.55932,195.042,63.000,0
3.72881,180.778,65.111,0
3.89831,161.236,70.875,0
4.06780,122.000,71.000,0
