X0,Y0,Y1,Y2
0.00000,82.000,212.000,0
0.16949,80.655,245.091,0
0.33898,79.791,235.936,0
0.50847,93.136,229.163,0
0.67797,100.883,225.045,0
0.84746,93.122,196.026,0
1.01695,94.320,169.918,0
1.18644,116.259,145.630,0
1.35593,149.548,127.242,0
1.52542,180.408,117.367,0
1.69492,211.695,112.398,0
1.86441,225.429,108.203,0
2.03390,243.435,105.524,0
2.20339,252.799,97.143,0
2.37288,255.000,97.778,0
2.54237,255.000,94.585,0
2.71186,255.000,96.535,0
2.88136,255.000,97.587,0
3.05085,255.000,98.204,0
3.22034,255.000,95.338,0
3.38983,255.000,105.063,0
3.55932,255.000,99.667,0
