X0,Y0,Y1,Y2
0.00000,55.000,107.444,0
0.16949,60.394,128.964,0
0.33898,66.722,152.055,0
0.50847,71.567,169.562,0
0.67797,82.273,140.264,0
0.84746,87.989,101.992,0
1.01695,107.137,79.115,0
1.18644,124.091,69.551,0
1.35593,155.438,68.317,0
1.52542,204.294,70.426,0
1.69492,248.829,63.328,0
1.86441,255.000,64.333,0
2.03390,255.000,62.018,0
2.20339,255.000,61.675,0
2.37288,255.000,67.146,0
2.54237,255.000,74.113,0
2.71186,254.945,69.309,0
2.88136,255.000,66.901,0
3.05085,247.861,64.386,0
3.22034,221.931,60.303,0
3.38983,214.369,58.887,0
3.55932,240.859,57.983,0
3.72881,255.000,57.000,0
