X0,Y0,Y1,Y2
0.00000,193.000,0,87.667
0.16949,238.110,0,80.071
0.33898,255.000,0,76.424
0.50847,255.000,0,77.541
0.67797,255.000,0,79.664
0.84746,255.000,0,82.843
1.01695,255.000,0,88.135
1.18644,252.497,0,87.777
1.35593,243.390,0,87.089
1.52542,251.121,0,85.485
1.69492,255.000,0,91.292
1.86441,255.000,0,101.198
2.03390,255.000,0,87.470
2.20339,254.888,0,92.021
2.37288,255.000,0,95.227
2.54237,255.000,0,107.215
2.71186,255.000,0,115.421
2.88136,255.000,0,131.755
3.05085,234.945,0,155.174
3.22034,188.824,0,170.905
3.38983,145.333,0,197.041
3.55932,105.862,0,221.249
3.72881,94.074,0,226.272
3.89831,85.192,0,221.613
4.06780,98.860,0,223.278
4.23729,89.113,0,212.410
4.40678,98.368,0,220.231
4.57627,90.435,0,230.813
4.74576,99.248,0,229.818
4.91525,88.110,0,209.887
5.08475,87.546,0,205.434
5.25424,73.640,0,191.962
5.42373,90.066,0,188.595
5.59322,84.667,0,166.667
