X0,Y0,Y1,Y2
0.00000,232.333,0,15.000
0.16949,255.000,0,11.800
0.33898,255.000,0,18.156
0.50847,255.000,0,18.567
0.67797,255.000,0,25.267
0.84746,255.000,0,57.167
1.01695,255.000,0,86.133
1.18644,251.700,0,116.067
1.35593,232.844,0,136.311
1.52542,216.967,0,175.300
1.69492,222.667,0,235.333
1.86441,206.400,0,255.000
2.03390,199.933,0,255.000
2.20339,187.333,0,255.000
2.37288,173.733,0,255.000
2.54237,167.333,0,255.000
2.71186,157.667,0,255.000
2.88136,155.522,0,255.000
3.05085,152.800,0,255.000
3.22034,149.933,0,255.000
3.38983,136.556,0,250.556
