X0,Y0,Y1,Y2
0.00000,222.500,0,95.250
0.16949,254.746,0,97.415
0.33898,255.000,0,99.990
0.50847,255.000,0,94.877
0.67797,255.000,0,91.199
0.84746,250.557,0,112.807
1.01695,245.783,0,106.645
1.18644,226.087,0,142.587
1.35593,204.717,0,142.726
1.52542,180.510,0,147.592
1.69492,162.982,0,194.051
1.86441,146.521,0,216.702
2.03390,116.758,0,229.752
2.20339,97.455,0,252.549
2.37288,84.700,0,255.000
2.54237,80.351,0,255.000
2.71186,80.718,0,255.000
2.88136,72.504,0,255.000
3.05085,64.356,0,254.899
3.22034,66.879,0,255.000
3.38983,64.184,0,255.000
3.55932,61.300,0,255.000
3.72881,66.855,0,255.000
3.89831,60.329,0,255.000
4.06780,59.229,0,255.000
4.23729,54.594,0,255.000
4.40678,54.771,0,255.000
4.57627,55.206,0,255.000
4.74576,64.900,0,255.000
4.91525,73.352,0,255.000
5.08475,73.673,0,255.000
5.25424,92.365,0,255.000
5.42373,90.916,0,255.000
5.59322,91.858,0,255.000
5.76271,94.320,0,255.000
5.93220,90.750,0,255.000
