X0,Y0,Y1,Y2
0.00000,43.250,255.000,0
0.16949,43.746,255.000,0
0.33898,42.250,255.000,0
0.50847,44.897,255.000,0
0.67797,42.425,236.600,0
0.84746,41.641,159.594,0
1.01695,41.650,107.100,0
1.18644,44.097,93.686,0
1.35593,47.233,83.383,0
1.52542,53.709,81.619,0
1.69492,54.833,67.000,0
1.86441,57.561,63.703,0
2.03390,67.500,59.625,0
2.20339,87.072,47.162,0
2.37288,127.417,40.525,0
2.54237,190.266,36.062,0
2.71186,253.100,36.283,0
2.88136,255.000,33.907,0
3.05085,255.000,30.150,0
3.22034,255.000,31.939,0
3.38983,255.000,38.000,0
3.55932,255.000,40.500,0
3.72881,255.000,29.967,0
3.89831,255.000,26.659,0
4.06780,255.000,23.650,0
4.23729,255.000,30.224,0
4.40678,255.000,24.633,0
4.57627,255.000,21.641,0
4.74576,255.000,26.817,0
4.91525,255.000,26.962,0
5.08475,214.875,32.750,0
