X0,Y0,Y1,Y2
0.00000,64.667,140.000,0
0.16949,57.493,178.398,0
0.33898,55.991,198.238,0
0.50847,58.692,200.065,0
0.67797,76.354,194.738,0
0.84746,115.044,161.497,0
1.01695,144.501,112.937,0
1.18644,169.394,97.398,0
1.35593,218.858,96.467,0
1.52542,219.631,94.085,0
1.69492,192.052,95.693,0
1.86441,177.014,92.032,0
2.03390,207.130,91.231,0
2.20339,205.000,97.000,0
2.37288,186.647,106.126,0
2.54237,206.122,100.430,0
2.71186,220.951,89.836,0
2.88136,255.000,85.375,0
3.05085,223.886,84.128,0
3.22034,226.568,90.419,0
3.38983,239.847,81.924,0
3.55932,232.231,78.294,0
3.72881,251.796,72.304,0
3.89831,229.640,74.638,0
4.06780,226.513,75.083,0
4.23729,220.545,76.032,0
4.40678,203.889,76.444,0
