X0,Y0,Y1,Y2
0.00000,33.556,192.556,0
0.16949,33.889,204.990,0
0.33898,34.242,193.848,0
0.50847,36.263,168.889,0
0.67797,40.525,155.000,0
0.84746,48.152,143.061,0
1.01695,54.010,129.202,0
1.18644,60.939,119.697,0
1.35593,67.394,118.909,0
1.52542,67.455,123.808,0
1.69492,77.970,112.141,0
1.86441,95.667,92.000,0
2.03390,121.899,85.101,0
2.20339,158.273,80.838,0
2.37288,186.576,72.424,0
2.54237,202.838,66.374,0
2.71186,210.737,67.505,0
2.88136,226.515,63.485,0
3.05085,233.859,61.354,0
3.22034,240.939,63.061,0
3.38983,247.273,59.545,0
3.55932,248.333,60.343,0
3.72881,229.889,59.111,0
