X0,Y0,Y1,Y2
0.00000,61.667,103.3333,0
0.16949,53.737,129.6162,0
0.33898,53.768,141.1111,0
0.50847,59.061,142.4242,0
0.67797,66.121,134.8485,0
0.84746,81.192,126.9293,0
1.01695,118.545,119.4545,0
1.18644,191.131,102.6869,0
1.35593,254.051,86.5152,0
1.52542,255.000,76.0303,0
1.69492,255.000,73.3535,0
1.86441,255.000,65.2222,0
2.03390,255.000,63.3030,0
2.20339,253.727,61.7778,0
2.37288,250.354,60.2626,0
2.54237,238.030,63.1212,0
2.71186,214.778,62.8485,0
2.88136,209.566,64.3131,0
3.05085,192.242,64.7879,0
3.22034,188.374,62.0505,0
3.38983,199.667,63.8081,0
3.55932,206.000,62.1515,0
3.72881,208.889,59.8889,0
