X0,Y0,Y1,Y2
0.00000,75.000,138.000,0
0.16949,77.938,170.500,0
0.33898,74.500,230.000,0
0.50847,76.312,248.625,0
0.67797,78.000,255.000,0
0.84746,88.938,245.625,0
1.01695,95.750,189.750,0
1.18644,108.375,143.750,0
1.35593,117.000,82.000,0
1.52542,126.000,57.938,0
1.69492,136.250,27.500,0
1.86441,148.625,17.500,0
2.03390,157.000,8.500,0
2.20339,162.062,11.438,0
2.37288,175.750,3.000,0
2.54237,196.250,5.750,0
2.71186,241.000,0.000,0
2.88136,247.375,5.688,0
3.05085,253.750,4.250,0
3.22034,255.000,13.438,0
3.38983,255.000,23.000,0
3.55932,251.438,18.438,0
3.72881,239.500,23.000,0
3.89831,216.938,19.562,0
4.06780,185.000,50.000,0
