X0,Y0,Y1,Y2
0.00000,71.667,114.000,0
0.16949,79.354,166.827,0
0.33898,77.786,194.473,0
0.50847,73.648,155.537,0
0.67797,76.502,131.576,0
0.84746,82.399,113.957,0
1.01695,99.481,88.741,0
1.18644,141.901,69.171,0
1.35593,195.572,50.572,0
1.52542,222.500,38.000,0
1.69492,197.971,35.848,0
1.86441,175.632,33.447,0
2.03390,162.889,32.370,0
2.20339,156.309,27.866,0
2.37288,158.486,23.082,0
2.54237,170.500,26.519,0
2.71186,179.457,31.963,0
2.88136,167.805,41.255,0
3.05085,141.000,31.333,0
