X0,Y0,Y1,Y2
0.00000,64.000,84.000,0
0.16949,65.644,122.234,0
0.33898,68.694,178.684,0
0.50847,71.790,191.127,0
0.67797,75.009,156.368,0
0.84746,87.146,133.958,0
1.01695,111.306,118.114,0
1.18644,146.940,88.555,0
1.35593,170.315,76.347,0
1.52542,193.982,72.085,0
1.69492,199.509,68.527,0
1.86441,189.524,64.187,0
2.03390,185.222,68.212,0
2.20339,168.347,68.295,0
2.37288,154.295,66.813,0
2.54237,173.029,65.036,0
2.71186,204.111,62.523,0
2.88136,228.077,61.980,0
3.05085,247.884,60.075,0
3.22034,255.000,59.486,0
3.38983,255.000,54.358,0
3.55932,250.489,57.343,0
3.72881,244.523,55.231,0
3.89831,239.294,55.785,0
4.06780,230.533,50.894,0
4.23729,241.853,56.781,0
4.40678,243.799,50.419,0
4.57627,243.738,50.500,0
4.74576,252.665,54.272,0
4.91525,253.489,54.345,0
5.08475,255.000,53.481,0
5.25424,255.000,56.500,0
