X0,Y0,Y1,Y2
0.00000,32.000,115.000,0
0.16949,34.197,151.874,0
0.33898,38.889,151.156,0
0.50847,51.040,125.699,0
0.67797,69.398,106.824,0
0.84746,61.519,84.536,0
1.01695,54.824,71.159,0
1.18644,70.078,80.600,0
1.35593,73.052,87.997,0
1.52542,68.792,68.687,0
1.69492,71.277,56.412,0
1.86441,85.747,38.728,0
2.03390,131.754,35.796,0
2.20339,210.844,30.882,0
2.37288,243.609,28.920,0
2.54237,232.716,28.452,0
2.71186,187.457,25.471,0
2.88136,150.500,20.500,0
3.05085,140.381,17.976,0
3.22034,128.353,12.602,0
3.38983,96.896,9.792,0
3.55932,69.943,15.052,0
3.72881,76.668,13.152,0
3.89831,95.711,8.509,0
4.06780,119.827,7.844,0
4.23729,135.929,7.761,0
4.40678,147.235,13.644,0
4.57627,144.275,17.460,0
4.74576,148.363,16.284,0
4.91525,156.542,16.349,0
5.08475,160.474,18.166,0
5.25424,155.386,13.607,0
5.42373,134.301,17.529,0
5.59322,114.138,18.318,0
5.76271,150.000,17.000,0
