X0,Y0,Y1,Y2
0.00000,117.000,0,60.000
0.16949,142.223,0,68.629
0.33898,178.622,0,65.196
0.50847,203.601,0,60.334
0.67797,204.673,0,56.796
0.84746,194.209,0,48.270
1.01695,202.334,0,49.750
1.18644,209.250,0,49.094
1.35593,206.714,0,50.653
1.52542,232.036,0,53.638
1.69492,248.048,0,54.696
1.86441,246.470,0,61.122
2.03390,239.163,0,72.776
2.20339,236.136,0,81.640
2.37288,247.500,0,94.500
2.54237,226.651,0,122.627
2.71186,172.388,0,170.673
2.88136,121.161,0,181.756
3.05085,91.046,0,170.490
3.22034,75.243,0,162.558
3.38983,69.378,0,159.867
3.55932,72.406,0,159.781
3.72881,81.168,0,184.031
3.89831,78.989,0,209.510
4.06780,66.816,0,196.837
4.23729,57.953,0,165.665
4.40678,53.487,0,145.901
4.57627,60.619,0,157.104
4.74576,66.000,0,180.500
