X0,Y0,Y1,Y2
0.00000,127.667,0,74.3333
0.16949,165.751,0,74.8430
0.33898,207.324,0,69.5778
0.50847,238.280,0,67.0533
0.67797,255.000,0,76.0518
0.84746,255.000,0,77.6667
1.01695,255.000,0,77.9244
1.18644,255.000,0,74.3511
1.35593,255.000,0,74.5244
1.52542,255.000,0,79.4356
1.69492,255.000,0,76.9630
1.86441,255.000,0,77.7956
2.03390,255.000,0,61.6533
2.20339,255.000,0,72.2756
2.37288,226.502,0,81.2978
2.54237,171.778,0,88.4444
2.71186,113.209,0,87.3156
2.88136,78.169,0,89.7333
3.05085,60.004,0,84.5333
3.22034,49.979,0,90.7674
3.38983,57.778,0,100.4444
3.55932,51.253,0,101.3200
3.72881,53.887,0,120.4296
3.89831,47.653,0,115.6222
4.06780,50.413,0,116.1289
4.23729,59.074,0,120.4444
4.40678,62.662,0,133.7645
4.57627,48.413,0,126.9689
4.74576,62.247,0,121.2696
4.91525,50.471,0,127.1200
5.08475,54.667,0,128.6667
