X0,Y0,Y1,Y2
0.00000,191.500,9.500,0
0.17094,230.848,18.859,0
0.34188,214.299,24.385,0
0.51282,248.462,21.515,0
0.68376,255.000,19.000,0
0.85470,255.000,21.378,0
1.02564,242.574,14.577,0
1.19658,223.231,8.526,0
1.36752,243.935,0.000,0
1.53846,255.000,0.000,0
1.70940,255.000,0.000,0
1.88034,255.000,0.000,0
2.05128,255.000,0.000,0
2.22222,255.000,0.000,0
2.39316,255.000,0.000,0
2.56410,255.000,5.857,0
2.73504,255.000,31.573,0
2.90598,254.038,73.904,0
3.07692,213.962,60.686,0
3.24786,177.227,49.224,0
3.41880,175.410,67.000,0
3.58974,164.000,91.077,0
3.76068,154.000,87.543,0
3.93162,157.605,112.124,0
4.10256,133.355,147.985,0
4.27350,99.000,182.289,0
4.44444,84.667,176.667,0
4.61538,76.000,173.006,0
4.78632,65.522,186.628,0
4.95726,51.000,171.829,0
5.12821,51.000,195.189,0
5.29915,50.859,168.935,0
5.47009,31.077,183.287,0
5.64103,44.154,151.364,0
5.81197,39.282,134.500,0
5.98291,50.000,104.372,0
6.15385,33.000,100.130,0
6.32479,29.397,104.547,0
6.49573,26.692,104.436,0
6.66667,50.750,103.000,0
